length,approach
9.3592,cf-als
9.8072,cf-als
9.7337,cf-als
10.1827,cf-als
10.0776,cf-als
9.7082,cf-als
9.9739,cf-als
9.9859,cf-als
10.0787,cf-als
9.5569,cf-als
10.0388,cf-als
9.9154,cf-als
9.6301,cf-als
10.0867,cf-als
9.9087,cf-als
9.9636,cf-als
9.8865,cf-als
9.9372,cf-als
9.947,cf-als
9.995,cf-als
10.0101,cf-als
9.8022,cf-als
9.9241,cf-als
9.9021,cf-als
9.9585,cf-als
10.0616,cf-als
9.9833,cf-als
9.8536,cf-als
10.0594,cf-als
10.0356,cf-als
9.8042,cf-als
10.0077,cf-als
9.8745,cf-als
9.8709,cf-als
9.817,cf-als
9.6229,cf-als
10.0112,cf-als
9.9718,cf-als
9.8483,cf-als
10.0341,cf-als
9.9403,cf-als
9.6629,cf-als
9.9439,cf-als
9.8088,cf-als
9.8721,cf-als
9.9251,cf-als
9.8556,cf-als
9.812,cf-als
10.0961,cf-als
9.894,cf-als
10.1992,cf-als
9.8041,cf-als
10.0738,cf-als
10.1175,cf-als
9.863,cf-als
9.8516,cf-als
9.8882,cf-als
9.8856,cf-als
9.8444,cf-als
9.9414,cf-als
9.8847,cf-als
9.4319,cf-als
9.7495,cf-als
9.9878,cf-als
9.0093,cf-als
10.1918,cf-als
9.7602,cf-als
9.9702,cf-als
9.955,cf-als
9.6838,cf-als
9.9214,cf-als
9.6987,cf-als
9.8865,cf-als
10.1189,cf-als
9.3701,cf-als
9.7843,cf-als
9.9724,cf-als
9.837,cf-als
10.0318,cf-als
9.997,cf-als
10.0656,cf-als
10.0918,cf-als
10.053,cf-als
9.9316,cf-als
10.0049,cf-als
9.8933,cf-als
9.7781,cf-als
9.7489,cf-als
9.8958,cf-als
9.9639,cf-als
9.8692,cf-als
9.917,cf-als
10.0345,cf-als
9.7759,cf-als
10.0308,cf-als
9.9287,cf-als
10.0194,cf-als
9.8806,cf-als
9.1872,cf-als
9.9671,cf-als
14.1087,als
16.2827,als
18.4332,als
16.6734,als
16.165,als
14.2648,als
17.7039,als
16.3457,als
15.2222,als
14.4495,als
16.0823,als
16.0462,als
16.2356,als
16.41,als
16.0705,als
15.0608,als
18.2838,als
16.72,als
17.6172,als
18.3721,als
15.4993,als
17.8139,als
16.0549,als
17.1614,als
16.4285,als
18.0203,als
16.8297,als
15.2547,als
16.7148,als
16.7856,als
15.9527,als
15.9446,als
14.6392,als
14.8636,als
15.4499,als
15.1399,als
15.8353,als
17.9915,als
16.4991,als
15.8115,als
16.3843,als
16.1487,als
16.2139,als
15.1915,als
15.2122,als
14.6443,als
17.8315,als
17.5156,als
16.8233,als
17.3889,als
15.7106,als
15.6718,als
17.7053,als
19.6699,als
18.996,als
15.4016,als
16.3697,als
15.9304,als
15.7673,als
15.7733,als
16.998,als
15.5602,als
15.7456,als
18.5292,als
14.8865,als
18.8949,als
16.1569,als
22.7539,als
16.5192,als
21.2005,als
16.3692,als
17.7837,als
17.0146,als
15.888,als
14.3847,als
15.0436,als
18.4654,als
17.4964,als
15.3745,als
16.2954,als
15.9336,als
16.5848,als
17.2496,als
15.0127,als
19.0768,als
14.6016,als
17.7404,als
20.2825,als
15.3421,als
17.5711,als
14.6077,als
14.613,als
16.2208,als
26.3862,als
16.6747,als
16.5531,als
16.3653,als
15.9231,als
14.3935,als
16.2655,als
