length,approach
4.106,cf-cvx
4.2295,cf-cvx
4.1484,cf-cvx
3.9002,cf-cvx
4.3791,cf-cvx
4.1517,cf-cvx
4.1065,cf-cvx
4.0392,cf-cvx
4.1693,cf-cvx
4.258,cf-cvx
4.0449,cf-cvx
4.124,cf-cvx
3.9836,cf-cvx
4.0509,cf-cvx
4.3137,cf-cvx
4.2155,cf-cvx
4.2405,cf-cvx
4.0223,cf-cvx
4.1455,cf-cvx
4.1197,cf-cvx
4.0248,cf-cvx
4.1209,cf-cvx
4.2478,cf-cvx
4.0145,cf-cvx
4.1132,cf-cvx
4.0788,cf-cvx
4.0724,cf-cvx
4.0742,cf-cvx
4.0874,cf-cvx
4.0678,cf-cvx
4.2046,cf-cvx
4.2599,cf-cvx
3.9898,cf-cvx
4.1069,cf-cvx
4.1578,cf-cvx
4.0907,cf-cvx
3.9956,cf-cvx
4.1023,cf-cvx
4.0696,cf-cvx
4.2134,cf-cvx
4.1894,cf-cvx
4.0658,cf-cvx
4.0191,cf-cvx
4.1109,cf-cvx
3.9027,cf-cvx
4.1976,cf-cvx
4.1497,cf-cvx
4.0796,cf-cvx
4.3064,cf-cvx
4.108,cf-cvx
4.3739,cf-cvx
4.1092,cf-cvx
4.1729,cf-cvx
4.1739,cf-cvx
4.3059,cf-cvx
4.1625,cf-cvx
4.0287,cf-cvx
4.1337,cf-cvx
4.1717,cf-cvx
4.1125,cf-cvx
4.188,cf-cvx
4.0191,cf-cvx
4.1454,cf-cvx
4.0578,cf-cvx
4.1819,cf-cvx
4.0528,cf-cvx
4.0078,cf-cvx
4.4208,cf-cvx
3.9266,cf-cvx
4.1564,cf-cvx
3.9765,cf-cvx
4.122,cf-cvx
4.2151,cf-cvx
4.1471,cf-cvx
4.0116,cf-cvx
4.0862,cf-cvx
4.0637,cf-cvx
4.16,cf-cvx
3.8946,cf-cvx
4.3075,cf-cvx
4.2825,cf-cvx
4.2002,cf-cvx
4.248,cf-cvx
4.0539,cf-cvx
4.0634,cf-cvx
4.0212,cf-cvx
4.2346,cf-cvx
4.1342,cf-cvx
4.0165,cf-cvx
4.0027,cf-cvx
3.9917,cf-cvx
4.1288,cf-cvx
3.9753,cf-cvx
4.214,cf-cvx
4.0919,cf-cvx
4.2027,cf-cvx
4.0433,cf-cvx
4.1936,cf-cvx
4.2291,cf-cvx
4.1528,cf-cvx
3.6255,cf-als
3.6777,cf-als
3.7187,cf-als
3.6979,cf-als
3.6706,cf-als
3.6488,cf-als
3.6291,cf-als
3.6933,cf-als
3.672,cf-als
3.6792,cf-als
3.6443,cf-als
3.7245,cf-als
3.6545,cf-als
3.7342,cf-als
3.6756,cf-als
3.6835,cf-als
3.6462,cf-als
3.7111,cf-als
3.6339,cf-als
3.6439,cf-als
3.6491,cf-als
3.6461,cf-als
3.7355,cf-als
3.6366,cf-als
3.669,cf-als
3.6606,cf-als
3.7189,cf-als
3.6734,cf-als
3.7124,cf-als
3.744,cf-als
3.6673,cf-als
3.6721,cf-als
3.6487,cf-als
3.6797,cf-als
3.6277,cf-als
3.6696,cf-als
3.6503,cf-als
3.6911,cf-als
3.6787,cf-als
3.603,cf-als
3.6435,cf-als
3.6382,cf-als
3.6892,cf-als
3.6387,cf-als
3.6647,cf-als
3.6851,cf-als
3.6539,cf-als
3.6667,cf-als
3.6777,cf-als
3.7093,cf-als
3.7164,cf-als
3.6397,cf-als
3.6921,cf-als
3.6429,cf-als
3.7221,cf-als
3.5986,cf-als
3.6292,cf-als
3.6551,cf-als
3.652,cf-als
3.6891,cf-als
3.7309,cf-als
3.6545,cf-als
3.7201,cf-als
3.6375,cf-als
3.6367,cf-als
3.7242,cf-als
3.6345,cf-als
3.6651,cf-als
3.6981,cf-als
3.6391,cf-als
3.6624,cf-als
3.6095,cf-als
3.6622,cf-als
3.664,cf-als
3.6716,cf-als
3.663,cf-als
3.6824,cf-als
3.6759,cf-als
3.6921,cf-als
3.6978,cf-als
3.6514,cf-als
3.6945,cf-als
3.6874,cf-als
3.6318,cf-als
3.6368,cf-als
3.6606,cf-als
3.637,cf-als
3.7924,cf-als
3.6357,cf-als
3.724,cf-als
3.6199,cf-als
3.6235,cf-als
3.599,cf-als
3.6575,cf-als
3.5814,cf-als
3.6503,cf-als
3.7013,cf-als
3.6479,cf-als
3.667,cf-als
3.6208,cf-als
6.5839,cvx
5.8333,cvx
6.4242,cvx
4.8704,cvx
7.5296,cvx
5.3383,cvx
5.4633,cvx
6.0915,cvx
5.1305,cvx
6.13,cvx
5.114,cvx
8.1069,cvx
4.2336,cvx
5.4944,cvx
6.448,cvx
6.8286,cvx
6.2753,cvx
6.2801,cvx
5.982,cvx
5.1757,cvx
4.8537,cvx
5.5878,cvx
6.9241,cvx
4.9722,cvx
4.9678,cvx
5.1566,cvx
6.7132,cvx
5.4167,cvx
5.5117,cvx
6.3466,cvx
6.2475,cvx
7.8892,cvx
4.9011,cvx
6.0947,cvx
5.9465,cvx
5.954,cvx
5.6091,cvx
5.6002,cvx
5.6582,cvx
5.3963,cvx
6.5126,cvx
5.1716,cvx
6.7247,cvx
5.049,cvx
4.5756,cvx
5.4982,cvx
5.1773,cvx
4.5308,cvx
6.2052,cvx
6.2114,cvx
6.4238,cvx
5.3819,cvx
6.2449,cvx
5.2894,cvx
5.7993,cvx
4.7821,cvx
5.5321,cvx
5.4871,cvx
4.8765,cvx
6.1857,cvx
5.0205,cvx
4.519,cvx
6.6278,cvx
5.5473,cvx
6.0551,cvx
6.4642,cvx
5.2952,cvx
5.2983,cvx
5.021,cvx
5.4682,cvx
5.0394,cvx
5.2943,cvx
6.2663,cvx
6.5772,cvx
5.1344,cvx
6.6164,cvx
5.1342,cvx
5.9577,cvx
4.636,cvx
6.5754,cvx
5.1697,cvx
6.4504,cvx
7.7442,cvx
5.2538,cvx
6.0038,cvx
5.1408,cvx
5.3722,cvx
5.5924,cvx
5.2859,cvx
7.5677,cvx
4.977,cvx
4.8746,cvx
5.0285,cvx
5.9262,cvx
5.0692,cvx
5.8377,cvx
5.3029,cvx
5.8298,cvx
7.0851,cvx
5.0903,cvx
3.2504,als
3.3091,als
3.2595,als
3.2486,als
3.3024,als
3.2384,als
3.2435,als
3.2891,als
3.2349,als
3.2796,als
3.2538,als
3.2879,als
3.2346,als
3.2794,als
3.2608,als
3.2552,als
3.3242,als
3.2887,als
3.2536,als
3.2665,als
3.2701,als
3.2611,als
3.3128,als
3.2549,als
3.2667,als
3.2504,als
3.2778,als
3.2407,als
3.2833,als
3.2906,als
3.2915,als
3.2865,als
3.2473,als
3.2843,als
3.278,als
3.2217,als
3.2731,als
3.2973,als
3.271,als
3.2327,als
3.2815,als
3.2535,als
3.2808,als
3.2558,als
3.2252,als
3.2629,als
3.2378,als
3.2371,als
3.2509,als
3.2936,als
3.2528,als
3.2361,als
3.2355,als
3.2635,als
3.2621,als
3.2574,als
3.2505,als
3.2734,als
3.2458,als
3.2678,als
3.2882,als
3.245,als
3.2833,als
3.2629,als
3.263,als
3.3075,als
3.2863,als
3.238,als
3.2509,als
3.2545,als
3.26,als
3.2679,als
3.2383,als
3.2568,als
3.2745,als
3.3017,als
3.2557,als
3.2501,als
3.2491,als
3.3243,als
3.2553,als
3.2903,als
3.3046,als
3.2612,als
3.301,als
3.2816,als
3.2546,als
3.2529,als
3.2561,als
3.2772,als
3.2492,als
3.2692,als
3.2548,als
3.2741,als
3.2564,als
3.3044,als
3.2531,als
3.2709,als
3.2734,als
3.2925,als
