length,approach
2.0683,cf-cvx
2.0414,cf-cvx
2.056,cf-cvx
2.0551,cf-cvx
2.0528,cf-cvx
2.0678,cf-cvx
2.0471,cf-cvx
2.0742,cf-cvx
2.0879,cf-cvx
2.0721,cf-cvx
2.0611,cf-cvx
2.0449,cf-cvx
2.0402,cf-cvx
2.0651,cf-cvx
2.0566,cf-cvx
2.0786,cf-cvx
2.0621,cf-cvx
2.085,cf-cvx
2.0697,cf-cvx
2.0667,cf-cvx
2.0875,cf-cvx
2.0832,cf-cvx
2.0477,cf-cvx
2.0576,cf-cvx
2.0777,cf-cvx
2.0402,cf-cvx
2.0829,cf-cvx
2.0678,cf-cvx
2.0795,cf-cvx
2.1041,cf-cvx
2.0773,cf-cvx
2.0851,cf-cvx
2.0828,cf-cvx
2.1219,cf-cvx
2.0882,cf-cvx
2.1135,cf-cvx
2.0615,cf-cvx
2.0681,cf-cvx
2.0559,cf-cvx
2.0916,cf-cvx
2.0664,cf-cvx
2.0446,cf-cvx
2.0664,cf-cvx
2.0833,cf-cvx
2.0871,cf-cvx
2.0438,cf-cvx
2.0711,cf-cvx
2.0601,cf-cvx
2.085,cf-cvx
2.0897,cf-cvx
2.0762,cf-cvx
2.063,cf-cvx
2.095,cf-cvx
2.0599,cf-cvx
2.0449,cf-cvx
2.0634,cf-cvx
2.042,cf-cvx
2.0549,cf-cvx
2.0433,cf-cvx
2.1216,cf-cvx
2.0448,cf-cvx
2.1131,cf-cvx
2.0748,cf-cvx
2.0688,cf-cvx
2.0553,cf-cvx
2.0657,cf-cvx
2.0727,cf-cvx
2.0893,cf-cvx
2.0728,cf-cvx
2.0839,cf-cvx
2.078,cf-cvx
2.0874,cf-cvx
2.0792,cf-cvx
2.0956,cf-cvx
2.0344,cf-cvx
2.0476,cf-cvx
2.0686,cf-cvx
2.0396,cf-cvx
2.0976,cf-cvx
2.0746,cf-cvx
2.0632,cf-cvx
2.0416,cf-cvx
2.0475,cf-cvx
2.0541,cf-cvx
2.0788,cf-cvx
2.0534,cf-cvx
2.0743,cf-cvx
2.0604,cf-cvx
2.0581,cf-cvx
2.0801,cf-cvx
2.0381,cf-cvx
2.0793,cf-cvx
2.0946,cf-cvx
2.0932,cf-cvx
2.0778,cf-cvx
2.1043,cf-cvx
2.0794,cf-cvx
2.0706,cf-cvx
2.0689,cf-cvx
2.0585,cf-cvx
1.7865,cf-als
1.7872,cf-als
1.7909,cf-als
1.7699,cf-als
1.7898,cf-als
1.8018,cf-als
1.788,cf-als
1.791,cf-als
1.7975,cf-als
1.7914,cf-als
1.7875,cf-als
1.7921,cf-als
1.7931,cf-als
1.7816,cf-als
1.7847,cf-als
1.7878,cf-als
1.7924,cf-als
1.7835,cf-als
1.787,cf-als
1.7883,cf-als
1.8012,cf-als
1.8032,cf-als
1.786,cf-als
1.8054,cf-als
1.7897,cf-als
1.7927,cf-als
1.7888,cf-als
1.8023,cf-als
1.8006,cf-als
1.7934,cf-als
1.7817,cf-als
1.79,cf-als
1.7894,cf-als
1.7802,cf-als
1.7884,cf-als
1.7913,cf-als
1.7838,cf-als
1.7926,cf-als
1.7956,cf-als
1.7851,cf-als
1.7836,cf-als
1.7972,cf-als
1.7945,cf-als
1.7829,cf-als
1.7931,cf-als
1.7981,cf-als
1.7757,cf-als
1.7972,cf-als
1.7881,cf-als
1.7801,cf-als
1.7951,cf-als
1.7814,cf-als
1.789,cf-als
1.7677,cf-als
1.7997,cf-als
1.7753,cf-als
1.7774,cf-als
1.7894,cf-als
1.7961,cf-als
1.7857,cf-als
1.8079,cf-als
1.7963,cf-als
1.8043,cf-als
1.8017,cf-als
1.7797,cf-als
1.7853,cf-als
1.7912,cf-als
1.7825,cf-als
1.7786,cf-als
1.7912,cf-als
1.7906,cf-als
1.7749,cf-als
1.7955,cf-als
1.7916,cf-als
1.7724,cf-als
1.7947,cf-als
1.8031,cf-als
1.7824,cf-als
1.7971,cf-als
1.7985,cf-als
1.7991,cf-als
1.7843,cf-als
1.7874,cf-als
1.7862,cf-als
1.7887,cf-als
1.785,cf-als
1.7865,cf-als
1.7873,cf-als
1.7952,cf-als
1.7955,cf-als
1.7872,cf-als
1.7771,cf-als
1.7988,cf-als
1.7869,cf-als
1.7929,cf-als
1.8011,cf-als
1.8007,cf-als
1.7926,cf-als
1.7868,cf-als
1.7886,cf-als
1.9863,cvx
1.9942,cvx
1.984,cvx
1.9767,cvx
1.9814,cvx
1.992,cvx
1.9887,cvx
1.9793,cvx
1.99,cvx
1.9813,cvx
1.9896,cvx
1.9786,cvx
1.978,cvx
1.992,cvx
1.986,cvx
1.9877,cvx
1.9851,cvx
1.9829,cvx
1.9879,cvx
1.9831,cvx
1.9865,cvx
1.9919,cvx
1.9825,cvx
1.9885,cvx
1.9853,cvx
1.991,cvx
1.9864,cvx
1.9961,cvx
1.9906,cvx
1.981,cvx
1.9812,cvx
1.986,cvx
1.9847,cvx
1.9835,cvx
1.9874,cvx
1.9902,cvx
1.9896,cvx
1.975,cvx
1.9912,cvx
1.9772,cvx
1.9822,cvx
1.9973,cvx
1.9829,cvx
1.9937,cvx
1.9912,cvx
1.981,cvx
1.9893,cvx
1.9904,cvx
1.9867,cvx
1.9796,cvx
1.9863,cvx
1.9863,cvx
1.9946,cvx
1.9711,cvx
1.9935,cvx
1.983,cvx
1.975,cvx
1.9844,cvx
1.9873,cvx
1.9916,cvx
1.985,cvx
1.9949,cvx
1.9804,cvx
1.991,cvx
1.9867,cvx
1.9829,cvx
1.9937,cvx
1.979,cvx
1.983,cvx
1.9852,cvx
1.9837,cvx
1.9862,cvx
1.991,cvx
1.9915,cvx
1.9931,cvx
1.983,cvx
1.9884,cvx
1.9829,cvx
1.9881,cvx
1.9854,cvx
1.9879,cvx
1.9817,cvx
1.989,cvx
1.9813,cvx
1.9905,cvx
1.9823,cvx
1.9861,cvx
1.9809,cvx
1.9867,cvx
1.9857,cvx
1.9813,cvx
1.9913,cvx
1.9864,cvx
1.9893,cvx
1.9829,cvx
1.9829,cvx
1.9863,cvx
1.9868,cvx
1.9854,cvx
1.9859,cvx
1.9796,als
1.986,als
2.0041,als
1.9964,als
1.9745,als
1.9837,als
1.9815,als
1.9725,als
1.9817,als
1.9739,als
1.9841,als
2.0317,als
1.998,als
1.9849,als
2.0061,als
1.9799,als
2.0046,als
1.976,als
1.9834,als
1.9761,als
1.9795,als
1.9861,als
1.9771,als
1.9815,als
2.038,als
1.9837,als
1.9802,als
1.9889,als
1.9834,als
1.9717,als
2.008,als
1.9786,als
2.0772,als
2.0037,als
1.9806,als
1.9831,als
1.982,als
1.9679,als
1.9841,als
1.9704,als
1.975,als
2.0181,als
1.9751,als
1.9862,als
2.0122,als
1.9729,als
1.9816,als
1.9829,als
1.9804,als
1.9723,als
1.9775,als
1.982,als
2.0143,als
1.9641,als
1.9858,als
2.0026,als
2.2074,als
1.9785,als
1.9804,als
1.9838,als
1.9777,als
2.0482,als
2.0332,als
2.082,als
1.9795,als
1.9758,als
2.125,als
1.9665,als
1.9774,als
1.9791,als
1.9766,als
2.0057,als
1.9832,als
1.9844,als
1.9863,als
2.0037,als
1.9799,als
1.9779,als
1.981,als
1.9743,als
1.9804,als
1.9755,als
1.9808,als
1.9741,als
1.9858,als
2.0026,als
2.0385,als
1.9741,als
1.9794,als
1.9785,als
1.9764,als
1.9849,als
2.0792,als
2.0093,als
1.9752,als
1.9761,als
1.9786,als
2.0389,als
1.9771,als
1.9796,als
