length,approach
4.3893,cf*-als
4.3676,cf*-als
4.4754,cf*-als
4.4019,cf*-als
4.2643,cf*-als
4.3807,cf*-als
4.463,cf*-als
4.4208,cf*-als
4.3643,cf*-als
4.6007,cf*-als
4.4582,cf*-als
4.5573,cf*-als
4.422,cf*-als
4.3909,cf*-als
4.3426,cf*-als
4.4601,cf*-als
4.3527,cf*-als
4.3535,cf*-als
4.4483,cf*-als
4.3809,cf*-als
4.3859,cf*-als
4.3542,cf*-als
4.4713,cf*-als
4.4513,cf*-als
4.3571,cf*-als
4.4078,cf*-als
4.4053,cf*-als
4.4924,cf*-als
4.305,cf*-als
4.4503,cf*-als
4.4915,cf*-als
4.3817,cf*-als
4.4414,cf*-als
4.3609,cf*-als
4.3849,cf*-als
4.4249,cf*-als
4.3752,cf*-als
4.417,cf*-als
4.458,cf*-als
4.3384,cf*-als
4.5144,cf*-als
4.4288,cf*-als
4.3988,cf*-als
4.4586,cf*-als
4.391,cf*-als
4.3932,cf*-als
4.4181,cf*-als
4.3924,cf*-als
4.3458,cf*-als
4.427,cf*-als
4.2628,cf*-als
4.267,cf*-als
4.3343,cf*-als
4.2408,cf*-als
4.3217,cf*-als
4.3534,cf*-als
4.4303,cf*-als
4.3706,cf*-als
4.3536,cf*-als
4.4973,cf*-als
4.4704,cf*-als
4.4297,cf*-als
4.4642,cf*-als
4.565,cf*-als
4.396,cf*-als
4.4304,cf*-als
4.3746,cf*-als
4.5061,cf*-als
4.3651,cf*-als
4.4044,cf*-als
4.2219,cf*-als
4.4585,cf*-als
4.3664,cf*-als
4.4268,cf*-als
4.3055,cf*-als
4.2924,cf*-als
4.3806,cf*-als
4.5083,cf*-als
4.5562,cf*-als
4.4725,cf*-als
4.3256,cf*-als
4.5205,cf*-als
4.4091,cf*-als
4.4099,cf*-als
4.4029,cf*-als
4.5022,cf*-als
4.4335,cf*-als
4.3479,cf*-als
4.3666,cf*-als
4.4442,cf*-als
4.4024,cf*-als
4.354,cf*-als
4.3673,cf*-als
4.4043,cf*-als
4.3789,cf*-als
4.3612,cf*-als
4.3882,cf*-als
4.4523,cf*-als
4.3533,cf*-als
4.3523,cf*-als
4.1614,cf-als
4.1868,cf-als
4.2721,cf-als
4.1666,cf-als
4.1411,cf-als
4.1448,cf-als
4.2729,cf-als
4.1562,cf-als
4.0984,cf-als
4.3487,cf-als
4.227,cf-als
4.2798,cf-als
4.1575,cf-als
4.2255,cf-als
4.1499,cf-als
4.2054,cf-als
4.1775,cf-als
4.1881,cf-als
4.2077,cf-als
4.1018,cf-als
4.2293,cf-als
4.1183,cf-als
4.221,cf-als
4.1892,cf-als
4.1334,cf-als
4.1919,cf-als
4.2005,cf-als
4.2256,cf-als
4.0129,cf-als
4.1721,cf-als
4.2428,cf-als
4.1189,cf-als
4.2098,cf-als
4.1219,cf-als
4.1273,cf-als
4.1931,cf-als
4.1392,cf-als
4.1556,cf-als
4.2161,cf-als
4.2342,cf-als
4.2274,cf-als
4.2503,cf-als
4.1691,cf-als
4.1885,cf-als
4.2461,cf-als
4.1316,cf-als
4.1963,cf-als
4.2469,cf-als
4.1698,cf-als
4.1548,cf-als
4.0597,cf-als
4.1272,cf-als
4.141,cf-als
4.065,cf-als
4.1752,cf-als
4.138,cf-als
4.2108,cf-als
4.229,cf-als
4.1704,cf-als
4.1924,cf-als
4.1314,cf-als
4.2481,cf-als
4.1863,cf-als
4.333,cf-als
4.218,cf-als
4.1685,cf-als
4.166,cf-als
4.1728,cf-als
4.221,cf-als
4.1697,cf-als
4.1262,cf-als
4.2183,cf-als
4.0962,cf-als
4.2214,cf-als
4.0201,cf-als
4.0761,cf-als
4.2124,cf-als
4.2207,cf-als
4.3212,cf-als
4.2743,cf-als
4.0903,cf-als
4.2863,cf-als
4.1595,cf-als
4.219,cf-als
4.1787,cf-als
4.1538,cf-als
4.2166,cf-als
4.1333,cf-als
4.1671,cf-als
4.1807,cf-als
4.1632,cf-als
4.1782,cf-als
4.17,cf-als
4.1468,cf-als
4.1678,cf-als
4.2115,cf-als
4.195,cf-als
4.2154,cf-als
4.1465,cf-als
4.1674,cf-als
