length,approach
2.0823,cf-als
2.0278,cf-als
2.049,cf-als
2.0512,cf-als
2.0149,cf-als
2.0226,cf-als
2.0346,cf-als
2.055,cf-als
2.054,cf-als
1.997,cf-als
2.0318,cf-als
2.0428,cf-als
2.0079,cf-als
2.0641,cf-als
2.0197,cf-als
2.0573,cf-als
2.0069,cf-als
2.0673,cf-als
2.0298,cf-als
2.0243,cf-als
2.1102,cf-als
2.0429,cf-als
2.0134,cf-als
2.0041,cf-als
2.0229,cf-als
2.0034,cf-als
2.0417,cf-als
2.0212,cf-als
2.0518,cf-als
2.0353,cf-als
2.042,cf-als
2.0391,cf-als
2.0056,cf-als
2.0269,cf-als
2.0472,cf-als
2.0054,cf-als
2.043,cf-als
2.095,cf-als
2.0167,cf-als
2.0666,cf-als
1.9955,cf-als
2.0424,cf-als
2.0891,cf-als
2.0215,cf-als
1.9973,cf-als
2.0354,cf-als
1.9956,cf-als
1.9973,cf-als
2.0204,cf-als
2.048,cf-als
2.0777,cf-als
2.0275,cf-als
2.0216,cf-als
1.9999,cf-als
2.0088,cf-als
2.0543,cf-als
2.007,cf-als
2.0606,cf-als
2.0396,cf-als
2.0354,cf-als
2.0158,cf-als
1.9848,cf-als
2.0612,cf-als
2.0442,cf-als
2.0411,cf-als
2.0621,cf-als
2.0269,cf-als
2.0286,cf-als
2.0622,cf-als
2.0373,cf-als
2.0569,cf-als
2.0514,cf-als
2.0468,cf-als
2.018,cf-als
2.0548,cf-als
2.0151,cf-als
2.0005,cf-als
2.0162,cf-als
2.0552,cf-als
2.0471,cf-als
2.0204,cf-als
2.0544,cf-als
2.0559,cf-als
2.0395,cf-als
2.0269,cf-als
2.0142,cf-als
2.0813,cf-als
2.0144,cf-als
2.0525,cf-als
2.028,cf-als
2.0759,cf-als
2.0108,cf-als
2.0328,cf-als
2.0246,cf-als
2.0079,cf-als
2.0192,cf-als
2.0294,cf-als
2.0111,cf-als
2.0248,cf-als
2.0441,cf-als
1.6265,als
1.6351,als
1.648,als
1.6391,als
1.6512,als
1.6373,als
1.6181,als
1.6312,als
1.6078,als
1.6329,als
1.6299,als
1.6372,als
1.6308,als
1.6383,als
1.6233,als
1.6326,als
1.6398,als
1.6306,als
1.6435,als
1.6354,als
1.6244,als
1.6469,als
1.6345,als
1.6246,als
1.6286,als
1.6352,als
1.622,als
1.6349,als
1.6229,als
1.6333,als
1.6468,als
1.6301,als
1.6314,als
1.625,als
1.6368,als
1.6319,als
1.6294,als
1.6319,als
1.6242,als
1.6372,als
1.6399,als
1.6232,als
1.6191,als
1.6262,als
1.6305,als
1.6485,als
1.637,als
1.6292,als
1.6305,als
1.6321,als
1.6197,als
1.6528,als
1.6417,als
1.6265,als
1.6356,als
1.6452,als
1.6144,als
1.6215,als
1.6213,als
1.6509,als
1.6358,als
1.6183,als
1.6264,als
1.641,als
1.6145,als
1.6326,als
1.6349,als
1.623,als
1.6336,als
1.6199,als
1.6379,als
1.6226,als
1.639,als
1.6258,als
1.6402,als
1.6309,als
1.638,als
1.6347,als
1.6413,als
1.6247,als
1.6237,als
1.6455,als
1.6423,als
1.6179,als
1.6434,als
1.6317,als
1.6259,als
1.6372,als
1.6323,als
1.6349,als
1.6293,als
1.6434,als
1.628,als
1.6341,als
1.636,als
1.6336,als
1.644,als
1.6266,als
1.6567,als
1.6292,als
