length,approach
9.0773,cf-als
9.8363,cf-als
10.259,cf-als
10.2096,cf-als
10.3459,cf-als
10.0986,cf-als
10.1918,cf-als
10.0278,cf-als
9.5754,cf-als
8.5052,cf-als
9.2719,cf-als
10.2069,cf-als
10.4883,cf-als
10.0976,cf-als
10.5614,cf-als
10.0904,cf-als
8.7351,cf-als
10.0678,cf-als
10.2304,cf-als
10.1866,cf-als
9.9279,cf-als
8.7476,cf-als
9.3562,cf-als
10.1368,cf-als
10.2319,cf-als
9.4205,cf-als
10.1871,cf-als
10.2473,cf-als
8.5029,cf-als
10.1487,cf-als
9.9687,cf-als
9.6263,cf-als
9.7604,cf-als
9.6514,cf-als
9.6726,cf-als
9.7128,cf-als
9.826,cf-als
9.1695,cf-als
9.7734,cf-als
9.6358,cf-als
7.7083,cf-als
10.4609,cf-als
10.2967,cf-als
10.1824,cf-als
10.4073,cf-als
9.0745,cf-als
10.3806,cf-als
8.0371,cf-als
9.9809,cf-als
10.1635,cf-als
10.1014,cf-als
9.8636,cf-als
10.0081,cf-als
9.1964,cf-als
8.4715,cf-als
10.2842,cf-als
10.0772,cf-als
10.1963,cf-als
8.6986,cf-als
9.3298,cf-als
8.7095,cf-als
10.016,cf-als
10.1265,cf-als
9.3741,cf-als
9.0193,cf-als
9.0849,cf-als
9.7167,cf-als
9.6728,cf-als
9.3334,cf-als
10.0776,cf-als
10.2339,cf-als
10.3519,cf-als
8.4836,cf-als
9.6088,cf-als
10.1169,cf-als
10.367,cf-als
10.2681,cf-als
10.0772,cf-als
10.1648,cf-als
9.9164,cf-als
9.5598,cf-als
10.1343,cf-als
8.9616,cf-als
9.7758,cf-als
10.2194,cf-als
10.2523,cf-als
10.0319,cf-als
9.8496,cf-als
10.3188,cf-als
10.2581,cf-als
10.2366,cf-als
10.3001,cf-als
8.8972,cf-als
10.269,cf-als
9.5602,cf-als
8.5753,cf-als
9.0118,cf-als
9.8951,cf-als
8.9988,cf-als
10.1508,cf-als
14.2463,als
14.7461,als
16.8791,als
16.1691,als
15.736,als
15.2976,als
17.159,als
15.6531,als
15.8925,als
12.8633,als
13.873,als
15.1348,als
17.7382,als
15.0026,als
17.1356,als
17.4158,als
14.9912,als
14.6874,als
15.3408,als
16.1815,als
14.6398,als
12.8718,als
14.9717,als
14.3264,als
17.0419,als
14.7691,als
14.1173,als
16.5138,als
13.8775,als
16.6865,als
14.333,als
14.5528,als
13.8565,als
15.523,als
14.6479,als
14.7795,als
14.6634,als
14.5083,als
15.8735,als
14.6768,als
12.8276,als
17.5811,als
17.6139,als
15.4657,als
14.2718,als
14.1918,als
15.9265,als
13.7484,als
15.3501,als
14.9872,als
18.6106,als
15.5693,als
14.7393,als
15.2009,als
13.4918,als
16.0527,als
14.8836,als
15.5262,als
14.9438,als
14.1018,als
13.42,als
14.4546,als
16.6037,als
14.2446,als
14.1682,als
13.647,als
15.4471,als
14.6008,als
13.7074,als
14.5154,als
14.7208,als
17.4153,als
14.5823,als
14.5549,als
17.1516,als
14.8976,als
17.7691,als
14.8722,als
14.5989,als
16.0117,als
13.5652,als
15.1301,als
14.7113,als
14.5905,als
15.2847,als
16.383,als
14.7898,als
14.8992,als
15.6449,als
14.4212,als
15.3852,als
16.6552,als
13.4544,als
17.8166,als
15.2319,als
14.1585,als
14.4863,als
14.2592,als
13.6054,als
15.6748,als
