length,approach
10.3927,cf-als
10.5214,cf-als
10.2861,cf-als
10.2829,cf-als
10.4963,cf-als
10.2864,cf-als
10.5798,cf-als
10.2884,cf-als
10.2561,cf-als
10.5742,cf-als
10.2741,cf-als
10.5494,cf-als
10.4346,cf-als
10.4742,cf-als
10.3806,cf-als
10.5186,cf-als
10.2201,cf-als
10.4608,cf-als
10.3065,cf-als
10.6327,cf-als
10.2907,cf-als
10.2465,cf-als
10.5351,cf-als
10.3302,cf-als
10.2983,cf-als
10.6645,cf-als
10.3961,cf-als
10.3996,cf-als
10.3263,cf-als
10.3906,cf-als
10.3883,cf-als
10.4215,cf-als
10.5371,cf-als
10.3427,cf-als
10.2627,cf-als
10.3946,cf-als
10.317,cf-als
10.5506,cf-als
10.2322,cf-als
10.3181,cf-als
10.5136,cf-als
10.366,cf-als
10.5004,cf-als
10.4076,cf-als
10.3294,cf-als
10.2581,cf-als
10.422,cf-als
10.6372,cf-als
10.4254,cf-als
10.5224,cf-als
10.2383,cf-als
10.2234,cf-als
10.5802,cf-als
10.4308,cf-als
10.4411,cf-als
10.4163,cf-als
10.3755,cf-als
10.4476,cf-als
10.3441,cf-als
10.4839,cf-als
10.1978,cf-als
10.6174,cf-als
10.3666,cf-als
10.4796,cf-als
10.4765,cf-als
10.5373,cf-als
10.4188,cf-als
10.5123,cf-als
10.45,cf-als
10.2442,cf-als
10.0145,cf-als
10.4373,cf-als
10.547,cf-als
10.4689,cf-als
10.4151,cf-als
10.1775,cf-als
10.5072,cf-als
10.2839,cf-als
10.5393,cf-als
10.4361,cf-als
10.267,cf-als
10.4463,cf-als
10.4644,cf-als
10.3791,cf-als
10.5955,cf-als
10.6754,cf-als
10.3092,cf-als
10.5194,cf-als
10.2209,cf-als
10.4977,cf-als
10.5505,cf-als
9.978,cf-als
10.5349,cf-als
10.3186,cf-als
10.4937,cf-als
10.3479,cf-als
10.4457,cf-als
10.2756,cf-als
10.5341,cf-als
10.3823,cf-als
69.6439,als
80.2822,als
136.7603,als
59.6884,als
68.8724,als
65.5642,als
48.5845,als
49.4316,als
75.42,als
74.7631,als
121.4718,als
44.6557,als
59.2748,als
39.9712,als
66.4113,als
76.4813,als
70.3578,als
66.9078,als
53.9922,als
45.8645,als
49.7892,als
65.5429,als
57.3042,als
38.7978,als
97.4018,als
36.2046,als
60.5941,als
50.9411,als
69.1296,als
51.214,als
49.9812,als
51.4736,als
47.6032,als
64.4098,als
62.0548,als
42.3181,als
62.292,als
58.4992,als
58.3622,als
56.496,als
59.4897,als
68.2314,als
57.2204,als
56.0788,als
54.9719,als
64.823,als
53.493,als
46.6714,als
60.3074,als
44.5646,als
58.2731,als
57.6699,als
63.112,als
43.9328,als
82.6921,als
81.6911,als
48.2705,als
42.9376,als
56.0537,als
52.5864,als
55.9055,als
67.6727,als
40.7551,als
44.723,als
49.2551,als
44.1166,als
52.966,als
48.437,als
51.3202,als
62.1676,als
54.3466,als
55.6243,als
37.6795,als
74.541,als
51.6479,als
60.1829,als
47.1754,als
45.1664,als
61.8657,als
58.4547,als
46.8682,als
51.4582,als
43.691,als
72.0426,als
48.3878,als
60.7051,als
38.9025,als
60.5289,als
61.5953,als
47.0176,als
70.1828,als
492.958,als
61.2754,als
52.0473,als
44.8124,als
56.6828,als
54.3176,als
94.4975,als
50.8983,als
55.7411,als
