length,approach
1.9983,cf-als
2.0108,cf-als
2.0352,cf-als
2.0053,cf-als
2.0327,cf-als
2.0394,cf-als
2.0328,cf-als
2.0271,cf-als
2.0314,cf-als
2.0035,cf-als
2.0128,cf-als
1.999,cf-als
2.0157,cf-als
2.0283,cf-als
2.0008,cf-als
2.0076,cf-als
1.9917,cf-als
2.0397,cf-als
1.9788,cf-als
2.0112,cf-als
2.0024,cf-als
2.0024,cf-als
2.0211,cf-als
1.998,cf-als
2.0268,cf-als
2.0288,cf-als
1.985,cf-als
2.0361,cf-als
2.028,cf-als
2.0011,cf-als
2.0253,cf-als
2.0332,cf-als
2.0132,cf-als
2.0286,cf-als
2.0217,cf-als
2.0017,cf-als
2.0152,cf-als
2.0259,cf-als
2.0055,cf-als
2.0289,cf-als
2.0169,cf-als
2.0186,cf-als
2.0109,cf-als
2.0389,cf-als
2.0281,cf-als
2.0216,cf-als
2.0067,cf-als
2.0298,cf-als
2.0279,cf-als
2.0089,cf-als
2.0273,cf-als
2.0085,cf-als
2.0154,cf-als
2.0187,cf-als
2.0171,cf-als
1.9944,cf-als
2.0123,cf-als
2.022,cf-als
2.0386,cf-als
1.9983,cf-als
2.0247,cf-als
2.0469,cf-als
1.9927,cf-als
2.0231,cf-als
1.9992,cf-als
2.0169,cf-als
2.01,cf-als
1.9906,cf-als
2.0315,cf-als
1.9993,cf-als
1.99,cf-als
2.0063,cf-als
2.0034,cf-als
2.0053,cf-als
1.9939,cf-als
2.0082,cf-als
2.0254,cf-als
2.0095,cf-als
2.0234,cf-als
2.0356,cf-als
2.0445,cf-als
2.0091,cf-als
2.0125,cf-als
2.0114,cf-als
2.0258,cf-als
2.0231,cf-als
2.013,cf-als
2.0089,cf-als
2.0228,cf-als
2.0222,cf-als
1.9863,cf-als
2.0102,cf-als
2.0017,cf-als
1.9861,cf-als
2.0049,cf-als
2.0073,cf-als
2.025,cf-als
1.9836,cf-als
2.0137,cf-als
2.0051,cf-als
1.4769,als
1.4825,als
1.497,als
1.4844,als
1.4777,als
1.4751,als
1.4788,als
1.4773,als
1.4795,als
1.48,als
1.4801,als
1.4737,als
1.4806,als
1.4751,als
1.4745,als
1.4819,als
1.4757,als
1.4883,als
1.4782,als
1.4781,als
1.4735,als
1.472,als
1.468,als
1.472,als
1.4724,als
1.4749,als
1.4653,als
1.4748,als
1.4756,als
1.4809,als
1.473,als
1.4872,als
1.474,als
1.4818,als
1.4882,als
1.4712,als
1.4855,als
1.4795,als
1.4806,als
1.4824,als
1.4826,als
1.4756,als
1.4902,als
1.473,als
1.4838,als
1.4814,als
1.4756,als
1.4748,als
1.4791,als
1.4735,als
1.4779,als
1.4709,als
1.4819,als
1.497,als
1.4852,als
1.4837,als
1.4784,als
1.4768,als
1.4859,als
1.4753,als
1.4776,als
1.4818,als
1.4837,als
1.48,als
1.4845,als
1.4901,als
1.4733,als
1.4844,als
1.4762,als
1.4836,als
1.4767,als
1.477,als
1.483,als
1.4902,als
1.4839,als
1.4694,als
1.4844,als
1.4727,als
1.4947,als
1.4742,als
1.4895,als
1.4707,als
1.4698,als
1.4735,als
1.4893,als
1.4796,als
1.4898,als
1.4782,als
1.4821,als
1.4695,als
1.4751,als
1.464,als
1.4789,als
1.4789,als
1.4719,als
1.4818,als
1.4771,als
1.4768,als
1.4849,als
1.4727,als
