length,approach
3.8635,cf*-cvx
3.841,cf*-cvx
3.851,cf*-cvx
3.8886,cf*-cvx
3.8126,cf*-cvx
3.8947,cf*-cvx
3.8699,cf*-cvx
3.8976,cf*-cvx
3.9085,cf*-cvx
3.8677,cf*-cvx
3.9379,cf*-cvx
3.8521,cf*-cvx
3.9018,cf*-cvx
3.9384,cf*-cvx
3.8947,cf*-cvx
3.8169,cf*-cvx
3.8039,cf*-cvx
3.9141,cf*-cvx
3.9046,cf*-cvx
3.9092,cf*-cvx
3.825,cf*-cvx
3.8367,cf*-cvx
3.8292,cf*-cvx
3.8984,cf*-cvx
3.859,cf*-cvx
3.8797,cf*-cvx
3.838,cf*-cvx
3.8737,cf*-cvx
3.9098,cf*-cvx
3.8822,cf*-cvx
3.8204,cf*-cvx
3.8799,cf*-cvx
3.8616,cf*-cvx
3.8774,cf*-cvx
3.9143,cf*-cvx
3.949,cf*-cvx
3.91,cf*-cvx
3.8873,cf*-cvx
3.8311,cf*-cvx
3.8928,cf*-cvx
3.8573,cf*-cvx
3.8196,cf*-cvx
3.9069,cf*-cvx
3.9609,cf*-cvx
3.8676,cf*-cvx
3.924,cf*-cvx
3.8673,cf*-cvx
3.8224,cf*-cvx
3.9386,cf*-cvx
3.8694,cf*-cvx
3.8904,cf*-cvx
3.8756,cf*-cvx
3.9198,cf*-cvx
3.8288,cf*-cvx
3.8734,cf*-cvx
3.8699,cf*-cvx
3.9628,cf*-cvx
3.9428,cf*-cvx
3.8571,cf*-cvx
3.8829,cf*-cvx
3.8723,cf*-cvx
3.9584,cf*-cvx
3.9211,cf*-cvx
3.8344,cf*-cvx
3.8268,cf*-cvx
3.8288,cf*-cvx
3.7891,cf*-cvx
3.854,cf*-cvx
3.8173,cf*-cvx
3.8465,cf*-cvx
3.8698,cf*-cvx
3.8458,cf*-cvx
3.8139,cf*-cvx
3.9081,cf*-cvx
3.8804,cf*-cvx
3.9059,cf*-cvx
3.8737,cf*-cvx
3.8997,cf*-cvx
3.8335,cf*-cvx
3.9029,cf*-cvx
3.9837,cf*-cvx
3.8993,cf*-cvx
3.9284,cf*-cvx
3.908,cf*-cvx
3.8048,cf*-cvx
3.8836,cf*-cvx
3.8208,cf*-cvx
3.8688,cf*-cvx
3.8712,cf*-cvx
3.8326,cf*-cvx
3.869,cf*-cvx
3.8327,cf*-cvx
3.8788,cf*-cvx
3.8795,cf*-cvx
3.8977,cf*-cvx
3.7969,cf*-cvx
3.8158,cf*-cvx
3.8592,cf*-cvx
3.8941,cf*-cvx
3.8765,cf*-cvx
3.9739,cf*-als
3.9967,cf*-als
3.957,cf*-als
3.9513,cf*-als
3.9866,cf*-als
3.9993,cf*-als
3.9609,cf*-als
3.995,cf*-als
3.9919,cf*-als
4.0021,cf*-als
4.0145,cf*-als
3.9667,cf*-als
4.0318,cf*-als
4.0173,cf*-als
4.0373,cf*-als
3.996,cf*-als
3.91,cf*-als
4.0658,cf*-als
3.997,cf*-als
3.9897,cf*-als
3.9664,cf*-als
4.0063,cf*-als
4.0337,cf*-als
4.0318,cf*-als
3.98,cf*-als
3.9734,cf*-als
3.9936,cf*-als
3.9238,cf*-als
4.0012,cf*-als
4.0335,cf*-als
3.9423,cf*-als
3.9635,cf*-als
3.996,cf*-als
3.9794,cf*-als
4.049,cf*-als
4.0575,cf*-als
3.9592,cf*-als
4.0079,cf*-als
3.9427,cf*-als
3.998,cf*-als
3.986,cf*-als
3.9557,cf*-als
4.0727,cf*-als
4.0087,cf*-als
4.024,cf*-als
3.9923,cf*-als
3.9575,cf*-als
3.9849,cf*-als
4.0294,cf*-als
3.9559,cf*-als
4.0318,cf*-als
3.9792,cf*-als
3.9566,cf*-als
4.007,cf*-als
3.9818,cf*-als
3.9431,cf*-als
4.0465,cf*-als
3.9733,cf*-als
3.9483,cf*-als
4.0355,cf*-als
4.1286,cf*-als
4.1038,cf*-als
4.052,cf*-als
3.9857,cf*-als
3.9671,cf*-als
4.0545,cf*-als
3.9739,cf*-als
3.9317,cf*-als
3.9702,cf*-als
3.9541,cf*-als
4.0219,cf*-als
3.9555,cf*-als
3.9059,cf*-als
4.0633,cf*-als
3.9377,cf*-als
4.0121,cf*-als
4.0028,cf*-als
3.9958,cf*-als
3.9044,cf*-als
3.9992,cf*-als
4.0469,cf*-als
4.0281,cf*-als
4.0263,cf*-als
3.9936,cf*-als
4.029,cf*-als
3.9736,cf*-als
3.9244,cf*-als
3.9726,cf*-als
3.9906,cf*-als
3.973,cf*-als
4.0156,cf*-als
3.9413,cf*-als
4.0482,cf*-als
3.9947,cf*-als
4.0456,cf*-als
3.8803,cf*-als
3.9697,cf*-als
3.9818,cf*-als
4.0068,cf*-als
3.9711,cf*-als
3.8741,cf-cvx
3.9081,cf-cvx
3.8302,cf-cvx
3.8253,cf-cvx
3.8656,cf-cvx
3.8643,cf-cvx
3.8841,cf-cvx
3.8581,cf-cvx
3.9395,cf-cvx
3.8501,cf-cvx
3.9421,cf-cvx
3.8489,cf-cvx
3.9231,cf-cvx
3.8363,cf-cvx
3.8408,cf-cvx
3.8725,cf-cvx
3.8281,cf-cvx
3.8693,cf-cvx
3.8672,cf-cvx
3.8194,cf-cvx
3.8133,cf-cvx
3.8983,cf-cvx
3.8162,cf-cvx
3.8999,cf-cvx
3.8142,cf-cvx
3.8584,cf-cvx
3.8406,cf-cvx
3.8535,cf-cvx
3.8915,cf-cvx
3.8307,cf-cvx
3.7813,cf-cvx
3.8491,cf-cvx
3.8638,cf-cvx
3.8271,cf-cvx
3.8699,cf-cvx
3.8695,cf-cvx
3.8876,cf-cvx
3.8538,cf-cvx
3.8324,cf-cvx
3.8958,cf-cvx
3.8173,cf-cvx
3.7918,cf-cvx
3.8813,cf-cvx
3.9111,cf-cvx
3.8299,cf-cvx
3.8551,cf-cvx
3.7812,cf-cvx
3.8318,cf-cvx
3.8611,cf-cvx
3.8429,cf-cvx
3.928,cf-cvx
3.8561,cf-cvx
3.8761,cf-cvx
3.8569,cf-cvx
3.8181,cf-cvx
3.7858,cf-cvx
3.8392,cf-cvx
3.8929,cf-cvx
3.8734,cf-cvx
3.8973,cf-cvx
3.8552,cf-cvx
3.9159,cf-cvx
3.8889,cf-cvx
3.8382,cf-cvx
3.9118,cf-cvx
3.8321,cf-cvx
3.8646,cf-cvx
3.8487,cf-cvx
3.7941,cf-cvx
3.836,cf-cvx
3.8815,cf-cvx
3.8592,cf-cvx
3.8292,cf-cvx
3.9083,cf-cvx
3.8424,cf-cvx
3.9,cf-cvx
3.8189,cf-cvx
3.8513,cf-cvx
3.8072,cf-cvx
3.833,cf-cvx
3.9456,cf-cvx
3.8845,cf-cvx
3.9042,cf-cvx
3.8754,cf-cvx
3.8418,cf-cvx
3.8357,cf-cvx
3.8908,cf-cvx
3.7995,cf-cvx
3.8249,cf-cvx
3.7845,cf-cvx
3.8839,cf-cvx
3.8049,cf-cvx
3.8389,cf-cvx
3.8624,cf-cvx
3.9668,cf-cvx
3.7927,cf-cvx
3.7961,cf-cvx
3.8899,cf-cvx
3.8246,cf-cvx
3.9407,cf-cvx
3.9859,cf-als
3.9575,cf-als
3.8955,cf-als
3.9769,cf-als
3.9587,cf-als
4.0121,cf-als
3.9603,cf-als
4.0303,cf-als
4.0132,cf-als
3.9677,cf-als
4.075,cf-als
3.94,cf-als
4.0252,cf-als
3.9621,cf-als
4.0104,cf-als
4.02,cf-als
3.8756,cf-als
4.0339,cf-als
4.0065,cf-als
3.9786,cf-als
3.9401,cf-als
3.9869,cf-als
4.0048,cf-als
4.0038,cf-als
3.9244,cf-als
3.9244,cf-als
3.9247,cf-als
3.9731,cf-als
3.9877,cf-als
4.0059,cf-als
3.9028,cf-als
3.9276,cf-als
3.9612,cf-als
3.9649,cf-als
3.9782,cf-als
3.9906,cf-als
3.922,cf-als
4.0004,cf-als
3.9499,cf-als
3.9733,cf-als
3.9592,cf-als
3.9732,cf-als
3.9961,cf-als
4.0228,cf-als
3.9274,cf-als
3.9981,cf-als
3.9511,cf-als
3.9429,cf-als
3.9946,cf-als
3.9239,cf-als
4.0745,cf-als
3.9728,cf-als
4.0232,cf-als
3.9042,cf-als
3.954,cf-als
3.8647,cf-als
4.0433,cf-als
4.0014,cf-als
3.9574,cf-als
4.0513,cf-als
4.0987,cf-als
4.0239,cf-als
3.9733,cf-als
3.9661,cf-als
3.9798,cf-als
3.9393,cf-als
3.9774,cf-als
3.9261,cf-als
3.9519,cf-als
3.9657,cf-als
3.9634,cf-als
3.9403,cf-als
3.9243,cf-als
4.0416,cf-als
3.9402,cf-als
3.9779,cf-als
3.9841,cf-als
3.9868,cf-als
3.9302,cf-als
3.9493,cf-als
4.0489,cf-als
4.0588,cf-als
3.9946,cf-als
4.0061,cf-als
3.991,cf-als
4.0091,cf-als
3.9453,cf-als
3.9181,cf-als
3.9698,cf-als
3.9355,cf-als
4.02,cf-als
3.9228,cf-als
3.9503,cf-als
3.9571,cf-als
4.0168,cf-als
3.8709,cf-als
3.9536,cf-als
3.9924,cf-als
3.9652,cf-als
3.9951,cf-als
