coverage,approach
0.9011830535571542,cf*-als
0.8963395367942115,cf*-als
0.9017567263492879,cf*-als
0.900705904722669,cf*-als
0.9021563255955528,cf*-als
0.899565913087562,cf*-als
0.898747738310637,cf*-als
0.8999296531983537,cf*-als
0.9026903262736119,cf*-als
0.8964567181392965,cf*-als
0.9038939453265464,cf*-als
0.9024220009787484,cf*-als
0.9005165456012914,cf*-als
0.9008975017661036,cf*-als
0.8999213105372345,cf*-als
0.89811284405879,cf*-als
0.9012239102196907,cf*-als
0.8997516970058529,cf*-als
0.901797807158981,cf*-als
0.8971050296212794,cf*-als
0.8987668801115831,cf*-als
0.8975516388866736,cf*-als
0.9012007719825255,cf*-als
0.9003937938737739,cf*-als
0.8975208982460614,cf*-als
0.8994358499009142,cf*-als
0.9005809684936317,cf*-als
0.9016913654682195,cf*-als
0.9010883663226752,cf*-als
0.9024123245091851,cf*-als
0.9012690314610707,cf*-als
0.8992980971165286,cf*-als
0.9011593460263575,cf*-als
0.9011355724677694,cf*-als
0.9013885752991646,cf*-als
0.9004001885119537,cf*-als
0.9013907560335446,cf*-als
0.9010019880715706,cf*-als
0.9037519611981427,cf*-als
0.8994835531542984,cf*-als
0.9001063201417602,cf*-als
0.9015499494495172,cf*-als
0.8993989218757454,cf*-als
0.9004511375283474,cf*-als
0.9027833224214745,cf*-als
0.9014649614547691,cf*-als
0.9067148372245446,cf*-als
0.8984988249588336,cf*-als
0.8992470822430206,cf*-als
0.9012310606060606,cf*-als
0.8991149296959694,cf*-als
0.9012396427765419,cf*-als
0.8998594234746639,cf*-als
0.8950123738815915,cf*-als
0.900006327211756,cf*-als
0.9004524163509344,cf*-als
0.8977074148296593,cf*-als
0.9005086714463091,cf*-als
0.9001331882339565,cf*-als
0.8987095087577537,cf*-als
0.8985193811345866,cf*-als
0.8955091683822474,cf*-als
0.895933118523034,cf*-als
0.9025581414121845,cf*-als
0.9010511112894167,cf*-als
0.8992248673907552,cf*-als
0.9020430514507517,cf*-als
0.9012423935091278,cf*-als
0.8964113534050637,cf*-als
0.9003999810285678,cf*-als
0.904576381917555,cf*-als
0.9026894552211312,cf*-als
0.8968091895341417,cf*-als
0.9012680064166122,cf*-als
0.9012774915870561,cf*-als
0.9032979139556606,cf*-als
0.9017883088425864,cf*-als
0.8971454463072044,cf*-als
