length,approach
3.8791,cf*-als
3.8568,cf*-als
3.8784,cf*-als
3.8881,cf*-als
3.8543,cf*-als
3.814,cf*-als
3.869,cf*-als
3.879,cf*-als
3.8354,cf*-als
3.8822,cf*-als
3.8957,cf*-als
3.8827,cf*-als
3.8327,cf*-als
3.8876,cf*-als
3.8791,cf*-als
3.8536,cf*-als
3.8404,cf*-als
3.8422,cf*-als
3.8706,cf*-als
3.8963,cf*-als
3.8421,cf*-als
3.8756,cf*-als
3.881,cf*-als
3.8483,cf*-als
3.9011,cf*-als
3.8643,cf*-als
3.8795,cf*-als
3.9502,cf*-als
3.8751,cf*-als
3.8805,cf*-als
3.8467,cf*-als
3.8592,cf*-als
3.8422,cf*-als
3.8579,cf*-als
3.8986,cf*-als
3.8534,cf*-als
3.8732,cf*-als
3.8661,cf*-als
3.8746,cf*-als
3.8781,cf*-als
3.8652,cf*-als
3.8893,cf*-als
3.8794,cf*-als
3.8856,cf*-als
3.8638,cf*-als
3.8809,cf*-als
3.9111,cf*-als
3.8605,cf*-als
3.8789,cf*-als
3.9332,cf*-als
3.9,cf*-als
3.9041,cf*-als
3.8701,cf*-als
3.9043,cf*-als
3.9044,cf*-als
3.8623,cf*-als
3.9012,cf*-als
3.8945,cf*-als
3.868,cf*-als
3.8792,cf*-als
3.8986,cf*-als
3.8956,cf*-als
3.837,cf*-als
3.8729,cf*-als
3.8793,cf*-als
3.8711,cf*-als
3.8645,cf*-als
3.8406,cf*-als
3.8953,cf*-als
3.8645,cf*-als
3.8842,cf*-als
3.9275,cf*-als
3.8541,cf*-als
3.8834,cf*-als
3.8798,cf*-als
3.9058,cf*-als
3.9199,cf*-als
3.8741,cf*-als
3.8689,cf*-als
3.8686,cf*-als
3.8642,cf*-als
3.8919,cf*-als
3.9124,cf*-als
3.8738,cf*-als
3.8701,cf*-als
3.8549,cf*-als
3.8569,cf*-als
3.8348,cf*-als
3.8946,cf*-als
3.912,cf*-als
3.8812,cf*-als
3.9176,cf*-als
3.8978,cf*-als
3.9083,cf*-als
3.9109,cf*-als
3.8855,cf*-als
3.8343,cf*-als
3.8741,cf*-als
3.8724,cf*-als
3.8774,cf*-als
3.8653,cf-als
3.8534,cf-als
3.8226,cf-als
3.8536,cf-als
3.867,cf-als
3.8663,cf-als
3.8843,cf-als
3.8685,cf-als
3.8533,cf-als
3.8665,cf-als
3.8587,cf-als
3.8675,cf-als
3.8459,cf-als
3.8473,cf-als
3.8776,cf-als
3.8645,cf-als
3.809,cf-als
3.8544,cf-als
3.8656,cf-als
3.8746,cf-als
3.8789,cf-als
3.8721,cf-als
3.9031,cf-als
3.853,cf-als
3.8508,cf-als
3.8907,cf-als
3.8707,cf-als
3.8727,cf-als
3.8679,cf-als
3.8572,cf-als
3.8582,cf-als
3.8418,cf-als
3.8863,cf-als
3.8498,cf-als
3.8389,cf-als
3.9015,cf-als
3.8809,cf-als
3.8505,cf-als
3.8751,cf-als
3.8741,cf-als
3.8538,cf-als
3.8468,cf-als
3.8608,cf-als
3.8361,cf-als
3.8805,cf-als
3.8609,cf-als
3.9038,cf-als
3.8643,cf-als
3.8761,cf-als
3.8599,cf-als
3.889,cf-als
3.8503,cf-als
3.8653,cf-als
3.8587,cf-als
3.889,cf-als
3.8387,cf-als
3.8677,cf-als
3.8459,cf-als
3.8688,cf-als
3.854,cf-als
3.8818,cf-als
3.8744,cf-als
3.8602,cf-als
3.8279,cf-als
3.8664,cf-als
3.882,cf-als
3.8652,cf-als
3.8355,cf-als
3.8689,cf-als
3.8609,cf-als
3.8938,cf-als
3.9483,cf-als
3.8538,cf-als
3.8376,cf-als
3.8663,cf-als
3.872,cf-als
3.8588,cf-als
3.8353,cf-als
3.8617,cf-als
3.8559,cf-als
3.9132,cf-als
3.8537,cf-als
3.8892,cf-als
3.8228,cf-als
3.8744,cf-als
3.8709,cf-als
3.8287,cf-als
3.8756,cf-als
3.85,cf-als
3.889,cf-als
3.8808,cf-als
3.8776,cf-als
3.9099,cf-als
3.845,cf-als
3.8809,cf-als
3.8739,cf-als
3.8333,cf-als
3.8693,cf-als
3.8559,cf-als
3.8729,cf-als
