length,approach
9.8772,cf-cvx
120.7249,cf-cvx
16.012,cf-cvx
8.649,cf-cvx
4.6786,cf-cvx
7.8765,cf-cvx
8.1392,cf-cvx
6.9363,cf-cvx
4.1914,cf-cvx
11.8466,cf-cvx
5.9002,cf-cvx
9.9107,cf-cvx
9.3211,cf-cvx
60.6225,cf-cvx
8.7832,cf-cvx
9.9652,cf-cvx
10.9408,cf-cvx
8.6557,cf-cvx
66.5779,cf-cvx
9.3573,cf-cvx
19.5753,cf-cvx
8.9476,cf-cvx
10.2357,cf-cvx
12.6111,cf-cvx
9.816,cf-cvx
6.0649,cf-cvx
7.9514,cf-cvx
7.3375,cf-cvx
4.45,cf-cvx
9.5918,cf-cvx
9.2943,cf-cvx
10.6421,cf-cvx
4.9939,cf-cvx
7.3709,cf-cvx
17.0675,cf-cvx
17.2239,cf-cvx
4.2921,cf-cvx
5.1546,cf-cvx
9.984,cf-cvx
7.1588,cf-cvx
5.6866,cf-cvx
4.8406,cf-cvx
5.0488,cf-cvx
5.9867,cf-cvx
7.3974,cf-cvx
4.1572,cf-cvx
4.8237,cf-cvx
4.7639,cf-cvx
11.9367,cf-cvx
9.6793,cf-cvx
5.4205,cf-cvx
28.0846,cf-cvx
5.0809,cf-cvx
9.647,cf-cvx
8.2143,cf-cvx
4.7573,cf-cvx
25.696,cf-cvx
4.1146,cf-cvx
10.4653,cf-cvx
10.4681,cf-cvx
9.7498,cf-cvx
376.2145,cf-cvx
9.7551,cf-cvx
9.5255,cf-cvx
5.7616,cf-cvx
4.0145,cf-cvx
5.1959,cf-cvx
9.5595,cf-cvx
4.9112,cf-cvx
4.2766,cf-cvx
9.7099,cf-cvx
9.346,cf-cvx
10.0265,cf-cvx
14.5717,cf-cvx
4.0238,cf-cvx
4.7337,cf-cvx
7.9818,cf-cvx
11.7518,cf-cvx
4.7106,cf-cvx
4.2851,cf-cvx
8.8736,cf-cvx
25.0012,cf-cvx
5.6182,cf-cvx
10.1301,cf-cvx
7.2348,cf-cvx
14.9989,cf-cvx
10.7824,cf-cvx
72.4274,cf-cvx
6.5883,cf-cvx
10.2028,cf-cvx
19.6512,cf-cvx
31.9195,cf-cvx
9.8521,cf-cvx
8.0121,cf-cvx
5.5598,cf-cvx
8.9921,cf-cvx
13.8212,cf-cvx
4.3904,cf-cvx
5.0899,cf-cvx
4.8717,cf-cvx
4.3431,cf-als
9.2314,cf-als
4.9996,cf-als
4.7969,cf-als
4.103,cf-als
4.8267,cf-als
4.7083,cf-als
4.654,cf-als
4.4649,cf-als
5.3828,cf-als
4.8031,cf-als
4.6946,cf-als
4.6774,cf-als
6.5695,cf-als
4.4197,cf-als
4.5405,cf-als
4.4643,cf-als
4.2848,cf-als
4.4356,cf-als
4.4026,cf-als
4.5594,cf-als
4.1521,cf-als
5.4607,cf-als
