length,approach
6.9912,cf*-als
7.0235,cf*-als
7.028,cf*-als
6.9953,cf*-als
7.0718,cf*-als
7.0301,cf*-als
7.0162,cf*-als
6.9575,cf*-als
7.0897,cf*-als
7.148,cf*-als
7.003,cf*-als
6.9918,cf*-als
7.112,cf*-als
6.9755,cf*-als
6.9906,cf*-als
6.9691,cf*-als
6.9813,cf*-als
7.0437,cf*-als
7.053,cf*-als
7.0051,cf*-als
6.9549,cf*-als
7.0849,cf*-als
7.0144,cf*-als
7.0763,cf*-als
6.9684,cf*-als
6.9838,cf*-als
7.0671,cf*-als
7.0395,cf*-als
6.9868,cf*-als
7.0216,cf*-als
6.9733,cf*-als
7.046,cf*-als
6.9903,cf*-als
7.0143,cf*-als
7.0681,cf*-als
6.9793,cf*-als
7.0149,cf*-als
7.049,cf*-als
7.0758,cf*-als
7.152,cf*-als
7.0012,cf*-als
7.0001,cf*-als
6.9719,cf*-als
6.9306,cf*-als
6.9451,cf*-als
7.0187,cf*-als
6.9515,cf*-als
7.0288,cf*-als
7.0776,cf*-als
7.1144,cf*-als
6.9591,cf*-als
7.0482,cf*-als
6.9604,cf*-als
6.9868,cf*-als
7.0308,cf*-als
6.961,cf*-als
6.9692,cf*-als
7.0785,cf*-als
7.0196,cf*-als
7.0434,cf*-als
6.9323,cf*-als
7.0182,cf*-als
7.0106,cf*-als
7.0394,cf*-als
7.0334,cf*-als
7.046,cf*-als
7.0037,cf*-als
7.08,cf*-als
7.067,cf*-als
7.012,cf*-als
6.9915,cf*-als
7.0668,cf*-als
7.0085,cf*-als
6.9922,cf*-als
6.9014,cf*-als
7.0508,cf*-als
7.0158,cf*-als
7.0205,cf*-als
7.0006,cf*-als
7.0025,cf*-als
6.9878,cf*-als
7.0746,cf*-als
7.0238,cf*-als
7.0303,cf*-als
7.0472,cf*-als
7.1088,cf*-als
6.9501,cf*-als
7.1757,cf*-als
7.0457,cf*-als
7.0654,cf*-als
7.1065,cf*-als
7.1006,cf*-als
7.0185,cf*-als
7.0084,cf*-als
6.9971,cf*-als
7.0295,cf*-als
6.982,cf*-als
6.9741,cf*-als
6.9842,cf*-als
7.0184,cf*-als
7.0623,cf-als
7.0497,cf-als
6.9969,cf-als
6.9848,cf-als
6.9648,cf-als
7.086,cf-als
7.0142,cf-als
6.9717,cf-als
7.0004,cf-als
7.0445,cf-als
7.0277,cf-als
7.0044,cf-als
7.1107,cf-als
6.9493,cf-als
6.9806,cf-als
7.0178,cf-als
7.0903,cf-als
7.0519,cf-als
6.9463,cf-als
7.0477,cf-als
6.981,cf-als
7.0577,cf-als
7.0533,cf-als
7.0215,cf-als
7.0222,cf-als
7.0741,cf-als
7.0277,cf-als
6.9019,cf-als
7.0179,cf-als
6.8914,cf-als
6.9736,cf-als
7.1013,cf-als
6.9766,cf-als
7.0618,cf-als
7.0364,cf-als
6.962,cf-als
7.0991,cf-als
7.0539,cf-als
7.0061,cf-als
7.0718,cf-als
6.9577,cf-als
7.0008,cf-als
7.0481,cf-als
7.004,cf-als
7.013,cf-als
6.961,cf-als
7.0691,cf-als
6.9877,cf-als
7.0207,cf-als
7.1136,cf-als
6.9762,cf-als
7.0339,cf-als
7.0794,cf-als
7.019,cf-als
7.0471,cf-als
7.0818,cf-als
7.0243,cf-als
7.1132,cf-als
7.0004,cf-als
6.9338,cf-als
6.9702,cf-als
6.937,cf-als
7.0439,cf-als
6.9689,cf-als
7.0536,cf-als
6.9647,cf-als
7.0416,cf-als
7.0091,cf-als
7.0584,cf-als
6.9334,cf-als
7.0618,cf-als
7.0195,cf-als
6.9326,cf-als
6.9859,cf-als
7.0258,cf-als
7.0174,cf-als
6.9705,cf-als
6.9741,cf-als
7.0303,cf-als
7.007,cf-als
7.042,cf-als
7.0525,cf-als
7.0738,cf-als
7.1311,cf-als
7.0821,cf-als
6.9931,cf-als
7.0047,cf-als
6.9878,cf-als
7.0109,cf-als
6.9818,cf-als
6.9982,cf-als
7.0843,cf-als
6.9668,cf-als
6.9537,cf-als
6.9682,cf-als
6.9457,cf-als
6.9872,cf-als
6.9456,cf-als
6.9433,cf-als
6.8682,cf-als
