length,approach
4.3353,cf-als
4.3066,cf-als
4.3309,cf-als
4.3515,cf-als
4.3817,cf-als
4.3389,cf-als
4.3869,cf-als
4.3905,cf-als
4.363,cf-als
4.3062,cf-als
4.3934,cf-als
4.3385,cf-als
4.2755,cf-als
4.3171,cf-als
4.3534,cf-als
4.3221,cf-als
4.287,cf-als
4.35,cf-als
4.317,cf-als
4.3349,cf-als
4.3441,cf-als
4.2681,cf-als
4.2917,cf-als
4.2857,cf-als
4.3023,cf-als
4.2951,cf-als
4.2901,cf-als
4.3614,cf-als
4.4235,cf-als
4.2891,cf-als
4.2949,cf-als
4.3005,cf-als
4.3146,cf-als
4.2934,cf-als
4.3015,cf-als
4.463,cf-als
4.2289,cf-als
4.3844,cf-als
4.3442,cf-als
4.3778,cf-als
4.2371,cf-als
4.262,cf-als
4.3136,cf-als
4.4685,cf-als
4.3136,cf-als
4.3269,cf-als
4.2847,cf-als
4.3237,cf-als
4.3031,cf-als
4.3604,cf-als
4.2338,cf-als
4.2247,cf-als
4.396,cf-als
4.3497,cf-als
4.2602,cf-als
4.3515,cf-als
4.3482,cf-als
4.3635,cf-als
4.2633,cf-als
4.346,cf-als
4.268,cf-als
4.3682,cf-als
4.3151,cf-als
4.3265,cf-als
4.2814,cf-als
4.3546,cf-als
4.3201,cf-als
4.281,cf-als
4.3238,cf-als
4.2814,cf-als
4.3846,cf-als
4.3334,cf-als
4.3796,cf-als
4.3247,cf-als
4.3722,cf-als
4.3568,cf-als
4.3402,cf-als
4.3136,cf-als
4.3014,cf-als
4.3558,cf-als
4.381,cf-als
4.4021,cf-als
4.3478,cf-als
4.3703,cf-als
4.3536,cf-als
4.2621,cf-als
4.343,cf-als
4.2687,cf-als
4.3153,cf-als
4.2531,cf-als
4.3366,cf-als
4.506,cf-als
4.3876,cf-als
4.3025,cf-als
4.307,cf-als
4.3349,cf-als
4.2573,cf-als
4.4174,cf-als
4.4451,cf-als
4.3601,cf-als
3.0246,als
3.0204,als
3.0324,als
3.0271,als
3.0405,als
3.0364,als
3.0406,als
3.044,als
3.0222,als
3.0384,als
3.0332,als
3.0417,als
3.0297,als
3.0386,als
3.0432,als
3.0274,als
3.0413,als
3.0482,als
3.0341,als
3.0302,als
3.0398,als
3.0216,als
3.0398,als
3.0318,als
3.0236,als
3.0387,als
3.0164,als
3.0393,als
3.0393,als
3.0299,als
3.0509,als
3.0395,als
3.04,als
3.0263,als
3.0164,als
3.0374,als
3.0318,als
3.0402,als
3.0223,als
3.0388,als
3.029,als
3.0279,als
3.028,als
3.0637,als
3.0287,als
3.0313,als
3.0336,als
3.0428,als
3.0352,als
3.0391,als
3.0355,als
3.0271,als
3.0388,als
3.0294,als
3.0225,als
3.0504,als
3.0397,als
3.0303,als
3.0287,als
3.0327,als
3.0223,als
3.0538,als
3.0306,als
3.0324,als
3.0276,als
3.0429,als
3.0283,als
3.0267,als
3.0166,als
3.0324,als
3.0523,als
3.0485,als
3.035,als
3.0323,als
3.0303,als
3.0464,als
3.0233,als
3.0284,als
3.0254,als
3.0323,als
3.037,als
3.0298,als
3.0398,als
3.03,als
3.0368,als
3.0258,als
3.0361,als
3.0266,als
3.0226,als
3.0284,als
3.0236,als
3.0333,als
3.0476,als
3.0482,als
3.0278,als
3.0363,als
3.0375,als
3.0348,als
3.0383,als
3.0305,als
