length,approach
6.2619,cf-cvx
5.8611,cf-cvx
6.2886,cf-cvx
6.4433,cf-cvx
6.353,cf-cvx
5.9687,cf-cvx
6.0915,cf-cvx
5.953,cf-cvx
6.2052,cf-cvx
5.9385,cf-cvx
6.3792,cf-cvx
6.2035,cf-cvx
5.8296,cf-cvx
6.0008,cf-cvx
6.2443,cf-cvx
5.9473,cf-cvx
5.8803,cf-cvx
5.5672,cf-cvx
6.1173,cf-cvx
6.3884,cf-cvx
5.9861,cf-cvx
6.0797,cf-cvx
6.3314,cf-cvx
6.0967,cf-cvx
6.325,cf-cvx
5.3438,cf-cvx
6.0974,cf-cvx
5.9205,cf-cvx
5.9243,cf-cvx
6.2376,cf-cvx
6.0451,cf-cvx
6.2777,cf-cvx
5.83,cf-cvx
6.2435,cf-cvx
6.2672,cf-cvx
6.1432,cf-cvx
6.1707,cf-cvx
6.1509,cf-cvx
5.9237,cf-cvx
6.4621,cf-cvx
5.9098,cf-cvx
6.0549,cf-cvx
5.8986,cf-cvx
6.3075,cf-cvx
6.2951,cf-cvx
6.2435,cf-cvx
5.7255,cf-cvx
6.2514,cf-cvx
5.9845,cf-cvx
6.2762,cf-cvx
6.3193,cf-cvx
6.021,cf-cvx
5.9874,cf-cvx
6.4156,cf-cvx
6.3995,cf-cvx
6.4001,cf-cvx
5.9396,cf-cvx
5.872,cf-cvx
6.1807,cf-cvx
6.34,cf-cvx
6.193,cf-cvx
6.226,cf-cvx
6.5078,cf-cvx
5.8552,cf-cvx
6.2247,cf-cvx
6.1024,cf-cvx
6.1829,cf-cvx
6.4388,cf-cvx
5.7396,cf-cvx
6.2722,cf-cvx
5.9316,cf-cvx
6.1665,cf-cvx
5.8205,cf-cvx
6.2804,cf-cvx
6.1232,cf-cvx
6.2621,cf-cvx
6.163,cf-cvx
5.6285,cf-cvx
6.3152,cf-cvx
6.0555,cf-cvx
6.244,cf-cvx
6.1829,cf-cvx
6.166,cf-cvx
6.0448,cf-cvx
6.1506,cf-cvx
6.1,cf-cvx
6.2666,cf-cvx
6.3666,cf-cvx
5.9975,cf-cvx
5.915,cf-cvx
6.3988,cf-cvx
5.9438,cf-cvx
6.1179,cf-cvx
6.0691,cf-cvx
5.9078,cf-cvx
6.4777,cf-cvx
6.3505,cf-cvx
6.278,cf-cvx
6.1408,cf-cvx
6.2859,cf-cvx
1.9087,cf-als
1.8926,cf-als
1.9242,cf-als
1.8838,cf-als
