length,approach
1.7101,cf-als
1.6937,cf-als
1.7144,cf-als
1.7203,cf-als
1.714,cf-als
1.7075,cf-als
1.7176,cf-als
1.7107,cf-als
1.6943,cf-als
1.7031,cf-als
1.7112,cf-als
1.7069,cf-als
1.7122,cf-als
1.7023,cf-als
1.7084,cf-als
1.7135,cf-als
1.7011,cf-als
1.7078,cf-als
1.7001,cf-als
1.6941,cf-als
1.7091,cf-als
1.6932,cf-als
1.7073,cf-als
1.7136,cf-als
1.7144,cf-als
1.7109,cf-als
1.7114,cf-als
1.6867,cf-als
1.7002,cf-als
1.7029,cf-als
1.7155,cf-als
1.6993,cf-als
1.7054,cf-als
1.6967,cf-als
1.7145,cf-als
1.7078,cf-als
1.7007,cf-als
1.7024,cf-als
1.707,cf-als
1.695,cf-als
1.6987,cf-als
1.7113,cf-als
1.701,cf-als
1.7089,cf-als
1.7129,cf-als
1.7191,cf-als
1.6977,cf-als
1.7028,cf-als
1.6892,cf-als
1.7053,cf-als
1.7032,cf-als
1.7112,cf-als
1.6939,cf-als
1.7257,cf-als
1.6948,cf-als
1.7258,cf-als
1.6999,cf-als
1.6982,cf-als
1.7044,cf-als
1.7167,cf-als
1.7079,cf-als
1.7107,cf-als
1.7125,cf-als
1.7069,cf-als
1.6999,cf-als
1.6972,cf-als
1.6917,cf-als
1.7091,cf-als
1.7125,cf-als
1.7067,cf-als
1.7222,cf-als
1.6975,cf-als
1.715,cf-als
1.7097,cf-als
1.7063,cf-als
1.7139,cf-als
1.7072,cf-als
1.7081,cf-als
1.718,cf-als
1.711,cf-als
1.7047,cf-als
1.7067,cf-als
1.6965,cf-als
1.7012,cf-als
1.7086,cf-als
1.7189,cf-als
1.7058,cf-als
1.7005,cf-als
1.7064,cf-als
1.7079,cf-als
1.6898,cf-als
1.6905,cf-als
1.7082,cf-als
1.705,cf-als
1.6986,cf-als
1.7057,cf-als
1.7036,cf-als
1.7044,cf-als
1.7023,cf-als
1.7096,cf-als
1.6712,als
1.6874,als
1.6664,als
1.6776,als
1.66,als
1.6683,als
1.6736,als
1.6717,als
1.6678,als
1.6819,als
1.6752,als
1.6745,als
1.6712,als
1.668,als
1.6676,als
1.677,als
1.6649,als
1.6633,als
1.6681,als
1.7036,als
1.6621,als
1.6855,als
1.6712,als
1.6707,als
1.6641,als
1.6662,als
1.6832,als
1.6826,als
1.667,als
1.6707,als
1.6759,als
1.6615,als
1.6717,als
1.6623,als
1.6664,als
1.6715,als
1.6702,als
1.6623,als
1.6662,als
1.6693,als
1.6621,als
1.6701,als
1.6621,als
1.6788,als
1.68,als
1.6715,als
1.6719,als
1.6662,als
1.661,als
1.6662,als
1.6665,als
1.6668,als
1.6659,als
1.6898,als
1.6638,als
1.6725,als
1.6687,als
1.6708,als
1.6666,als
1.6683,als
1.6702,als
1.685,als
1.6723,als
1.6733,als
1.6768,als
1.6806,als
1.6741,als
1.6658,als
1.6645,als
1.6625,als
1.6742,als
1.6648,als
1.6774,als
1.6676,als
1.6737,als
1.6625,als
1.6656,als
1.6665,als
1.667,als
1.6619,als
1.6706,als
1.683,als
1.6697,als
1.6663,als
1.6769,als
1.6724,als
1.675,als
1.6784,als
1.6748,als
1.6655,als
1.6683,als
1.6562,als
1.6642,als
1.6618,als
1.6686,als
1.6772,als
1.6661,als
1.671,als
1.6618,als
1.6772,als
