length,approach
7.184,cf*-als
7.2036,cf*-als
7.2346,cf*-als
7.2118,cf*-als
7.2822,cf*-als
7.2129,cf*-als
7.1894,cf*-als
7.1976,cf*-als
7.1752,cf*-als
7.1632,cf*-als
7.1609,cf*-als
7.3069,cf*-als
7.2013,cf*-als
7.1672,cf*-als
7.201,cf*-als
7.1617,cf*-als
7.1802,cf*-als
7.1038,cf*-als
7.2193,cf*-als
7.2357,cf*-als
7.1893,cf*-als
7.1003,cf*-als
7.0877,cf*-als
7.2,cf*-als
7.1129,cf*-als
7.1965,cf*-als
7.1677,cf*-als
7.2205,cf*-als
7.1679,cf*-als
7.1965,cf*-als
7.2417,cf*-als
7.2322,cf*-als
7.1613,cf*-als
7.1753,cf*-als
7.232,cf*-als
7.1956,cf*-als
7.2161,cf*-als
7.2246,cf*-als
7.146,cf*-als
7.2007,cf*-als
7.2087,cf*-als
7.2508,cf*-als
7.0822,cf*-als
7.1597,cf*-als
7.1963,cf*-als
7.1737,cf*-als
7.2464,cf*-als
7.1641,cf*-als
7.1657,cf*-als
7.2016,cf*-als
7.2405,cf*-als
7.2109,cf*-als
7.2628,cf*-als
7.1456,cf*-als
7.1557,cf*-als
7.2252,cf*-als
7.2298,cf*-als
7.2336,cf*-als
7.1675,cf*-als
7.1957,cf*-als
7.0875,cf*-als
7.2935,cf*-als
7.2082,cf*-als
7.154,cf*-als
7.1726,cf*-als
7.2124,cf*-als
7.22,cf*-als
7.1485,cf*-als
7.2694,cf*-als
7.1502,cf*-als
7.184,cf*-als
7.087,cf*-als
7.1312,cf*-als
7.1685,cf*-als
7.096,cf*-als
7.2157,cf*-als
7.2037,cf*-als
7.1526,cf*-als
7.2265,cf*-als
7.2486,cf*-als
7.1672,cf*-als
7.1965,cf*-als
7.2488,cf*-als
7.1752,cf*-als
7.125,cf*-als
7.163,cf*-als
7.3011,cf*-als
7.1421,cf*-als
7.194,cf*-als
7.1743,cf*-als
7.0795,cf*-als
7.2351,cf*-als
7.2236,cf*-als
7.0808,cf*-als
7.2381,cf*-als
7.2004,cf*-als
7.1856,cf*-als
7.1886,cf*-als
7.1921,cf*-als
7.1886,cf*-als
7.1147,cf-als
6.9661,cf-als
7.1561,cf-als
7.0465,cf-als
7.0747,cf-als
7.1379,cf-als
6.9953,cf-als
7.1764,cf-als
7.1176,cf-als
7.1103,cf-als
7.1245,cf-als
7.1522,cf-als
7.1944,cf-als
7.1901,cf-als
7.1012,cf-als
7.0448,cf-als
7.1022,cf-als
7.0726,cf-als
7.0895,cf-als
7.1888,cf-als
7.1555,cf-als
7.0914,cf-als
7.0969,cf-als
7.0993,cf-als
7.1333,cf-als
7.123,cf-als
7.1144,cf-als
7.0466,cf-als
7.0953,cf-als
7.0936,cf-als
7.1083,cf-als
7.122,cf-als
7.0992,cf-als
7.1125,cf-als
7.0527,cf-als
7.1755,cf-als
7.0643,cf-als
7.1373,cf-als
7.1698,cf-als
7.1267,cf-als
7.1397,cf-als
7.0764,cf-als
7.1206,cf-als
7.1794,cf-als
7.1782,cf-als
7.1028,cf-als
7.1566,cf-als
6.9914,cf-als
7.133,cf-als
7.0796,cf-als
7.1357,cf-als
6.9863,cf-als
7.1507,cf-als
7.0643,cf-als
7.0023,cf-als
7.1088,cf-als
7.1533,cf-als
7.2182,cf-als
7.032,cf-als
7.1121,cf-als
7.1284,cf-als
7.0651,cf-als
7.1065,cf-als
7.0502,cf-als
7.0782,cf-als
7.0497,cf-als
7.0339,cf-als
7.079,cf-als
7.0091,cf-als
7.0466,cf-als
7.1023,cf-als
7.0188,cf-als
7.1201,cf-als
7.0926,cf-als
7.0219,cf-als
7.1318,cf-als
7.0759,cf-als
7.0414,cf-als
7.1012,cf-als
7.0361,cf-als
7.0375,cf-als
7.0543,cf-als
7.1006,cf-als
7.1801,cf-als
7.0655,cf-als
7.1274,cf-als
7.0325,cf-als
7.132,cf-als
6.9672,cf-als
7.023,cf-als
7.0895,cf-als
7.167,cf-als
7.0082,cf-als
7.1096,cf-als
7.1553,cf-als
7.0824,cf-als
7.0501,cf-als
7.0981,cf-als
7.0889,cf-als
7.0965,cf-als
