length,approach
3.8809,cf*-cvx
3.9237,cf*-cvx
3.8652,cf*-cvx
3.9181,cf*-cvx
3.9365,cf*-cvx
3.9367,cf*-cvx
3.877,cf*-cvx
3.9565,cf*-cvx
3.9254,cf*-cvx
3.9679,cf*-cvx
3.9529,cf*-cvx
3.8639,cf*-cvx
3.8833,cf*-cvx
3.8972,cf*-cvx
3.8681,cf*-cvx
3.8543,cf*-cvx
3.868,cf*-cvx
3.8046,cf*-cvx
3.8848,cf*-cvx
3.9761,cf*-cvx
3.9183,cf*-cvx
3.8905,cf*-cvx
3.8704,cf*-cvx
3.9043,cf*-cvx
3.8027,cf*-cvx
3.8685,cf*-cvx
3.8871,cf*-cvx
3.884,cf*-cvx
3.8803,cf*-cvx
3.8758,cf*-cvx
3.8698,cf*-cvx
3.9328,cf*-cvx
3.9339,cf*-cvx
3.9031,cf*-cvx
3.9088,cf*-cvx
3.8892,cf*-cvx
3.8718,cf*-cvx
3.8204,cf*-cvx
3.9229,cf*-cvx
3.8754,cf*-cvx
3.9304,cf*-cvx
3.8856,cf*-cvx
3.9075,cf*-cvx
3.9452,cf*-cvx
3.8453,cf*-cvx
3.9316,cf*-cvx
3.8938,cf*-cvx
3.9063,cf*-cvx
3.8763,cf*-cvx
3.9223,cf*-cvx
3.9588,cf*-cvx
3.8555,cf*-cvx
3.8736,cf*-cvx
3.8959,cf*-cvx
3.9398,cf*-cvx
3.8202,cf*-cvx
3.9065,cf*-cvx
3.958,cf*-cvx
3.8795,cf*-cvx
3.9156,cf*-cvx
3.9449,cf*-cvx
3.899,cf*-cvx
3.9208,cf*-cvx
3.9141,cf*-cvx
3.9267,cf*-cvx
3.9238,cf*-cvx
3.8991,cf*-cvx
3.8984,cf*-cvx
3.8524,cf*-cvx
3.8543,cf*-cvx
3.8983,cf*-cvx
3.9031,cf*-cvx
3.9485,cf*-cvx
3.9062,cf*-cvx
3.9433,cf*-cvx
3.9653,cf*-cvx
3.9153,cf*-cvx
3.8837,cf*-cvx
3.9549,cf*-cvx
3.9227,cf*-cvx
3.7916,cf*-cvx
3.9028,cf*-cvx
3.8424,cf*-cvx
3.8213,cf*-cvx
3.856,cf*-cvx
3.8776,cf*-cvx
3.9299,cf*-cvx
3.9088,cf*-cvx
3.8524,cf*-cvx
3.9507,cf*-cvx
3.9181,cf*-cvx
3.8854,cf*-cvx
3.9039,cf*-cvx
3.8742,cf*-cvx
3.8568,cf*-cvx
3.884,cf*-cvx
3.9401,cf*-cvx
3.9052,cf*-cvx
3.8858,cf*-cvx
3.8715,cf*-cvx
4.1242,cf*-als
4.1014,cf*-als
4.0808,cf*-als
4.111,cf*-als
4.098,cf*-als
4.1126,cf*-als
4.1265,cf*-als
4.1119,cf*-als
4.1497,cf*-als
4.1673,cf*-als
4.1829,cf*-als
4.1317,cf*-als
4.1616,cf*-als
4.1443,cf*-als
4.1288,cf*-als
4.1171,cf*-als
4.1536,cf*-als
4.1436,cf*-als
4.1388,cf*-als
4.1177,cf*-als
4.1413,cf*-als
4.1126,cf*-als
4.1597,cf*-als
4.1413,cf*-als
4.1069,cf*-als
4.1586,cf*-als
4.1744,cf*-als
4.1345,cf*-als
4.1511,cf*-als
4.1402,cf*-als
4.1762,cf*-als
4.1112,cf*-als
4.1723,cf*-als
4.1628,cf*-als
4.0863,cf*-als
4.109,cf*-als
4.112,cf*-als
4.1552,cf*-als
4.1245,cf*-als
4.1187,cf*-als
4.0851,cf*-als
4.1256,cf*-als
4.1709,cf*-als
4.1632,cf*-als
4.1467,cf*-als
4.152,cf*-als
4.1403,cf*-als
4.0664,cf*-als
4.1325,cf*-als
4.1561,cf*-als
4.0933,cf*-als
4.1831,cf*-als
4.1814,cf*-als
4.1546,cf*-als
4.1662,cf*-als
4.1396,cf*-als
4.1151,cf*-als
4.1237,cf*-als
4.1234,cf*-als
4.1066,cf*-als
4.1069,cf*-als
4.133,cf*-als
4.1208,cf*-als
4.1554,cf*-als
4.1265,cf*-als
4.1359,cf*-als
4.1349,cf*-als
4.1235,cf*-als
4.1597,cf*-als
4.131,cf*-als
4.1017,cf*-als
4.1305,cf*-als
4.1451,cf*-als
4.1497,cf*-als
4.1862,cf*-als
4.1477,cf*-als
4.1395,cf*-als
4.1362,cf*-als
4.1558,cf*-als
4.1176,cf*-als
4.118,cf*-als
4.1584,cf*-als
4.1372,cf*-als
4.127,cf*-als
4.1702,cf*-als
4.16,cf*-als
4.106,cf*-als
4.1078,cf*-als
4.1232,cf*-als
4.1426,cf*-als
4.1984,cf*-als
4.148,cf*-als
4.1736,cf*-als
4.1277,cf*-als
4.1362,cf*-als
4.1123,cf*-als
4.1671,cf*-als
4.1269,cf*-als
4.1343,cf*-als
4.1682,cf*-als
3.858,cf-cvx
3.935,cf-cvx
3.8974,cf-cvx
3.8467,cf-cvx
3.8693,cf-cvx
3.8595,cf-cvx
3.8961,cf-cvx
3.8332,cf-cvx
3.92,cf-cvx
3.8901,cf-cvx
3.8705,cf-cvx
3.9221,cf-cvx
3.8143,cf-cvx
3.8803,cf-cvx
3.8756,cf-cvx
3.7892,cf-cvx
3.8965,cf-cvx
3.8512,cf-cvx
3.9375,cf-cvx
