length,approach
2.2485,cf-als
2.2677,cf-als
2.206,cf-als
2.2307,cf-als
2.2349,cf-als
2.23,cf-als
2.2538,cf-als
2.2321,cf-als
2.2189,cf-als
2.2235,cf-als
2.2083,cf-als
2.2351,cf-als
2.2237,cf-als
2.2104,cf-als
2.2405,cf-als
2.2616,cf-als
2.2047,cf-als
2.2151,cf-als
2.2164,cf-als
2.2536,cf-als
2.231,cf-als
2.2455,cf-als
2.2303,cf-als
2.2404,cf-als
2.21,cf-als
2.2411,cf-als
2.222,cf-als
2.2524,cf-als
2.2583,cf-als
2.259,cf-als
2.2186,cf-als
2.227,cf-als
2.2426,cf-als
2.2335,cf-als
2.2307,cf-als
2.2609,cf-als
2.2205,cf-als
2.2603,cf-als
2.1913,cf-als
2.2211,cf-als
2.2314,cf-als
2.2525,cf-als
2.2243,cf-als
2.2529,cf-als
2.1974,cf-als
2.2366,cf-als
2.2462,cf-als
2.2449,cf-als
2.2015,cf-als
2.2186,cf-als
2.2093,cf-als
2.2351,cf-als
2.2426,cf-als
2.2337,cf-als
2.2331,cf-als
2.2387,cf-als
2.2397,cf-als
2.229,cf-als
2.2388,cf-als
2.2102,cf-als
2.1944,cf-als
2.2535,cf-als
2.2645,cf-als
2.2352,cf-als
2.2135,cf-als
2.2225,cf-als
2.2243,cf-als
2.1967,cf-als
2.2362,cf-als
2.2384,cf-als
2.1941,cf-als
2.2628,cf-als
2.2083,cf-als
2.2107,cf-als
2.2379,cf-als
2.2762,cf-als
2.2426,cf-als
2.2479,cf-als
2.2443,cf-als
2.2297,cf-als
2.235,cf-als
2.2039,cf-als
2.2192,cf-als
2.2302,cf-als
2.207,cf-als
2.2525,cf-als
2.232,cf-als
2.2538,cf-als
2.2346,cf-als
2.2338,cf-als
2.2297,cf-als
2.2388,cf-als
2.2503,cf-als
2.2347,cf-als
2.2401,cf-als
2.2076,cf-als
2.2178,cf-als
2.1949,cf-als
2.2335,cf-als
2.2446,cf-als
1.3508,als
1.3482,als
1.3335,als
1.3527,als
1.3444,als
1.3499,als
1.3463,als
1.3477,als
1.3436,als
1.34,als
1.3429,als
1.3428,als
1.3494,als
1.3547,als
1.3528,als
1.3441,als
1.3456,als
1.3431,als
1.3474,als
1.3388,als
1.3407,als
1.3502,als
1.3425,als
1.3468,als
1.3439,als
1.353,als
1.3478,als
1.3498,als
1.3473,als
1.3489,als
1.3395,als
1.3443,als
1.3435,als
1.3457,als
1.3474,als
1.3415,als
1.3465,als
1.3489,als
1.3433,als
1.3327,als
1.3414,als
1.3515,als
1.3405,als
1.351,als
1.3557,als
1.3461,als
1.3367,als
1.346,als
1.342,als
1.3423,als
1.3466,als
1.3454,als
1.3415,als
1.3489,als
1.3498,als
1.3459,als
1.3472,als
1.3412,als
1.3523,als
1.3494,als
1.3428,als
1.3457,als
1.3509,als
1.3459,als
1.3552,als
1.3565,als
1.3473,als
1.3437,als
1.346,als
1.3393,als
1.3393,als
1.3575,als
1.3543,als
1.3506,als
1.3478,als
1.3321,als
1.3461,als
1.3433,als
1.3472,als
1.339,als
1.354,als
1.3378,als
1.3502,als
1.3473,als
1.3483,als
1.3415,als
1.347,als
1.3464,als
1.3386,als
1.352,als
1.3459,als
1.3489,als
1.3347,als
1.3448,als
1.3385,als
1.3384,als
1.3428,als
1.3357,als
1.3434,als
1.346,als
