length,approach
2.8931,cf-cvx
3.1903,cf-cvx
3.1304,cf-cvx
2.9957,cf-cvx
3.3496,cf-cvx
3.2865,cf-cvx
3.1476,cf-cvx
3.322,cf-cvx
2.8165,cf-cvx
2.8459,cf-cvx
2.8492,cf-cvx
3.3885,cf-cvx
3.1486,cf-cvx
2.8768,cf-cvx
3.1514,cf-cvx
3.1004,cf-cvx
3.4356,cf-cvx
3.1679,cf-cvx
3.2316,cf-cvx
2.8464,cf-cvx
3.0834,cf-cvx
3.5066,cf-cvx
3.1395,cf-cvx
3.179,cf-cvx
3.197,cf-cvx
2.8442,cf-cvx
3.1291,cf-cvx
2.9748,cf-cvx
2.838,cf-cvx
3.1805,cf-cvx
3.0295,cf-cvx
3.2249,cf-cvx
3.2577,cf-cvx
3.2273,cf-cvx
3.086,cf-cvx
3.2268,cf-cvx
3.2559,cf-cvx
3.3675,cf-cvx
3.2011,cf-cvx
3.3672,cf-cvx
3.16,cf-cvx
3.1479,cf-cvx
3.131,cf-cvx
2.8226,cf-cvx
2.7677,cf-cvx
3.2472,cf-cvx
3.168,cf-cvx
3.1468,cf-cvx
3.1268,cf-cvx
2.9231,cf-cvx
2.8985,cf-cvx
3.2287,cf-cvx
3.1725,cf-cvx
3.2867,cf-cvx
3.0909,cf-cvx
3.1291,cf-cvx
3.1787,cf-cvx
3.17,cf-cvx
3.0619,cf-cvx
2.871,cf-cvx
3.3005,cf-cvx
3.2578,cf-cvx
2.9064,cf-cvx
3.0839,cf-cvx
3.2379,cf-cvx
3.2696,cf-cvx
2.8501,cf-cvx
2.9108,cf-cvx
3.2264,cf-cvx
3.1782,cf-cvx
3.2533,cf-cvx
3.1969,cf-cvx
3.1819,cf-cvx
3.0428,cf-cvx
3.1958,cf-cvx
3.1455,cf-cvx
2.81,cf-cvx
3.1367,cf-cvx
2.8348,cf-cvx
3.1932,cf-cvx
3.2236,cf-cvx
3.0832,cf-cvx
2.9118,cf-cvx
3.1451,cf-cvx
3.2027,cf-cvx
2.9231,cf-cvx
3.1763,cf-cvx
2.8831,cf-cvx
3.3612,cf-cvx
3.191,cf-cvx
3.2008,cf-cvx
3.1029,cf-cvx
3.2983,cf-cvx
2.9264,cf-cvx
3.2036,cf-cvx
3.1629,cf-cvx
2.8338,cf-cvx
3.115,cf-cvx
3.1852,cf-cvx
2.8174,cf-cvx
2.2439,cf-als
2.2323,cf-als
2.2288,cf-als
2.2439,cf-als
2.2473,cf-als
2.2434,cf-als
2.2408,cf-als
2.1959,cf-als
2.2486,cf-als
2.2242,cf-als
2.2523,cf-als
2.2625,cf-als
2.2564,cf-als
2.2104,cf-als
2.253,cf-als
2.2243,cf-als
2.2512,cf-als
2.263,cf-als
2.2378,cf-als
2.2137,cf-als
2.2352,cf-als
2.2508,cf-als
2.2613,cf-als
2.2531,cf-als
2.2352,cf-als
2.2405,cf-als
2.2103,cf-als
2.2457,cf-als
2.2647,cf-als
2.2488,cf-als
2.2448,cf-als
2.247,cf-als
2.2637,cf-als
2.2512,cf-als
2.2401,cf-als
2.2349,cf-als
2.2755,cf-als
2.2705,cf-als
2.2396,cf-als
2.2405,cf-als
2.2132,cf-als
2.2434,cf-als
2.2366,cf-als
2.2541,cf-als
2.2477,cf-als
2.2786,cf-als
2.2373,cf-als
2.2269,cf-als
2.2397,cf-als
2.2613,cf-als
2.2707,cf-als
2.2246,cf-als
2.221,cf-als
2.2382,cf-als
2.2547,cf-als
2.2339,cf-als
2.2542,cf-als
2.2593,cf-als
2.2237,cf-als
2.2532,cf-als
2.2242,cf-als
2.2301,cf-als
2.2595,cf-als
2.2311,cf-als
2.229,cf-als
2.2366,cf-als
2.2505,cf-als
2.2412,cf-als
2.2192,cf-als
2.2241,cf-als
2.2561,cf-als
2.2446,cf-als
2.271,cf-als
2.253,cf-als
2.2152,cf-als
2.2449,cf-als
2.205,cf-als
2.268,cf-als
2.2261,cf-als
2.2377,cf-als
2.244,cf-als
2.2465,cf-als
2.237,cf-als
2.2597,cf-als
2.2484,cf-als
2.2704,cf-als
2.2187,cf-als
2.2275,cf-als
2.2342,cf-als
2.2268,cf-als
2.2325,cf-als
2.2344,cf-als
2.2542,cf-als
2.2533,cf-als
2.2538,cf-als
2.2451,cf-als
2.2412,cf-als
2.235,cf-als
2.2441,cf-als
2.2436,cf-als
3.4249,cvx
3.5037,cvx
3.3408,cvx
3.4418,cvx
3.3065,cvx
3.3184,cvx
3.4515,cvx
3.3581,cvx
3.3726,cvx
3.3595,cvx
3.3997,cvx
3.3309,cvx
3.341,cvx
3.2711,cvx
3.3064,cvx
3.4254,cvx
3.4351,cvx
3.2568,cvx
3.2221,cvx
3.4009,cvx
3.4697,cvx
3.3392,cvx
3.2891,cvx
3.3939,cvx
3.3603,cvx
3.4949,cvx
3.4469,cvx
3.3855,cvx
3.4225,cvx
3.4658,cvx
3.4629,cvx
3.3469,cvx
3.3916,cvx
3.3811,cvx
3.3144,cvx
3.3769,cvx
3.3412,cvx
3.4255,cvx
3.4964,cvx
3.3372,cvx
3.3607,cvx
3.4839,cvx
3.3307,cvx
3.3826,cvx
3.4449,cvx
3.5437,cvx
3.3588,cvx
3.3269,cvx
3.3949,cvx
3.4713,cvx
3.312,cvx
3.4655,cvx
3.018,cvx
3.3211,cvx
3.4048,cvx
3.3935,cvx
3.3914,cvx
3.4525,cvx
3.3381,cvx
2.9715,cvx
3.336,cvx
3.3317,cvx
3.3128,cvx
3.6224,cvx
3.4454,cvx
3.3089,cvx
3.439,cvx
3.2571,cvx
3.3645,cvx
3.2965,cvx
3.2821,cvx
3.3014,cvx
3.3826,cvx
3.3696,cvx
3.5951,cvx
3.4331,cvx
3.42,cvx
3.3988,cvx
3.3706,cvx
3.3082,cvx
3.3732,cvx
3.2631,cvx
3.4576,cvx
3.3271,cvx
3.3747,cvx
3.4714,cvx
3.422,cvx
3.4446,cvx
3.3702,cvx
3.3674,cvx
3.478,cvx
3.4371,cvx
3.3742,cvx
3.3743,cvx
3.4393,cvx
3.3952,cvx
3.5438,cvx
3.3561,cvx
3.4084,cvx
3.3809,cvx
2.4856,als
2.4976,als
2.4952,als
2.481,als
2.4955,als
2.4974,als
2.5088,als
2.5089,als
2.4963,als
2.4912,als
2.4895,als
2.5046,als
2.493,als
2.497,als
2.4988,als
2.5012,als
2.494,als
2.469,als
2.493,als
2.4847,als
2.4772,als
2.4902,als
2.4818,als
2.4799,als
2.4916,als
2.4854,als
2.5089,als
2.4916,als
2.4943,als
2.4894,als
2.5051,als
2.479,als
2.5,als
2.4975,als
2.5038,als
2.4916,als
2.5125,als
2.482,als
2.4741,als
2.512,als
2.4821,als
2.4779,als
2.508,als
2.5062,als
2.5112,als
2.5052,als
2.4951,als
2.4895,als
2.491,als
2.4975,als
2.4816,als
2.5165,als
2.4941,als
2.5093,als
2.4953,als
2.487,als
2.5093,als
2.4927,als
2.4845,als
2.5002,als
2.4928,als
2.4959,als
2.5059,als
2.5095,als
2.4925,als
2.5031,als
2.4842,als
2.5029,als
2.4855,als
2.4729,als
2.482,als
2.5025,als
2.4948,als
2.4895,als
2.5137,als
2.508,als
2.4991,als
2.4805,als
2.4786,als
2.4983,als
2.5043,als
2.4741,als
2.5059,als
2.4895,als
2.4733,als
2.4955,als
2.4846,als
2.4894,als
2.4978,als
2.4796,als
2.4894,als
2.4885,als
2.4851,als
2.5008,als
2.4887,als
2.4867,als
2.5029,als
2.494,als
2.4779,als
2.4944,als
