length,approach
1.9443,cf-als
1.9186,cf-als
1.8788,cf-als
1.8964,cf-als
1.9256,cf-als
1.8862,cf-als
1.9172,cf-als
1.8864,cf-als
1.9019,cf-als
1.9174,cf-als
1.8903,cf-als
1.9157,cf-als
1.9225,cf-als
1.9081,cf-als
1.9143,cf-als
1.9266,cf-als
1.8954,cf-als
1.9215,cf-als
1.914,cf-als
1.9048,cf-als
1.9138,cf-als
1.8973,cf-als
1.896,cf-als
1.9181,cf-als
1.9047,cf-als
1.8942,cf-als
1.9072,cf-als
1.8927,cf-als
1.9068,cf-als
1.9478,cf-als
1.9099,cf-als
1.9163,cf-als
1.9014,cf-als
1.9204,cf-als
1.9404,cf-als
1.9169,cf-als
1.9214,cf-als
1.8973,cf-als
1.8875,cf-als
1.9146,cf-als
1.9147,cf-als
1.9347,cf-als
1.9012,cf-als
1.9148,cf-als
1.9043,cf-als
1.9108,cf-als
1.9172,cf-als
1.9172,cf-als
1.9117,cf-als
1.9057,cf-als
1.926,cf-als
1.9156,cf-als
1.897,cf-als
1.8945,cf-als
1.9301,cf-als
1.9181,cf-als
1.8901,cf-als
1.9153,cf-als
1.8871,cf-als
1.9288,cf-als
1.9386,cf-als
1.9272,cf-als
1.9277,cf-als
1.8993,cf-als
1.8898,cf-als
1.8991,cf-als
1.9088,cf-als
1.9042,cf-als
1.8949,cf-als
1.9035,cf-als
1.8987,cf-als
1.9132,cf-als
1.9302,cf-als
1.8901,cf-als
1.9121,cf-als
1.8845,cf-als
1.9215,cf-als
1.9201,cf-als
1.9506,cf-als
1.9025,cf-als
1.9201,cf-als
1.8949,cf-als
1.9237,cf-als
1.9082,cf-als
1.9016,cf-als
1.9194,cf-als
1.9084,cf-als
1.8955,cf-als
1.9201,cf-als
1.9081,cf-als
1.9186,cf-als
1.8887,cf-als
1.9281,cf-als
1.9247,cf-als
1.8964,cf-als
1.928,cf-als
1.8974,cf-als
1.918,cf-als
1.9085,cf-als
1.8975,cf-als
1.5899,als
1.5877,als
1.5778,als
1.5828,als
1.59,als
1.5933,als
1.5886,als
1.5898,als
1.5876,als
1.5853,als
1.5818,als
1.5937,als
1.6128,als
1.5919,als
1.5989,als
1.5981,als
1.5814,als
1.5925,als
1.587,als
1.596,als
1.591,als
1.5832,als
1.5832,als
1.5973,als
1.5873,als
1.5777,als
1.5941,als
1.5942,als
1.5858,als
1.6086,als
1.5927,als
1.5958,als
1.5947,als
1.5926,als
1.5925,als
1.5918,als
1.6041,als
1.5944,als
1.572,als
1.5996,als
1.5877,als
1.5926,als
1.5993,als
1.5824,als
1.5992,als
1.5981,als
1.5913,als
1.5963,als
1.6032,als
1.5895,als
1.5959,als
1.5998,als
1.5872,als
1.5889,als
1.5838,als
1.5892,als
1.582,als
1.6017,als
1.5872,als
1.5996,als
1.6042,als
1.5867,als
1.6002,als
1.5979,als
1.5827,als
1.5794,als
1.5929,als
1.593,als
1.5913,als
1.5905,als
1.5955,als
1.5896,als
1.6063,als
1.5952,als
1.6002,als
1.5932,als
1.5891,als
1.6001,als
1.5996,als
1.582,als
1.583,als
1.5901,als
1.5961,als
1.595,als
1.5842,als
1.5958,als
1.5873,als
1.5978,als
1.6122,als
1.5906,als
1.5869,als
1.5867,als
1.5858,als
1.6038,als
1.5888,als
1.6108,als
1.5847,als
1.5974,als
1.5872,als
1.6063,als
