coverage,approach
0.900988874908022,cf-als
0.902046783625731,cf-als
0.9002544234994796,cf-als
0.8965845871124309,cf-als
0.9010886321566106,cf-als
0.901985285553825,cf-als
0.8993571111239499,cf-als
0.9003389614476163,cf-als
0.9032566361793485,cf-als
0.9014537488798168,cf-als
0.8989880331694722,cf-als
0.901970751935828,cf-als
0.8970151401876632,cf-als
0.9017508645017688,cf-als
0.9017534522842497,cf-als
0.8992240775922408,cf-als
0.9014770769215446,cf-als
0.9034790394269817,cf-als
0.9019163728361123,cf-als
0.9015863519886732,cf-als
0.901152181846619,cf-als
0.9000206323006602,cf-als
0.9025045454636174,cf-als
0.9010886488156784,cf-als
0.901608171140439,cf-als
0.9030088256770056,cf-als
0.9007379133847299,cf-als
0.9002455918764222,cf-als
0.8991635558417912,cf-als
0.9020927097623391,cf-als
0.9021064713968279,cf-als
0.9011320271942397,cf-als
0.9000944836686773,cf-als
0.90062857108573,cf-als
0.901689962616039,cf-als
0.9009208772083889,cf-als
0.9020539752699159,cf-als
0.903753843696338,cf-als
0.8966781618540898,cf-als
0.9002457257286007,cf-als
0.9001412333582021,cf-als
0.9014907284450346,cf-als
0.9014419583398865,cf-als
0.9028824718648154,cf-als
0.9003815294284239,cf-als
0.9003623188405797,cf-als
0.9002940925667756,cf-als
0.9012838818780811,cf-als
0.9010267782493411,cf-als
0.8968052015853437,cf-als
0.8989519360728428,cf-als
0.9014915991876662,cf-als
0.9032637897449848,cf-als
0.8996921707230312,cf-als
0.9009916531061929,cf-als
0.8995284975746745,cf-als
0.9005343653569632,cf-als
0.8998343958437541,cf-als
0.8985242056554861,cf-als
0.9012634301631516,cf-als
0.898819067802518,cf-als
0.9025788363864522,cf-als
0.9015161781469465,cf-als
0.9020394383304133,cf-als
0.9023021379130286,cf-als
0.9005455133560482,cf-als
0.8984092288050342,cf-als
0.9027895757536903,cf-als
0.9015917653633299,cf-als
0.9001080107293314,cf-als
0.9019586504919875,cf-als
0.900276705020504,cf-als
0.8981629639666747,cf-als
0.901953927438113,cf-als
0.9003460539652267,cf-als
0.8993028225572253,cf-als
0.9015147006899069,cf-als
0.8995196293537981,cf-als
0.9008917258266317,cf-als
0.8989823088681681,cf-als
0.9013987994446788,cf-als
0.9005997010427771,cf-als
0.8993100310865115,cf-als
0.900949525435059,cf-als
0.9009742452777711,cf-als
0.8986558224323404,cf-als
0.9015799776841553,cf-als
0.9008019395011471,cf-als
0.8983842612639759,cf-als
0.9007445545653264,cf-als
0.8992969090378566,cf-als
0.8981081845825213,cf-als
0.8994737136778456,cf-als
0.9005979596202327,cf-als
0.8991238943714912,cf-als
0.899601593625498,cf-als
0.90044192661666,cf-als
0.901642106765686,cf-als
0.899606429058288,cf-als
0.9036099828190639,cf-als
0.9122475716829618,als
0.9098341090822294,als
0.9125429190111779,als
0.9094263143820509,als
0.9118221841290248,als
0.9090010008350162,als
0.9099337985827358,als
0.9079068433567937,als
0.9094059761528516,als
0.9067330478940555,als
0.9094691891355082,als
0.9105306240080695,als
0.909132887430086,als
0.9034798680392703,als
0.9090261577306759,als
0.9087631236876312,als
0.9102937221740819,als
0.9113392543088287,als
0.9111615769238431,als
0.9094931849680437,als
0.9059024756068705,als
0.9121897219400711,als
0.9117990456023263,als
0.9085047717521779,als
0.9115734616952929,als
0.9097550715895742,als
0.9059041031009079,als
0.908617768822863,als
0.9077188211862082,als
0.9109888604549128,als
0.9130555870528299,als
0.9068231474873714,als
0.9093554778601243,als
0.9072882647398219,als
0.909330421921811,als
0.9092534787363984,als
0.9068324580372773,als
0.9091769498023242,als
0.909736668325834,als
0.9070271175893349,als
0.9102270505767028,als
0.9093123530070557,als
0.9090708198039829,als
0.9082570455212219,als
0.9066020745787321,als
0.9104588843433863,als
0.909212057993547,als
0.9105630095244173,als
0.9082707605086514,als
0.9100203846989222,als
0.9087330756645247,als
0.909931198271901,als
0.9091750278485436,als
0.9091635350486188,als
0.911140649432447,als
0.9087491224151136,als
0.9100333136593926,als
0.9092943588966897,als
0.9067931936651548,als
0.9106744926382809,als
0.9126022535110275,als
0.9078822487580366,als
0.9075685349191291,als
0.9124134252535564,als
0.9114481087232512,als
0.9084871083029554,als
0.9093562801765284,als
0.9098416489029219,als
0.9114163647179709,als
0.9128321529208732,als
0.9123722049311535,als
0.9035653143289406,als
0.9059204010832116,als
0.9075371482011398,als
0.9070792125722945,als
0.9080110314661155,als
0.9105600583980988,als
0.909837661620734,als
0.9132362506539257,als
0.9120737067709273,als
0.9075223841578982,als
0.9097887646873157,als
0.9072253193450682,als
0.9074840641508165,als
0.9078241590578587,als
0.9068891604399126,als
0.9097280405338332,als
0.9116543802638385,als
0.9108320545643571,als
0.9072824451988418,als
0.9081145250838393,als
0.9108770419610797,als
0.9073040223311765,als
0.9080769530648679,als
0.9106120343564562,als
0.9088911188165045,als
0.9121867693111168,als
0.9075915965686848,als
0.9080415198354558,als
0.9071772615772695,als
