length,approach
3.7146,cf*-cvx
3.799,cf*-cvx
3.7341,cf*-cvx
3.7407,cf*-cvx
3.6831,cf*-cvx
3.8035,cf*-cvx
3.8311,cf*-cvx
3.7686,cf*-cvx
3.7528,cf*-cvx
3.8399,cf*-cvx
3.6974,cf*-cvx
3.7441,cf*-cvx
3.7212,cf*-cvx
3.723,cf*-cvx
3.797,cf*-cvx
3.742,cf*-cvx
3.7894,cf*-cvx
3.7475,cf*-cvx
3.7977,cf*-cvx
3.6893,cf*-cvx
3.8423,cf*-cvx
3.6464,cf*-cvx
3.753,cf*-cvx
3.7818,cf*-cvx
3.6451,cf*-cvx
3.7782,cf*-cvx
3.7905,cf*-cvx
3.7784,cf*-cvx
3.6899,cf*-cvx
3.7631,cf*-cvx
3.821,cf*-cvx
3.7376,cf*-cvx
3.746,cf*-cvx
3.7276,cf*-cvx
3.71,cf*-cvx
3.8083,cf*-cvx
3.777,cf*-cvx
3.6475,cf*-cvx
3.7716,cf*-cvx
3.7618,cf*-cvx
3.7091,cf*-cvx
3.7762,cf*-cvx
3.7993,cf*-cvx
3.6868,cf*-cvx
3.8026,cf*-cvx
3.7463,cf*-cvx
3.7411,cf*-cvx
3.8148,cf*-cvx
3.7885,cf*-cvx
3.716,cf*-cvx
3.7099,cf*-cvx
3.7496,cf*-cvx
3.7488,cf*-cvx
3.8137,cf*-cvx
3.7514,cf*-cvx
3.7364,cf*-cvx
3.7059,cf*-cvx
3.7251,cf*-cvx
3.7514,cf*-cvx
3.7511,cf*-cvx
3.7662,cf*-cvx
3.8214,cf*-cvx
3.7147,cf*-cvx
3.7172,cf*-cvx
3.7599,cf*-cvx
3.817,cf*-cvx
3.728,cf*-cvx
3.8047,cf*-cvx
3.7604,cf*-cvx
3.7616,cf*-cvx
3.7154,cf*-cvx
3.6669,cf*-cvx
3.675,cf*-cvx
3.7295,cf*-cvx
3.7753,cf*-cvx
3.6722,cf*-cvx
3.7625,cf*-cvx
3.7478,cf*-cvx
3.7811,cf*-cvx
3.6943,cf*-cvx
3.7143,cf*-cvx
3.7624,cf*-cvx
3.712,cf*-cvx
3.6431,cf*-cvx
3.7162,cf*-cvx
3.7751,cf*-cvx
3.6826,cf*-cvx
3.7538,cf*-cvx
3.7308,cf*-cvx
3.8087,cf*-cvx
3.7921,cf*-cvx
3.7666,cf*-cvx
3.8014,cf*-cvx
3.6641,cf*-cvx
3.7607,cf*-cvx
3.78,cf*-cvx
3.769,cf*-cvx
3.6589,cf*-cvx
3.7404,cf*-cvx
3.7395,cf*-cvx
3.7238,cf*-als
3.7288,cf*-als
3.7027,cf*-als
3.6384,cf*-als
3.6177,cf*-als
3.7172,cf*-als
3.7527,cf*-als
3.753,cf*-als
3.7001,cf*-als
3.7857,cf*-als
3.7168,cf*-als
3.7393,cf*-als
3.6805,cf*-als
3.7251,cf*-als
3.784,cf*-als
3.6855,cf*-als
3.7378,cf*-als
3.7493,cf*-als
3.7081,cf*-als
3.6948,cf*-als
3.7922,cf*-als
3.656,cf*-als
3.6987,cf*-als
3.7824,cf*-als
3.6552,cf*-als
3.7237,cf*-als
3.7918,cf*-als
3.7495,cf*-als
3.77,cf*-als
3.6975,cf*-als
3.7853,cf*-als
3.6659,cf*-als
3.7214,cf*-als
3.6839,cf*-als
3.6611,cf*-als
3.7655,cf*-als
3.7741,cf*-als
3.6958,cf*-als
3.7279,cf*-als
3.7245,cf*-als
3.7166,cf*-als
3.7475,cf*-als
3.67,cf*-als
3.658,cf*-als
3.7698,cf*-als
3.6982,cf*-als
3.7246,cf*-als
3.7487,cf*-als
3.745,cf*-als
3.6917,cf*-als
3.6623,cf*-als
3.7368,cf*-als
3.7032,cf*-als
3.7998,cf*-als
3.7044,cf*-als
3.6814,cf*-als
3.7217,cf*-als
3.6855,cf*-als
3.6881,cf*-als
3.7329,cf*-als
3.7532,cf*-als
3.7282,cf*-als
3.6476,cf*-als
3.6534,cf*-als
3.6918,cf*-als
3.7406,cf*-als
3.7446,cf*-als
3.819,cf*-als
3.7744,cf*-als
3.7733,cf*-als
3.6715,cf*-als
