length,approach
5.0168,cf*-als
4.9808,cf*-als
4.9243,cf*-als
4.9438,cf*-als
4.9733,cf*-als
4.9251,cf*-als
4.9285,cf*-als
4.8947,cf*-als
4.961,cf*-als
4.9861,cf*-als
4.9702,cf*-als
4.9623,cf*-als
4.9779,cf*-als
4.96,cf*-als
4.8915,cf*-als
5.0517,cf*-als
4.9475,cf*-als
4.9434,cf*-als
4.9005,cf*-als
4.9791,cf*-als
4.9505,cf*-als
4.9652,cf*-als
5.0479,cf*-als
4.9908,cf*-als
4.9678,cf*-als
4.8532,cf*-als
4.9421,cf*-als
4.9427,cf*-als
4.953,cf*-als
4.9644,cf*-als
4.8536,cf*-als
4.9344,cf*-als
4.9721,cf*-als
4.9811,cf*-als
4.953,cf*-als
4.9521,cf*-als
4.991,cf*-als
4.9238,cf*-als
4.9842,cf*-als
5.0136,cf*-als
4.9625,cf*-als
4.9845,cf*-als
4.9299,cf*-als
4.9709,cf*-als
4.9751,cf*-als
5.0076,cf*-als
5.0322,cf*-als
4.9504,cf*-als
4.9348,cf*-als
4.8553,cf*-als
4.9263,cf*-als
4.9712,cf*-als
4.8988,cf*-als
4.9388,cf*-als
4.8815,cf*-als
4.9511,cf*-als
4.9326,cf*-als
4.9713,cf*-als
5.0007,cf*-als
4.9628,cf*-als
4.9195,cf*-als
4.9337,cf*-als
4.9925,cf*-als
4.9663,cf*-als
4.9545,cf*-als
4.9361,cf*-als
4.9371,cf*-als
5.0236,cf*-als
4.9566,cf*-als
4.9135,cf*-als
4.9648,cf*-als
4.9256,cf*-als
5.0022,cf*-als
4.9718,cf*-als
4.9517,cf*-als
4.9314,cf*-als
4.898,cf*-als
4.9141,cf*-als
4.9792,cf*-als
5.031,cf*-als
4.9387,cf*-als
5.0014,cf*-als
4.9277,cf*-als
4.9703,cf*-als
4.9603,cf*-als
4.9993,cf*-als
4.9558,cf*-als
4.9653,cf*-als
4.945,cf*-als
4.9126,cf*-als
4.9375,cf*-als
4.9699,cf*-als
4.9792,cf*-als
4.9561,cf*-als
4.955,cf*-als
4.9446,cf*-als
4.9439,cf*-als
4.9968,cf*-als
4.932,cf*-als
4.9083,cf*-als
4.8746,cf-als
4.9634,cf-als
4.9006,cf-als
4.9314,cf-als
4.9067,cf-als
4.907,cf-als
4.9152,cf-als
4.8938,cf-als
4.986,cf-als
4.9498,cf-als
5.0062,cf-als
4.9151,cf-als
4.9615,cf-als
4.9593,cf-als
4.9201,cf-als
4.9352,cf-als
4.9668,cf-als
4.8896,cf-als
4.9503,cf-als
4.9392,cf-als
5.0022,cf-als
5.0005,cf-als
4.9829,cf-als
4.9571,cf-als
4.9684,cf-als
4.9171,cf-als
4.9316,cf-als
4.8936,cf-als
4.9632,cf-als
4.9327,cf-als
4.9132,cf-als
4.9505,cf-als
4.9642,cf-als
4.9959,cf-als
4.9544,cf-als
4.9496,cf-als
4.948,cf-als
4.897,cf-als
4.9839,cf-als
4.9838,cf-als
4.9366,cf-als
4.9728,cf-als
4.9416,cf-als
4.9117,cf-als
4.934,cf-als
4.9911,cf-als
4.9531,cf-als
4.9645,cf-als
4.9005,cf-als
4.9702,cf-als
4.9456,cf-als
4.9563,cf-als
4.9389,cf-als
4.9482,cf-als
4.9279,cf-als
4.9193,cf-als
4.9059,cf-als
4.9533,cf-als
4.9633,cf-als
4.9475,cf-als
4.8568,cf-als
4.938,cf-als
4.9747,cf-als
5.0011,cf-als
4.9654,cf-als
4.9597,cf-als
4.9128,cf-als
4.9574,cf-als
4.9508,cf-als
4.944,cf-als
4.9734,cf-als
4.9521,cf-als
4.9771,cf-als
4.9919,cf-als
4.9294,cf-als
4.9356,cf-als
4.8748,cf-als
4.8988,cf-als
4.9385,cf-als
4.963,cf-als
4.8915,cf-als
4.9969,cf-als
4.9804,cf-als
5.0106,cf-als
4.9509,cf-als
4.9707,cf-als
4.9605,cf-als
4.9494,cf-als
4.9874,cf-als
4.9381,cf-als
4.9401,cf-als
4.9636,cf-als
5.0096,cf-als
4.9909,cf-als
4.956,cf-als
4.9483,cf-als
4.9101,cf-als
4.9174,cf-als
4.8875,cf-als
4.951,cf-als
