length,approach
2.4653,cf-als
2.433,cf-als
2.4087,cf-als
2.4606,cf-als
2.4521,cf-als
2.4616,cf-als
2.4059,cf-als
2.4492,cf-als
2.461,cf-als
2.4623,cf-als
2.4613,cf-als
2.4235,cf-als
2.4086,cf-als
2.4027,cf-als
2.4169,cf-als
2.4733,cf-als
2.4547,cf-als
2.427,cf-als
2.4591,cf-als
2.3759,cf-als
2.396,cf-als
2.5146,cf-als
2.4587,cf-als
2.4159,cf-als
2.3904,cf-als
2.43,cf-als
2.469,cf-als
2.3654,cf-als
2.4197,cf-als
2.4581,cf-als
2.3872,cf-als
2.4242,cf-als
2.4591,cf-als
2.4079,cf-als
2.4141,cf-als
2.4331,cf-als
2.4233,cf-als
2.4491,cf-als
2.387,cf-als
2.4408,cf-als
2.4324,cf-als
2.3826,cf-als
2.4329,cf-als
2.4523,cf-als
2.3998,cf-als
2.3962,cf-als
2.413,cf-als
2.4747,cf-als
2.4411,cf-als
2.36,cf-als
2.4153,cf-als
2.437,cf-als
2.3629,cf-als
2.43,cf-als
2.3945,cf-als
2.417,cf-als
2.3893,cf-als
2.4505,cf-als
2.4521,cf-als
2.4739,cf-als
2.4105,cf-als
2.433,cf-als
2.4004,cf-als
2.4152,cf-als
2.4244,cf-als
2.3721,cf-als
2.4966,cf-als
2.4179,cf-als
2.416,cf-als
2.3883,cf-als
2.4528,cf-als
2.3715,cf-als
2.4436,cf-als
2.3808,cf-als
2.3995,cf-als
2.4321,cf-als
2.4726,cf-als
2.4318,cf-als
2.3997,cf-als
2.4519,cf-als
2.4062,cf-als
2.4169,cf-als
2.3969,cf-als
2.3946,cf-als
2.4752,cf-als
2.4537,cf-als
2.4202,cf-als
2.4083,cf-als
2.3899,cf-als
2.4586,cf-als
2.4177,cf-als
2.4508,cf-als
2.4284,cf-als
2.4142,cf-als
2.3992,cf-als
2.4092,cf-als
2.4328,cf-als
2.4531,cf-als
2.4237,cf-als
2.398,cf-als
1.3881,als
1.3826,als
1.3835,als
1.3764,als
1.3833,als
1.3823,als
1.3783,als
1.374,als
1.3815,als
1.3732,als
1.3791,als
1.4022,als
1.3869,als
1.3886,als
1.3852,als
1.3904,als
1.3826,als
1.4036,als
1.3871,als
1.3938,als
1.3762,als
1.3689,als
1.3776,als
1.4002,als
1.3879,als
1.3941,als
1.3913,als
1.3879,als
1.4007,als
1.3781,als
1.3947,als
1.3867,als
1.3676,als
1.3724,als
1.3838,als
1.3858,als
1.3949,als
1.3819,als
1.3847,als
1.3768,als
1.3858,als
1.3851,als
1.3759,als
1.3775,als
1.3819,als
1.3987,als
1.3759,als
1.3914,als
1.3669,als
1.3815,als
1.373,als
1.3976,als
1.3803,als
1.3822,als
1.3923,als
1.3954,als
1.3853,als
1.395,als
1.3809,als
1.3852,als
1.3909,als
1.3794,als
1.3852,als
1.4008,als
1.3888,als
1.3816,als
1.3759,als
1.3775,als
1.379,als
1.3928,als
1.3859,als
1.3766,als
1.3759,als
1.3899,als
1.3772,als
1.3861,als
1.3804,als
1.3921,als
1.3779,als
1.4013,als
1.388,als
1.3869,als
1.3871,als
1.3926,als
1.3825,als
1.3951,als
1.3761,als
1.3857,als
1.3772,als
1.3841,als
1.3961,als
1.3836,als
1.3805,als
1.3832,als
1.3887,als
1.3915,als
1.39,als
1.3764,als
1.3892,als
1.3911,als
