length,approach
8.8274,cf-cvx
8.7977,cf-cvx
9.1921,cf-cvx
8.9655,cf-cvx
9.1844,cf-cvx
9.3539,cf-cvx
8.8254,cf-cvx
9.2623,cf-cvx
8.9975,cf-cvx
9.1088,cf-cvx
9.0766,cf-cvx
8.7521,cf-cvx
9.0323,cf-cvx
9.0797,cf-cvx
8.8353,cf-cvx
8.961,cf-cvx
8.9287,cf-cvx
8.8077,cf-cvx
8.9323,cf-cvx
8.9701,cf-cvx
9.239,cf-cvx
9.3205,cf-cvx
9.0068,cf-cvx
9.196,cf-cvx
9.0149,cf-cvx
9.083,cf-cvx
8.8441,cf-cvx
8.8952,cf-cvx
9.0303,cf-cvx
8.8586,cf-cvx
8.6934,cf-cvx
8.8716,cf-cvx
8.9212,cf-cvx
9.1503,cf-cvx
8.7876,cf-cvx
9.2076,cf-cvx
8.7795,cf-cvx
9.2,cf-cvx
8.8949,cf-cvx
9.1608,cf-cvx
9.1752,cf-cvx
9.0695,cf-cvx
9.0569,cf-cvx
9.0559,cf-cvx
8.9527,cf-cvx
8.9796,cf-cvx
8.9425,cf-cvx
9.3906,cf-cvx
9.0008,cf-cvx
9.0274,cf-cvx
8.8883,cf-cvx
8.9065,cf-cvx
8.9445,cf-cvx
9.2516,cf-cvx
8.9028,cf-cvx
8.7936,cf-cvx
9.0032,cf-cvx
8.8315,cf-cvx
8.9846,cf-cvx
8.9612,cf-cvx
9.3065,cf-cvx
9.1511,cf-cvx
9.0186,cf-cvx
8.8355,cf-cvx
8.9789,cf-cvx
8.9183,cf-cvx
9.2241,cf-cvx
9.2168,cf-cvx
9.1837,cf-cvx
8.8752,cf-cvx
9.4162,cf-cvx
8.8538,cf-cvx
8.9613,cf-cvx
9.0607,cf-cvx
8.8099,cf-cvx
9.1477,cf-cvx
9.1036,cf-cvx
9.102,cf-cvx
8.9802,cf-cvx
9.0056,cf-cvx
8.7549,cf-cvx
9.0724,cf-cvx
9.1979,cf-cvx
8.9364,cf-cvx
9.0103,cf-cvx
8.6734,cf-cvx
9.2026,cf-cvx
8.9358,cf-cvx
8.7004,cf-cvx
9.3266,cf-cvx
8.8771,cf-cvx
8.8346,cf-cvx
8.9985,cf-cvx
8.8397,cf-cvx
9.0174,cf-cvx
9.0698,cf-cvx
8.9672,cf-cvx
8.9893,cf-cvx
9.2498,cf-cvx
9.0129,cf-cvx
2.0448,cf-als
2.039,cf-als
2.0382,cf-als
2.0047,cf-als
2.0348,cf-als
1.9987,cf-als
2.0266,cf-als
2.0006,cf-als
2.02,cf-als
2.0212,cf-als
2.0282,cf-als
2.0119,cf-als
2.0218,cf-als
2.0404,cf-als
1.9972,cf-als
1.9885,cf-als
2.0164,cf-als
2.0319,cf-als
2.0265,cf-als
2.0129,cf-als
2.0073,cf-als
1.9982,cf-als
2.0253,cf-als
2.0307,cf-als
2.0097,cf-als
1.9985,cf-als
2.0432,cf-als
2.0183,cf-als
2.0137,cf-als
2.0346,cf-als
2.004,cf-als
2.0211,cf-als
2.0195,cf-als
2.0249,cf-als
2.0062,cf-als
2.0052,cf-als
2.02,cf-als
1.998,cf-als
2.0032,cf-als
1.9821,cf-als
2.0167,cf-als
2.0595,cf-als
2.0093,cf-als
1.9929,cf-als
2.005,cf-als
2.0094,cf-als
1.9943,cf-als
2.0168,cf-als
2.0255,cf-als
2.0167,cf-als
2.0044,cf-als
2.0262,cf-als
1.9986,cf-als
2.0443,cf-als
2.0244,cf-als
2.0166,cf-als
1.9783,cf-als
1.9826,cf-als
2.0263,cf-als
2.0419,cf-als
2.0106,cf-als
2.0346,cf-als
2.0074,cf-als
2.0088,cf-als
2.0175,cf-als
2.0065,cf-als
1.9824,cf-als
1.9942,cf-als
2.0002,cf-als
2.0268,cf-als
2.0335,cf-als
2.0041,cf-als
2.0249,cf-als
1.9993,cf-als
