length,approach
14.4592,cf-cvx
14.3077,cf-cvx
14.3432,cf-cvx
14.7939,cf-cvx
14.6183,cf-cvx
14.5454,cf-cvx
14.5581,cf-cvx
14.3426,cf-cvx
14.558,cf-cvx
14.9212,cf-cvx
14.3563,cf-cvx
14.662,cf-cvx
14.4416,cf-cvx
14.503,cf-cvx
14.4786,cf-cvx
14.4031,cf-cvx
14.3295,cf-cvx
14.6656,cf-cvx
14.4259,cf-cvx
14.4157,cf-cvx
14.5159,cf-cvx
14.4023,cf-cvx
14.5357,cf-cvx
14.6206,cf-cvx
14.6736,cf-cvx
14.5487,cf-cvx
14.5502,cf-cvx
14.6696,cf-cvx
14.5193,cf-cvx
14.5288,cf-cvx
14.4957,cf-cvx
14.4891,cf-cvx
14.6594,cf-cvx
14.2612,cf-cvx
14.4093,cf-cvx
14.6141,cf-cvx
14.7515,cf-cvx
14.8149,cf-cvx
14.5454,cf-cvx
14.3447,cf-cvx
14.3334,cf-cvx
14.4072,cf-cvx
14.3022,cf-cvx
14.3817,cf-cvx
14.6415,cf-cvx
14.6177,cf-cvx
14.5135,cf-cvx
14.558,cf-cvx
14.74,cf-cvx
14.6269,cf-cvx
14.4521,cf-cvx
14.7015,cf-cvx
14.4767,cf-cvx
14.6215,cf-cvx
14.4215,cf-cvx
14.5363,cf-cvx
14.4713,cf-cvx
14.5317,cf-cvx
14.5853,cf-cvx
14.6015,cf-cvx
14.36,cf-cvx
14.6558,cf-cvx
14.2618,cf-cvx
14.6742,cf-cvx
14.3864,cf-cvx
14.3703,cf-cvx
14.523,cf-cvx
14.5127,cf-cvx
14.61,cf-cvx
14.7246,cf-cvx
14.626,cf-cvx
14.6024,cf-cvx
14.2927,cf-cvx
14.4638,cf-cvx
14.7659,cf-cvx
14.4342,cf-cvx
14.5788,cf-cvx
14.4341,cf-cvx
14.4369,cf-cvx
14.6416,cf-cvx
14.4502,cf-cvx
14.3575,cf-cvx
14.4789,cf-cvx
14.5399,cf-cvx
14.6809,cf-cvx
14.542,cf-cvx
14.5381,cf-cvx
14.4443,cf-cvx
14.5152,cf-cvx
14.5149,cf-cvx
14.5115,cf-cvx
14.6465,cf-cvx
14.6247,cf-cvx
14.717,cf-cvx
14.5144,cf-cvx
14.8587,cf-cvx
14.6488,cf-cvx
14.4519,cf-cvx
