coverage,approach
0.8981520892393932,cf*-cvx
0.8998971628096077,cf*-cvx
0.8993174335501486,cf*-cvx
0.8978881355662769,cf*-cvx
0.8971222444889779,cf*-cvx
0.8974205350652256,cf*-cvx
0.8991606088597935,cf*-cvx
0.9007268001540238,cf*-cvx
0.9017682361944657,cf*-cvx
0.8996070916732419,cf*-cvx
0.8976614047605685,cf*-cvx
0.8993058902921045,cf*-cvx
0.9005610848171886,cf*-cvx
0.9012494318951976,cf*-cvx
0.8997308586169168,cf*-cvx
0.8978304317464904,cf*-cvx
0.9014628149969268,cf*-cvx
0.9001965633124088,cf*-cvx
0.8987705083242633,cf*-cvx
0.8994425335072945,cf*-cvx
0.9006581785069572,cf*-cvx
0.8976950651880594,cf*-cvx
0.8982711439809163,cf*-cvx
0.9005175983436853,cf*-cvx
0.9014212638954282,cf*-cvx
0.9012985366703904,cf*-cvx
0.900794159087998,cf*-cvx
0.9010144628427186,cf*-cvx
0.9012224666092888,cf*-cvx
0.9001983027850703,cf*-cvx
0.9008766068473972,cf*-cvx
0.9007113691463571,cf*-cvx
0.8995490020470829,cf*-cvx
0.9017317470977646,cf*-cvx
0.9012332007055901,cf*-cvx
0.9043715190127019,cf*-cvx
0.903328693577252,cf*-cvx
0.9009658765965559,cf*-cvx
0.8974707576464531,cf*-cvx
0.8989675870348139,cf*-cvx
0.897314701730455,cf*-cvx
0.8967090495060738,cf*-cvx
0.89804324610777,cf*-cvx
0.9042364312386048,cf*-cvx
0.901811553651088,cf*-cvx
0.899966953872442,cf*-cvx
0.8987601327631327,cf*-cvx
0.8976697222906844,cf*-cvx
0.9000160140924013,cf*-cvx
0.9026607450086024,cf*-cvx
0.8982095068178921,cf*-cvx
0.9000451663897537,cf*-cvx
0.9032339685300862,cf*-cvx
0.900846915947587,cf*-cvx
0.9027729566094854,cf*-cvx
0.9012761588500935,cf*-cvx
0.9054715482731236,cf*-cvx
0.9025353150325123,cf*-cvx
0.8978886479826548,cf*-cvx
0.9006881727329601,cf*-cvx
0.8982343601649951,cf*-cvx
0.9001125919301132,cf*-cvx
0.902309398790239,cf*-cvx
0.9014127566454271,cf*-cvx
0.8957003694994962,cf*-cvx
0.8989453700053898,cf*-cvx
0.8954675476411104,cf*-cvx
0.9019552532318902,cf*-cvx
0.8959882323626104,cf*-cvx
0.8999737087406486,cf*-cvx
0.9007197239590422,cf*-cvx
0.8984909313064314,cf*-cvx
0.8989020161808142,cf*-cvx
0.9001744695562685,cf*-cvx
0.9042411692087133,cf*-cvx
0.8980889686814283,cf*-cvx
0.8988993586190513,cf*-cvx
0.902443870454997,cf*-cvx
0.9005906779115431,cf*-cvx
0.9020773644685283,cf*-cvx
0.9034823338555377,cf*-cvx
0.8984426706643169,cf*-cvx
0.9020554194880661,cf*-cvx
0.8987502077710323,cf*-cvx
0.8972669339997911,cf*-cvx
0.9025910369726869,cf*-cvx
0.8972431884384505,cf*-cvx
0.9017538833715304,cf*-cvx
0.9058735854711586,cf*-cvx
0.9001187260456258,cf*-cvx
0.9012270625689923,cf*-cvx
0.9005196258693741,cf*-cvx
0.899908274291498,cf*-cvx
0.8992068393067664,cf*-cvx
0.9010553348581518,cf*-cvx
0.9005053214917795,cf*-cvx
0.8999393277514864,cf*-cvx
0.8981740669240669,cf*-cvx
0.9009291690990465,cf*-cvx
0.9013622400566126,cf*-cvx
0.898593788899686,cf*-als
0.9008697315869612,cf*-als
0.8978639685216414,cf*-als
0.8998752116236001,cf*-als
0.8985891783567135,cf*-als
0.8967814604452753,cf*-als
0.9015542792883249,cf*-als
0.9007428443075344,cf*-als
0.900108752567769,cf*-als
0.9009919324970612,cf*-als
0.8979259698716459,cf*-als
0.9002297631671969,cf*-als
0.9018301102216405,cf*-als
0.9001251823915418,cf*-als
0.9027896464424621,cf*-als
0.9036014993538651,cf*-als
0.9008645769309568,cf*-als
0.9032718280388055,cf*-als
0.9012375539162333,cf*-als
0.8984383030878108,cf*-als
0.901193347924022,cf*-als
0.9007369084972017,cf*-als
0.900576817213566,cf*-als
0.9033922599139991,cf*-als
0.9017644101475529,cf*-als
0.9039368082459851,cf*-als
0.9043726783655693,cf*-als
0.8969899506262998,cf*-als
0.9006566574224603,cf*-als
0.9038432203730019,cf*-als
0.9043368970344915,cf*-als
0.898597996682404,cf*-als
0.9008924002047083,cf*-als
0.8989414436022898,cf*-als
0.9022061557202635,cf*-als
0.9041711744200024,cf*-als
0.8992722211175184,cf*-als
0.9009897057889051,cf*-als
0.89744662365453,cf*-als
0.8995518207282913,cf*-als
0.900756578425619,cf*-als
0.8992131216622501,cf*-als
0.9008454911155184,cf*-als
0.8995867867294051,cf*-als
0.9053051500567609,cf*-als
0.8994027516946216,cf*-als
0.9006350928703645,cf*-als
0.9025115480326604,cf*-als
0.8998638802145889,cf*-als
0.9003560997079182,cf*-als
0.898719255766535,cf*-als
0.8980691368380301,cf*-als
0.8971613821459634,cf*-als
0.9035953978906999,cf*-als
0.9009646821392533,cf*-als
0.9015649188664565,cf*-als
0.8995883373040956,cf*-als
0.8967215477753931,cf*-als
0.8978406445264059,cf*-als
0.9000144371902019,cf*-als
0.9017448957610282,cf*-als
0.9012864226908672,cf*-als
0.9039692292960084,cf*-als
0.9026517345690931,cf*-als
0.895676376025721,cf*-als
0.9035870290968474,cf*-als
0.8994561057169332,cf*-als
0.8971678648570232,cf*-als
0.8992757758683053,cf*-als
0.89704980201885,cf*-als
0.9021127380733174,cf*-als
0.8979831479395103,cf*-als
0.896365737768075,cf*-als
0.9023854892785643,cf*-als
0.8996455736529808,cf*-als
0.9011370436864153,cf*-als
0.8995882492675588,cf*-als
0.9001390820584144,cf*-als
0.8989248696323956,cf*-als
0.9003934462862022,cf*-als
0.8979315938894147,cf*-als
0.8974698382067987,cf*-als
0.9018473162688694,cf*-als
0.9008556208989956,cf*-als
0.9039207965348484,cf*-als
0.8962867913701174,cf*-als
0.8990537039123228,cf*-als
0.9012764196587726,cf*-als
0.9034029695992742,cf*-als
0.9018239189156886,cf*-als
0.901243060777193,cf*-als
0.9023023423135342,cf*-als
0.9024386386639676,cf*-als
0.9003055553327827,cf*-als
0.9030456241723848,cf*-als
0.9002490570268518,cf*-als
0.8998746106864054,cf*-als
0.8995173745173746,cf*-als
0.90446422780048,cf*-als
0.8992714347749168,cf*-als
0.900898658036123,cf-cvx
0.9035881410384164,cf-cvx
0.8987151690355738,cf-cvx
0.8959010595089537,cf-cvx
0.9007214428857715,cf-cvx
0.8933464343630423,cf-cvx
0.9016587011526568,cf-cvx
0.8986250160441535,cf-cvx
0.9055383252104564,cf-cvx
0.900106278481828,cf-cvx
0.9003311072450755,cf-cvx
0.8999325171117324,cf-cvx
0.9034582937594279,cf-cvx
0.8969597422996882,cf-cvx
0.8983651857235271,cf-cvx
0.9017794793999374,cf-cvx
0.9006842860069658,cf-cvx
0.8987698941094414,cf-cvx
0.8970855000604668,cf-cvx
0.895307001937295,cf-cvx
0.8992763231464767,cf-cvx
0.9029564162135837,cf-cvx
0.8981833847921304,cf-cvx
0.902142060837713,cf-cvx
0.8969364221816122,cf-cvx
0.9021621150539935,cf-cvx
0.9019549763033176,cf-cvx
0.8989029830605344,cf-cvx
0.8971263268623888,cf-cvx
0.8952286904790577,cf-cvx
0.9007493318060328,cf-cvx
0.9008708689549573,cf-cvx
0.8998368730808598,cf-cvx
0.8989254533243788,cf-cvx
0.8979504663064888,cf-cvx
0.8988339944704893,cf-cvx
0.904696758798966,cf-cvx
0.9004098621084069,cf-cvx
0.8994095216642801,cf-cvx
0.9005682272909163,cf-cvx
0.893777657937729,cf-cvx
0.8968306064068591,cf-cvx
0.8957789679066668,cf-cvx
0.900016719612105,cf-cvx
0.8997489727067778,cf-cvx
0.8970814627344461,cf-cvx
0.8968133656730708,cf-cvx
0.8976697222906844,cf-cvx
0.8970934422291617,cf-cvx
0.9022286240147241,cf-cvx
0.9009255129348795,cf-cvx
0.8999080541351443,cf-cvx
0.9008697714873093,cf-cvx
0.9013023330137424,cf-cvx
0.8982280524722502,cf-cvx
0.8987655509300478,cf-cvx
0.8976434741738384,cf-cvx
0.8986354463627919,cf-cvx
0.9012808922242401,cf-cvx
0.9007122347166301,cf-cvx
0.8983779729848329,cf-cvx
0.9000087837675975,cf-cvx
0.9023812183794309,cf-cvx
0.9012196691768037,cf-cvx
0.9012428619415519,cf-cvx
0.8975778101344231,cf-cvx
0.899931509608799,cf-cvx
0.9001740868499951,cf-cvx
0.8950477859318859,cf-cvx
0.8991770039118208,cf-cvx
0.9034016764204341,cf-cvx
0.9013313445151462,cf-cvx
0.9000497624245537,cf-cvx
0.9037603415422466,cf-cvx
0.9031022261160447,cf-cvx
0.9010732096548972,cf-cvx
0.8945205479452055,cf-cvx
0.8993602225312934,cf-cvx
0.8991180068241807,cf-cvx
0.8974246426661772,cf-cvx
0.9024803378158077,cf-cvx
0.8991443858795761,cf-cvx
0.9034000864428756,cf-cvx
0.9007764700295233,cf-cvx
0.8984562717476032,cf-cvx
0.8994189892485116,cf-cvx
0.9034633149331316,cf-cvx
0.8980614973262032,cf-cvx
0.9038646912540198,cf-cvx
0.897895600761759,cf-cvx
0.904250723918921,cf-cvx
0.9025021984171396,cf-cvx
0.8984770369433198,cf-cvx
0.8999446632074488,cf-cvx
0.9056779422976606,cf-cvx
0.9018106686100055,cf-cvx
0.8994539497633782,cf-cvx
0.9019546332046332,cf-cvx
0.9000291885580852,cf-cvx
0.9035012946909629,cf-cvx
0.9001919385796545,cf-als
0.8986296346489585,cf-als
0.8951738536898739,cf-als
0.8996765040178678,cf-als
0.8968897795591182,cf-als
0.8982353552056622,cf-als
0.9003253142696493,cf-als
0.9027804518033629,cf-als
0.8999718048898376,cf-als
0.897859937843191,cf-als
0.901269110820713,cf-als
0.8975866833767152,cf-als
0.9001700015164454,cf-als
0.8971431305165967,cf-als
0.9013520960283676,cf-als
0.905423519307793,cf-als
0.8985371850030731,cf-als
0.9022652336567117,cf-als
0.9015842302575886,cf-als
0.8982801565650576,cf-als
0.8995958272760676,cf-als
0.9000902173999824,cf-als
0.8965398945294113,cf-als
0.9010590858416946,cf-als
0.8972795684337369,cf-als
0.8980819052599054,cf-als
0.8992890995260664,cf-als
0.9009033323278668,cf-als
0.8981304389404227,cf-als
0.9016755381070514,cf-als
0.8999777268677612,cf-als
0.8971704733954319,cf-als
0.8988773029682702,cf-als
0.8997089769420192,cf-als
0.8996432498279531,cf-als
0.8971831550266458,cf-als
0.8995108371445616,cf-als
0.900719641608947,cf-als
0.8983717600115844,cf-als
0.8975430172068828,cf-als
0.8975208971085064,cf-als
0.9013282117359136,cf-als
0.8956023220895595,cf-als
0.900566078295555,cf-als
0.899653038709368,cf-als
0.8999508338102185,cf-als
0.8991032105699879,cf-als
0.8977333259129108,cf-als
0.8972455761069741,cf-als
0.8977713759852759,cf-als
0.9004715177774946,cf-als
0.8989402029261369,cf-als
0.9017395429746184,cf-als
0.8976989453499521,cf-als
0.8985993945509586,cf-als
0.8965196396916685,cf-als
0.8977893389086077,cf-als
0.8985473589801083,cf-als
0.8974006128441248,cf-als
0.9017067967083207,cf-als
0.9001013268228855,cf-als
0.8960800440785428,cf-als
0.8972181879119652,cf-als
0.9020000643624896,cf-als
0.897779803893341,cf-als
0.8973686539188634,cf-als
0.8994319326376858,cf-als
0.8972806989264644,cf-als
0.8982790634118111,cf-als
0.8992646414429918,cf-als
0.8989504359173478,cf-als
0.8986020089179454,cf-als
0.898275972775138,cf-als
0.898960418726935,cf-als
0.9006650471904742,cf-als
0.8973229603032117,cf-als
0.8980837754374852,cf-als
0.8980409298629048,cf-als
0.9006148200605163,cf-als
0.8982945340494641,cf-als
0.902901812340456,cf-als
0.9014090122560942,cf-als
0.8988218156205477,cf-als
0.9005390174211064,cf-als
0.8993241668608716,cf-als
0.9000406468426967,cf-als
0.8992226853565508,cf-als
0.898976636108989,cf-als
0.9023985224907048,cf-als
0.8972103363373414,cf-als
0.9028268833890605,cf-als
0.8992885122711648,cf-als
0.8965871710526315,cf-als
0.8942104883271447,cf-als
0.9008225994141487,cf-als
0.8991278999927925,cf-als
0.8985236419528374,cf-als
0.9001608751608752,cf-als
0.89972108711163,cf-als
0.9010647023819097,cf-als
