coverage,approach
0.9032103152688069,cf*-als
0.8991843159702347,cf*-als
0.9028416130450422,cf*-als
0.8962689300444289,cf*-als
0.8989738145789101,cf*-als
0.900128,cf*-als
0.8993058872225936,cf*-als
0.9043500544557627,cf*-als
0.8990933444888699,cf*-als
0.8993281057070925,cf*-als
0.899502431844362,cf*-als
0.8978650385091185,cf*-als
0.8987459284691044,cf*-als
0.899326240005097,cf*-als
0.8947170083626654,cf*-als
0.9009887536268953,cf*-als
0.8980984142763232,cf*-als
0.9001158357063564,cf*-als
0.8977405938368153,cf*-als
0.9017330383480826,cf*-als
0.8981828027202217,cf*-als
0.8976799287599784,cf*-als
0.8987590279717489,cf*-als
0.899677820664136,cf*-als
0.8992188745416866,cf*-als
0.8983885045580914,cf*-als
0.901581383389046,cf*-als
0.9012506325453625,cf*-als
0.8990162569738496,cf*-als
0.9023673834267196,cf*-als
0.9011203273081779,cf*-als
0.9003589948145193,cf*-als
0.8993919468871192,cf*-als
0.8992801732058258,cf*-als
0.8982892317531378,cf*-als
0.9020668108627734,cf*-als
0.9007804948193359,cf*-als
0.8976135611599704,cf*-als
0.9003601057161792,cf*-als
0.9010059624398176,cf*-als
0.9023238633626158,cf*-als
0.8991839810183404,cf*-als
0.9074564571795489,cf*-als
0.8960093633259046,cf*-als
0.8965117116540361,cf*-als
0.9004065202980617,cf*-als
0.902407745824116,cf*-als
0.8992676047309208,cf*-als
0.900245174377281,cf*-als
0.9028836325883479,cf*-als
0.8957171545840767,cf*-als
0.9012546208132631,cf*-als
0.8996672598006751,cf*-als
0.9008606821106822,cf*-als
0.9003641416319295,cf*-als
0.8992739242362655,cf*-als
0.901462546305948,cf*-als
0.8981253535377678,cf*-als
0.898429809799003,cf*-als
0.8988969414469064,cf*-als
0.8955530747793403,cf*-als
0.9009936578430277,cf*-als
0.8976151511781248,cf*-als
0.9018762251470176,cf*-als
0.9019701644860111,cf*-als
0.897848103265764,cf*-als
0.9018286353110277,cf*-als
0.8994568247343857,cf*-als
0.8986442814851462,cf*-als
0.9021627436498507,cf*-als
0.8996737878981707,cf*-als
0.8984310553335308,cf*-als
0.9030201584161588,cf*-als
0.9023754948947698,cf*-als
0.9012040900837767,cf*-als
0.8974505067689567,cf*-als
0.8992391053723772,cf*-als
0.9005095092368577,cf*-als
0.8975556605965438,cf*-als
0.9020286271644978,cf*-als
0.9029016073882338,cf*-als
0.9048632729659003,cf*-als
0.9018718410688946,cf*-als
0.8998445409973292,cf*-als
0.9007801033756621,cf*-als
0.9005610075759998,cf*-als
0.9013369884095609,cf*-als
0.8982861697887604,cf*-als
0.8973888128161088,cf*-als
0.901492323145358,cf*-als
0.8960249749773604,cf*-als
0.8996532849644456,cf*-als
0.9007590329712429,cf*-als
0.9043430147707407,cf*-als
0.9001535357432818,cf*-als
0.9009205716982188,cf*-als
0.9024355082852131,cf*-als
0.8987974673450184,cf*-als
0.8995974615267652,cf*-als
0.9019410173939482,cf*-als
0.8970313988202432,cf-als
0.8960837626407174,cf-als
0.8934974621318093,cf-als
0.8954329028456773,cf-als
0.8967541658624462,cf-als
0.898824,cf-als
0.8956204030948515,cf-als
0.893010442693318,cf-als
