coverage,approach
0.9032238829702656,cf-cvx
0.8948691350143633,cf-cvx
0.9019886648108465,cf-cvx
0.9006129334957175,cf-cvx
0.9034057956522609,cf-cvx
0.8979756269513546,cf-cvx
0.9009674337128752,cf-cvx
0.8977049705611407,cf-cvx
0.90148847631242,cf-cvx
0.897837330511013,cf-cvx
0.9015069752568253,cf-cvx
0.8988173718486555,cf-cvx
0.8972442689657951,cf-cvx
0.899580754641645,cf-cvx
0.9000664211098364,cf-cvx
0.902205311074367,cf-cvx
0.8972709786006251,cf-cvx
0.8981885945577686,cf-cvx
0.9025184410990292,cf-cvx
0.8987313866565124,cf-cvx
0.9041172813509015,cf-cvx
0.9004404754721536,cf-cvx
0.8999074148619274,cf-cvx
0.8985718857508601,cf-cvx
0.8997994400206517,cf-cvx
0.8968920370886228,cf-cvx
0.9026622793897696,cf-cvx
0.9034592762436447,cf-cvx
0.9035802836457404,cf-cvx
0.9012256233774075,cf-cvx
0.9019246190858059,cf-cvx
0.9045005270170833,cf-cvx
0.9008935175005497,cf-cvx
0.9011563821472233,cf-cvx
0.902788652653135,cf-cvx
0.901008450255102,cf-cvx
0.9034802876665936,cf-cvx
0.8996481688789381,cf-cvx
0.9026688224843803,cf-cvx
0.8998338903676426,cf-cvx
0.8948221684046194,cf-cvx
0.8981784588195127,cf-cvx
0.9003572212576583,cf-cvx
0.9019509654675106,cf-cvx
0.9007142280687596,cf-cvx
0.8996587715776796,cf-cvx
0.8972908783511795,cf-cvx
0.9055940564398554,cf-cvx
0.8999297118184557,cf-cvx
0.8993565715889275,cf-cvx
0.9004748832829063,cf-cvx
0.901116267904297,cf-cvx
0.9008767364586252,cf-cvx
0.9019238854076995,cf-cvx
0.9013424976888138,cf-cvx
0.900123378174003,cf-cvx
0.9040815499351491,cf-cvx
0.9018726142654435,cf-cvx
0.9025981848847482,cf-cvx
0.8988869760179365,cf-cvx
0.900514477147643,cf-cvx
0.9031889290012034,cf-cvx
0.9023668047136026,cf-cvx
0.9022865701447829,cf-cvx
0.900327092488913,cf-cvx
0.8991278953474416,cf-cvx
0.9007414829659318,cf-cvx
0.9006069346794063,cf-cvx
0.8991645463105804,cf-cvx
0.8997197197197198,cf-cvx
0.8985052555853084,cf-cvx
0.9022108672473798,cf-cvx
0.9011161072747712,cf-cvx
0.901324622753051,cf-cvx
0.9025721279242406,cf-cvx
0.9008644618922992,cf-cvx
0.8979942121544756,cf-cvx
0.8984364051332359,cf-cvx
0.9003684126221367,cf-cvx
0.90037260645187,cf-cvx
0.9019992788172603,cf-cvx
0.8989870624811954,cf-cvx
0.9006401997899035,cf-cvx
0.9005185095863981,cf-cvx
0.8990763595827693,cf-cvx
0.8996408619313647,cf-cvx
0.9017357279020769,cf-cvx
0.899011201082307,cf-cvx
0.8977272727272727,cf-cvx
0.897486229344016,cf-cvx
0.8988145132319483,cf-cvx
0.8996762460529997,cf-cvx
0.9028808554784136,cf-cvx
0.8984063345695099,cf-cvx
0.9034002474358462,cf-cvx
0.9010085086602397,cf-cvx
0.9000885953608248,cf-cvx
0.9000499051801577,cf-cvx
0.8963264816923353,cf-cvx
0.9006753913060905,cf-cvx
0.9003219907775482,cf-als
0.8978814235556974,cf-als
0.8998257665271464,cf-als
0.8990756084413121,cf-als
0.9006259624422535,cf-als
0.8990633497834626,cf-als
0.8992157018870929,cf-als
0.8983257900428566,cf-als
0.9037491997439181,cf-als
0.8966791141641871,cf-als
0.9011072470719911,cf-als
0.9013943825162811,cf-als
0.8980500382740422,cf-als
0.898422838889998,cf-als
0.901978543968762,cf-als
0.9019064884355639,cf-als
0.8953875130239641,cf-als
0.8998116458942812,cf-als
0.900267320563584,cf-als
0.8968274645770287,cf-als
0.9007079397549285,cf-als
0.8978458939238521,cf-als
0.8997866516383544,cf-als
0.9010120809664773,cf-als
0.9004745924263786,cf-als
0.8993792033109157,cf-als
0.9016851131718018,cf-als
0.8988535539826538,cf-als
0.9004264603788555,cf-als
0.9018897542715691,cf-als
0.897794707297514,cf-als
0.898733170256349,cf-als
0.8974353848921582,cf-als
0.900314648175241,cf-als
0.902186351864121,cf-als
0.8959661989795918,cf-als
0.8998147299639421,cf-als
0.8994282744282744,cf-als
0.9015509910773101,cf-als
0.8997138111153361,cf-als
0.899625723035046,cf-als
0.8976362139256522,cf-als
0.8999780478556746,cf-als
0.8990665812034292,cf-als
0.8983132919054152,cf-als
0.8996989160979526,cf-als
0.8967273166411722,cf-als
0.9007010045735057,cf-als
0.9011547344110854,cf-als
0.8979534566738159,cf-als
0.899933877011241,cf-als
0.9011562775066015,cf-als
0.9025381320309059,cf-als
0.8983403735660948,cf-als
0.8987901442984043,cf-als
0.9003422749343309,cf-als
0.9031290531776913,cf-als
0.9007134720306973,cf-als
0.9027989719701229,cf-als
0.8992873443568082,cf-als
0.9006540639706468,cf-als
0.9030485359005215,cf-als
0.8993857911689974,cf-als
0.9003295057413879,cf-als
0.9003471595127727,cf-als
0.9020082409889186,cf-als
0.8994789579158317,cf-als
0.9010476133245198,cf-als
0.9009276140484443,cf-als
0.9017617617617618,cf-als
0.8992846009352145,cf-als
0.9019895793518277,cf-als
0.8986670949092661,cf-als
0.9033686699665338,cf-als
0.9023514305204446,cf-als
0.9003687842017607,cf-als
0.9011076738848418,cf-als
0.897715669983383,cf-als
0.8994674034919109,cf-als
0.8991372267718732,cf-als
0.8987739893425217,cf-als
0.9020359041219537,cf-als
0.9012348125978633,cf-als
0.9004984123156076,cf-als
0.8971056612787642,cf-als
0.8988427773343974,cf-als
0.9016955954650346,cf-als
0.8989515150309373,cf-als
0.9028289052496798,cf-als
0.9024336504757136,cf-als
0.9020277012733006,cf-als
0.9014948639034334,cf-als
0.9011252094804884,cf-als
0.8998496542046708,cf-als
0.9025222492716606,cf-als
0.9018371430303765,cf-als
0.8990214239690721,cf-als
0.8979139634694081,cf-als
0.8953676514652125,cf-als
0.9001743591799106,cf-als
0.995349022102083,cvx
0.9976260772422598,cvx
0.9985380409749064,cvx
0.9969453151516362,cvx
0.9987000779953202,cvx
0.9941786685466815,cvx
0.9959988852615654,cvx
0.9966355589377979,cvx
0.9956986235595391,cvx
0.9983625217165565,cvx
0.9967222288843587,cvx
0.994945862799153,cvx
0.9949437975907498,cvx
0.9944699540826513,cvx
0.9955115431837852,cvx
0.9960754626770524,cvx
0.9942494189308327,cvx
0.9967338596561536,cvx
0.9957791489960405,cvx
0.9969336833877789,cvx
0.9971521970198344,cvx
0.9961986363362095,cvx
0.9978061347717575,cvx
0.9954196335706856,cvx
0.9955320796679838,cvx
0.9963189939910064,cvx
0.9959716821218466,cvx
0.9952347722061609,cvx
0.997441237726867,cvx
0.9951498319547586,cvx
0.9953488372093023,cvx
0.9975936201101764,cvx
0.9961021048633738,cvx
0.9968334769625429,cvx
0.9960047380995403,cvx
0.9966119260204082,cvx
0.9948204075940793,cvx
0.99468255237486,cvx
0.9967463121544204,cvx
0.9949766846118439,cvx
0.9953765786682145,cvx
0.9970477778000923,cvx
0.9967870043305593,cvx
0.9975162246614855,cvx
0.995137599870874,cvx
0.9960457647531112,cvx
0.9989131309878432,cvx
0.9965648778734197,cvx
0.9994376945476453,cvx
0.9965122572110084,cvx
0.9970745586791432,cvx
0.9953988957349764,cvx
0.997197646022659,cvx
0.9942944085203499,cvx
0.9965633666948028,cvx
0.9964976518347528,cvx
0.9960076199740596,cvx
0.9973219817335172,cvx
0.9984740181511526,cvx
0.9951955799335389,cvx
0.996290978703039,cvx
0.9957480946650622,cvx
