length,approach
3.6987,cf*-cvx
3.7079,cf*-cvx
3.7344,cf*-cvx
3.7076,cf*-cvx
3.6886,cf*-cvx
3.7901,cf*-cvx
3.6731,cf*-cvx
3.7412,cf*-cvx
3.7108,cf*-cvx
3.7196,cf*-cvx
3.6788,cf*-cvx
3.6726,cf*-cvx
3.6985,cf*-cvx
3.651,cf*-cvx
3.7213,cf*-cvx
3.7309,cf*-cvx
3.7056,cf*-cvx
3.708,cf*-cvx
3.7177,cf*-cvx
3.7245,cf*-cvx
3.644,cf*-cvx
3.6872,cf*-cvx
3.7323,cf*-cvx
3.7139,cf*-cvx
3.7275,cf*-cvx
3.6786,cf*-cvx
3.7234,cf*-cvx
3.6712,cf*-cvx
3.753,cf*-cvx
3.7323,cf*-cvx
3.7759,cf*-cvx
3.6603,cf*-cvx
3.6676,cf*-cvx
3.6836,cf*-cvx
3.6593,cf*-cvx
3.7171,cf*-cvx
3.6709,cf*-cvx
3.6981,cf*-cvx
3.6374,cf*-cvx
3.7335,cf*-cvx
3.6901,cf*-cvx
3.6742,cf*-cvx
3.6925,cf*-cvx
3.735,cf*-cvx
3.6708,cf*-cvx
3.686,cf*-cvx
3.6702,cf*-cvx
3.6985,cf*-cvx
3.6978,cf*-cvx
3.6717,cf*-cvx
3.7174,cf*-cvx
3.7248,cf*-cvx
3.7163,cf*-cvx
3.7337,cf*-cvx
3.6901,cf*-cvx
3.7043,cf*-cvx
3.7209,cf*-cvx
3.6789,cf*-cvx
3.6825,cf*-cvx
3.6959,cf*-cvx
3.7306,cf*-cvx
3.704,cf*-cvx
3.6812,cf*-cvx
3.7439,cf*-cvx
3.682,cf*-cvx
3.6965,cf*-cvx
3.668,cf*-cvx
3.7277,cf*-cvx
3.683,cf*-cvx
3.7193,cf*-cvx
3.7212,cf*-cvx
3.6758,cf*-cvx
3.6854,cf*-cvx
3.6965,cf*-cvx
3.6791,cf*-cvx
3.6561,cf*-cvx
3.7469,cf*-cvx
3.6828,cf*-cvx
3.7005,cf*-cvx
3.7115,cf*-cvx
3.6855,cf*-cvx
3.7121,cf*-cvx
3.6608,cf*-cvx
3.7167,cf*-cvx
3.7618,cf*-cvx
3.7104,cf*-cvx
3.7126,cf*-cvx
3.6625,cf*-cvx
3.7352,cf*-cvx
3.6802,cf*-cvx
3.7245,cf*-cvx
3.7369,cf*-cvx
3.708,cf*-cvx
3.6815,cf*-cvx
3.6872,cf*-cvx
3.7212,cf*-cvx
3.7322,cf*-cvx
3.6764,cf*-cvx
3.6748,cf*-cvx
3.6734,cf*-cvx
3.8002,cf*-als
3.8302,cf*-als
3.8519,cf*-als
3.7769,cf*-als
3.8065,cf*-als
3.8329,cf*-als
3.7511,cf*-als
3.855,cf*-als
3.7747,cf*-als
3.8207,cf*-als
3.7904,cf*-als
3.7931,cf*-als
3.784,cf*-als
3.7842,cf*-als
3.8365,cf*-als
3.7649,cf*-als
3.8011,cf*-als
3.8249,cf*-als
3.821,cf*-als
3.7998,cf*-als
3.7547,cf*-als
3.7799,cf*-als
3.7873,cf*-als
3.7907,cf*-als
3.8201,cf*-als
3.8002,cf*-als
3.8518,cf*-als
3.7885,cf*-als
3.8277,cf*-als
3.8223,cf*-als
3.8279,cf*-als
3.745,cf*-als
3.7628,cf*-als
3.7975,cf*-als
3.7836,cf*-als
3.7888,cf*-als
3.7173,cf*-als
3.7742,cf*-als
3.8063,cf*-als
3.7569,cf*-als
3.762,cf*-als
3.7761,cf*-als
3.8131,cf*-als
3.7974,cf*-als
3.8046,cf*-als
3.7916,cf*-als
3.7818,cf*-als
3.7865,cf*-als
3.7735,cf*-als
3.7963,cf*-als
3.8071,cf*-als
3.8008,cf*-als
3.7965,cf*-als
3.8065,cf*-als
3.751,cf*-als
3.7826,cf*-als
3.8408,cf*-als
3.8199,cf*-als
3.7863,cf*-als
3.7932,cf*-als
3.7737,cf*-als
3.8063,cf*-als
3.7975,cf*-als
3.8301,cf*-als
3.8348,cf*-als
3.8098,cf*-als
3.724,cf*-als
3.8059,cf*-als
