length,approach
3.524,cf*-als
3.5226,cf*-als
3.5384,cf*-als
3.5502,cf*-als
3.5324,cf*-als
3.49,cf*-als
3.51,cf*-als
3.512,cf*-als
3.5521,cf*-als
3.5346,cf*-als
3.525,cf*-als
3.5159,cf*-als
3.5164,cf*-als
3.4636,cf*-als
3.5252,cf*-als
3.4873,cf*-als
3.4989,cf*-als
3.4838,cf*-als
3.4835,cf*-als
3.5089,cf*-als
3.5297,cf*-als
3.5023,cf*-als
3.4692,cf*-als
3.504,cf*-als
3.4723,cf*-als
3.5256,cf*-als
3.4849,cf*-als
3.5221,cf*-als
3.5369,cf*-als
3.5285,cf*-als
3.505,cf*-als
3.5454,cf*-als
3.5098,cf*-als
3.5141,cf*-als
3.5035,cf*-als
3.4744,cf*-als
3.5264,cf*-als
3.5029,cf*-als
3.5324,cf*-als
3.5108,cf*-als
3.5103,cf*-als
3.5175,cf*-als
3.5512,cf*-als
3.5136,cf*-als
3.4903,cf*-als
3.5487,cf*-als
3.519,cf*-als
3.5075,cf*-als
3.5005,cf*-als
3.5151,cf*-als
3.5201,cf*-als
3.504,cf*-als
3.5308,cf*-als
3.4981,cf*-als
3.5049,cf*-als
3.5201,cf*-als
3.5358,cf*-als
3.5203,cf*-als
3.5468,cf*-als
3.5458,cf*-als
3.5093,cf*-als
3.5351,cf*-als
3.5183,cf*-als
3.5396,cf*-als
3.5017,cf*-als
3.5412,cf*-als
3.4752,cf*-als
3.4836,cf*-als
3.5051,cf*-als
3.5276,cf*-als
3.5303,cf*-als
3.4822,cf*-als
3.5112,cf*-als
3.51,cf*-als
3.5102,cf*-als
3.519,cf*-als
3.4941,cf*-als
3.5353,cf*-als
3.5158,cf*-als
3.5243,cf*-als
3.4894,cf*-als
3.5276,cf*-als
3.4712,cf*-als
3.4961,cf*-als
3.4899,cf*-als
3.5058,cf*-als
3.5554,cf*-als
3.5399,cf*-als
3.5153,cf*-als
3.5209,cf*-als
3.5153,cf*-als
3.4909,cf*-als
3.5359,cf*-als
3.5282,cf*-als
3.5135,cf*-als
3.5364,cf*-als
3.51,cf*-als
3.5176,cf*-als
3.5032,cf*-als
3.5076,cf*-als
3.5181,cf-als
3.5197,cf-als
3.4976,cf-als
3.5119,cf-als
3.5578,cf-als
3.542,cf-als
3.5134,cf-als
3.4888,cf-als
3.5237,cf-als
3.4875,cf-als
3.5251,cf-als
3.522,cf-als
3.5293,cf-als
3.4991,cf-als
3.5318,cf-als
3.5328,cf-als
3.5178,cf-als
3.5459,cf-als
3.4863,cf-als
3.4717,cf-als
3.5433,cf-als
3.5451,cf-als
3.5071,cf-als
3.4814,cf-als
3.5054,cf-als
3.5337,cf-als
3.5298,cf-als
3.5052,cf-als
3.5349,cf-als
3.5115,cf-als
3.4999,cf-als
3.5334,cf-als
3.5014,cf-als
3.558,cf-als
3.5297,cf-als
3.5063,cf-als
3.5629,cf-als
3.5206,cf-als
3.5085,cf-als
3.4594,cf-als
3.536,cf-als
3.4779,cf-als
3.5199,cf-als
3.5396,cf-als
3.5096,cf-als
3.5066,cf-als
3.4757,cf-als
3.5463,cf-als
3.5317,cf-als
3.5162,cf-als
3.4707,cf-als
3.5496,cf-als
3.5172,cf-als
3.4964,cf-als
3.4798,cf-als
3.5251,cf-als
3.4957,cf-als
3.4817,cf-als
3.5549,cf-als
3.5452,cf-als
3.5022,cf-als
3.5226,cf-als
3.5003,cf-als
3.5411,cf-als
3.4909,cf-als
3.4984,cf-als
3.4899,cf-als
3.5022,cf-als
3.5228,cf-als
3.5103,cf-als
3.5104,cf-als
3.4983,cf-als
3.5293,cf-als
3.5226,cf-als
3.4868,cf-als
3.4981,cf-als
3.4799,cf-als
3.5183,cf-als
3.4915,cf-als
3.5088,cf-als
3.527,cf-als
3.5011,cf-als
3.4972,cf-als
3.5067,cf-als
3.533,cf-als
3.5188,cf-als
3.4784,cf-als
3.5267,cf-als
3.5532,cf-als
3.4808,cf-als
3.5021,cf-als
3.4988,cf-als
3.5039,cf-als
3.5473,cf-als
3.5517,cf-als
3.4733,cf-als
3.5046,cf-als
3.5472,cf-als
3.5305,cf-als
3.5095,cf-als
