length,approach
4.1727,cf-als
4.532,cf-als
6.6566,cf-als
4.9701,cf-als
4.158,cf-als
6.2234,cf-als
4.4678,cf-als
5.3032,cf-als
4.443,cf-als
4.243,cf-als
4.8801,cf-als
4.1926,cf-als
4.9188,cf-als
3.9181,cf-als
5.786,cf-als
4.883,cf-als
4.2167,cf-als
4.7211,cf-als
5.6585,cf-als
4.9239,cf-als
4.8782,cf-als
4.0778,cf-als
5.1205,cf-als
6.4796,cf-als
7.1644,cf-als
4.9167,cf-als
4.3137,cf-als
4.6842,cf-als
4.3231,cf-als
5.4788,cf-als
8.7671,cf-als
7.2448,cf-als
4.2092,cf-als
5.3833,cf-als
4.1424,cf-als
4.6689,cf-als
3.8898,cf-als
4.3165,cf-als
9.2785,cf-als
6.7534,cf-als
4.5793,cf-als
4.6661,cf-als
7.4315,cf-als
4.8924,cf-als
5.0341,cf-als
7.1072,cf-als
4.5937,cf-als
4.1626,cf-als
4.017,cf-als
5.6077,cf-als
5.5902,cf-als
6.3244,cf-als
4.483,cf-als
4.3244,cf-als
5.2489,cf-als
5.2983,cf-als
6.6784,cf-als
4.5277,cf-als
5.7805,cf-als
5.8565,cf-als
7.0254,cf-als
4.1555,cf-als
5.2312,cf-als
5.8763,cf-als
6.7969,cf-als
5.6501,cf-als
4.8458,cf-als
7.1026,cf-als
4.8611,cf-als
5.1289,cf-als
4.0323,cf-als
5.1619,cf-als
5.2335,cf-als
5.0496,cf-als
4.6244,cf-als
6.3513,cf-als
8.6144,cf-als
4.1589,cf-als
4.1435,cf-als
6.3558,cf-als
4.3127,cf-als
6.7009,cf-als
4.5754,cf-als
4.6798,cf-als
5.6282,cf-als
4.91,cf-als
4.0754,cf-als
6.1314,cf-als
4.424,cf-als
6.8801,cf-als
4.8053,cf-als
4.349,cf-als
4.3553,cf-als
7.0475,cf-als
7.3007,cf-als
7.6244,cf-als
4.559,cf-als
6.0147,cf-als
5.2753,cf-als
4.3731,cf-als
11.0087,als
10.7825,als
13.0533,als
10.6872,als
9.6711,als
11.9269,als
12.2159,als
12.8345,als
10.8844,als
10.1168,als
10.9991,als
11.0142,als
11.4173,als
10.5168,als
12.1331,als
12.4772,als
10.3247,als
10.9318,als
11.6285,als
10.8554,als
11.3931,als
10.4186,als
11.8836,als
12.8608,als
12.148,als
11.6685,als
10.4518,als
11.0874,als
10.3598,als
12.1115,als
14.2759,als
12.1146,als
10.7677,als
12.6209,als
11.4521,als
11.4028,als
9.1162,als
10.0011,als
14.346,als
12.0556,als
21.7794,als
11.0529,als
11.5968,als
11.6703,als
10.6605,als
12.0414,als
10.5863,als
12.6977,als
9.6657,als
11.9366,als
11.8835,als
10.6713,als
11.8358,als
9.9763,als
11.2397,als
12.1055,als
12.5269,als
11.4734,als
11.4884,als
11.0548,als
12.7757,als
9.9138,als
11.5188,als
11.4558,als
12.4343,als
12.4991,als
11.2045,als
11.4396,als
13.0197,als
11.8069,als
10.0921,als
11.5294,als
11.8586,als
11.5998,als
11.1622,als
12.2916,als
12.3729,als
10.1301,als
10.1911,als
13.3143,als
10.5246,als
11.4936,als
11.3867,als
11.5408,als
12.1631,als
12.6239,als
9.9607,als
12.1306,als
10.8145,als
13.4506,als
11.512,als
10.6895,als
10.5733,als
12.7962,als
12.1735,als
13.6206,als
10.3744,als
11.7352,als
12.2737,als
10.4981,als
