length,approach
4.9119,cf-als
4.4047,cf-als
4.3315,cf-als
4.2414,cf-als
5.9146,cf-als
5.0837,cf-als
4.4136,cf-als
4.9708,cf-als
4.6522,cf-als
4.7559,cf-als
4.7195,cf-als
4.1122,cf-als
4.2495,cf-als
5.1132,cf-als
4.4911,cf-als
4.2159,cf-als
4.2981,cf-als
4.4923,cf-als
4.2271,cf-als
4.4955,cf-als
4.5238,cf-als
4.3067,cf-als
4.2445,cf-als
5.2995,cf-als
4.1448,cf-als
4.2859,cf-als
3.9267,cf-als
4.6098,cf-als
4.387,cf-als
4.3988,cf-als
5.0964,cf-als
5.1582,cf-als
4.7145,cf-als
4.6026,cf-als
4.353,cf-als
4.4304,cf-als
4.5359,cf-als
4.733,cf-als
6.1019,cf-als
4.2869,cf-als
4.1583,cf-als
4.4026,cf-als
6.5351,cf-als
5.2486,cf-als
4.5615,cf-als
4.9654,cf-als
4.9155,cf-als
4.4065,cf-als
4.5576,cf-als
4.3202,cf-als
4.2329,cf-als
4.4674,cf-als
5.2726,cf-als
4.7328,cf-als
5.2236,cf-als
5.0466,cf-als
4.5912,cf-als
4.5348,cf-als
4.5341,cf-als
4.3618,cf-als
5.1452,cf-als
4.3995,cf-als
5.4783,cf-als
4.274,cf-als
4.3418,cf-als
4.992,cf-als
4.1624,cf-als
4.3592,cf-als
4.1738,cf-als
4.0705,cf-als
4.129,cf-als
5.467,cf-als
5.3588,cf-als
4.7002,cf-als
4.9795,cf-als
5.0416,cf-als
5.8225,cf-als
4.9514,cf-als
4.3195,cf-als
4.115,cf-als
4.4317,cf-als
4.8117,cf-als
5.3348,cf-als
4.5339,cf-als
4.6219,cf-als
4.2875,cf-als
4.455,cf-als
4.7552,cf-als
4.888,cf-als
4.3434,cf-als
6.2587,cf-als
4.2737,cf-als
4.6603,cf-als
9.0345,cf-als
4.5133,cf-als
4.7939,cf-als
5.8741,cf-als
4.4679,cf-als
4.5175,cf-als
4.0415,cf-als
11.1501,als
10.8003,als
10.5782,als
10.835,als
12.1222,als
11.7495,als
10.0039,als
11.1744,als
11.4772,als
10.8244,als
10.8179,als
9.6627,als
9.5032,als
10.8343,als
10.2845,als
10.4979,als
11.3404,als
10.0701,als
10.6569,als
10.2356,als
10.6583,als
12.1631,als
9.4345,als
10.1668,als
10.5338,als
9.2591,als
9.0802,als
11.013,als
10.7924,als
10.2543,als
11.4387,als
10.9693,als
11.2942,als
10.7315,als
10.4576,als
10.4035,als
9.4955,als
10.812,als
11.1827,als
11.6661,als
9.6062,als
10.9316,als
11.9297,als
11.6282,als
10.5473,als
10.8554,als
11.0747,als
10.495,als
10.1744,als
10.5333,als
9.779,als
10.3087,als
11.6326,als
10.1995,als
11.8682,als
11.2405,als
11.0473,als
10.7389,als
11.1684,als
9.9865,als
11.9067,als
11.0981,als
12.1125,als
10.6839,als
10.4205,als
11.8963,als
10.3474,als
10.7489,als
10.5907,als
9.4436,als
9.9697,als
11.0091,als
11.717,als
10.9548,als
12.4142,als
11.0405,als
11.3571,als
11.887,als
11.511,als
10.4952,als
10.3364,als
11.4792,als
10.8956,als
11.0687,als
11.2183,als
10.9928,als
10.7466,als
10.658,als
11.6873,als
10.1827,als
11.5435,als
9.6282,als
9.5702,als
26.2648,als
11.3082,als
10.317,als
12.1414,als
10.1379,als
9.615,als
9.0831,als
