length,approach
8.8118,cf-cvx
9.279,cf-cvx
6.9289,cf-cvx
7.9112,cf-cvx
8.6858,cf-cvx
9.3056,cf-cvx
9.2373,cf-cvx
9.3746,cf-cvx
7.9609,cf-cvx
8.7621,cf-cvx
4.8934,cf-cvx
8.5362,cf-cvx
9.325,cf-cvx
8.8617,cf-cvx
5.6572,cf-cvx
6.6709,cf-cvx
9.365,cf-cvx
8.5039,cf-cvx
9.3412,cf-cvx
8.7766,cf-cvx
9.1124,cf-cvx
8.9841,cf-cvx
4.7658,cf-cvx
8.6437,cf-cvx
9.363,cf-cvx
9.7374,cf-cvx
9.2129,cf-cvx
4.4661,cf-cvx
7.5139,cf-cvx
9.247,cf-cvx
4.9011,cf-cvx
8.4431,cf-cvx
5.4006,cf-cvx
8.8771,cf-cvx
8.8335,cf-cvx
9.1848,cf-cvx
6.4729,cf-cvx
8.4027,cf-cvx
9.1912,cf-cvx
8.9289,cf-cvx
5.7114,cf-cvx
28.2318,cf-cvx
7.4686,cf-cvx
8.5159,cf-cvx
9.1791,cf-cvx
9.0539,cf-cvx
9.1934,cf-cvx
8.4906,cf-cvx
5.1699,cf-cvx
6.774,cf-cvx
7.4852,cf-cvx
8.4439,cf-cvx
6.7792,cf-cvx
9.3912,cf-cvx
9.3014,cf-cvx
9.1533,cf-cvx
6.65,cf-cvx
9.2814,cf-cvx
9.2686,cf-cvx
9.2369,cf-cvx
9.1685,cf-cvx
8.9847,cf-cvx
9.3071,cf-cvx
7.2712,cf-cvx
8.4412,cf-cvx
8.3403,cf-cvx
8.4591,cf-cvx
8.5779,cf-cvx
8.3696,cf-cvx
9.0403,cf-cvx
9.2377,cf-cvx
7.6195,cf-cvx
8.6479,cf-cvx
8.9513,cf-cvx
9.2919,cf-cvx
6.5069,cf-cvx
7.1213,cf-cvx
9.3234,cf-cvx
8.6852,cf-cvx
8.8895,cf-cvx
8.7188,cf-cvx
4.4651,cf-cvx
5.0853,cf-cvx
8.2273,cf-cvx
9.2129,cf-cvx
9.1663,cf-cvx
9.0644,cf-cvx
8.4115,cf-cvx
7.2483,cf-cvx
9.2372,cf-cvx
8.0251,cf-cvx
9.0495,cf-cvx
7.8938,cf-cvx
8.8246,cf-cvx
8.0196,cf-cvx
8.9317,cf-cvx
9.4219,cf-cvx
9.2972,cf-cvx
8.988,cf-cvx
8.6565,cf-cvx
5.6099,cf-als
8.1208,cf-als
5.0124,cf-als
7.4654,cf-als
7.7855,cf-als
6.3734,cf-als
5.9857,cf-als
9.7365,cf-als
4.2288,cf-als
9.648,cf-als
5.7662,cf-als
