length,approach
9.6586,cf-cvx
9.5065,cf-cvx
9.8067,cf-cvx
9.7176,cf-cvx
9.7914,cf-cvx
9.614,cf-cvx
9.5923,cf-cvx
9.5553,cf-cvx
9.642,cf-cvx
9.7274,cf-cvx
9.6469,cf-cvx
9.5491,cf-cvx
9.6344,cf-cvx
9.6764,cf-cvx
9.6707,cf-cvx
9.7632,cf-cvx
9.7242,cf-cvx
9.5504,cf-cvx
9.6967,cf-cvx
9.6388,cf-cvx
9.7561,cf-cvx
9.7154,cf-cvx
9.7098,cf-cvx
9.5964,cf-cvx
9.6293,cf-cvx
9.6386,cf-cvx
9.7004,cf-cvx
9.7551,cf-cvx
9.7696,cf-cvx
9.6175,cf-cvx
9.8359,cf-cvx
9.8451,cf-cvx
9.6941,cf-cvx
9.6218,cf-cvx
9.7191,cf-cvx
9.7236,cf-cvx
9.7909,cf-cvx
9.6293,cf-cvx
9.7012,cf-cvx
9.5783,cf-cvx
9.5814,cf-cvx
9.6273,cf-cvx
9.7053,cf-cvx
9.734,cf-cvx
9.6602,cf-cvx
9.6414,cf-cvx
9.8064,cf-cvx
9.8909,cf-cvx
9.8393,cf-cvx
9.6807,cf-cvx
9.6322,cf-cvx
9.7385,cf-cvx
9.5443,cf-cvx
9.7497,cf-cvx
9.7193,cf-cvx
9.6267,cf-cvx
9.6597,cf-cvx
9.697,cf-cvx
9.7645,cf-cvx
9.5921,cf-cvx
9.5708,cf-cvx
9.7422,cf-cvx
9.7613,cf-cvx
9.7125,cf-cvx
9.637,cf-cvx
9.5903,cf-cvx
9.6915,cf-cvx
9.6769,cf-cvx
9.639,cf-cvx
9.6251,cf-cvx
9.5978,cf-cvx
9.6762,cf-cvx
9.6763,cf-cvx
9.6884,cf-cvx
9.723,cf-cvx
9.6781,cf-cvx
9.6319,cf-cvx
9.6817,cf-cvx
9.6043,cf-cvx
9.7264,cf-cvx
9.6854,cf-cvx
9.565,cf-cvx
10.0349,cf-cvx
9.6932,cf-cvx
9.6374,cf-cvx
9.6718,cf-cvx
9.6808,cf-cvx
9.6283,cf-cvx
9.5464,cf-cvx
9.6227,cf-cvx
9.5492,cf-cvx
9.6057,cf-cvx
9.6432,cf-cvx
9.5359,cf-cvx
9.7258,cf-cvx
9.9192,cf-cvx
9.7429,cf-cvx
9.6085,cf-cvx
9.5622,cf-cvx
9.7119,cf-cvx
10.241,cf-als
10.337,cf-als
10.025,cf-als
10.2897,cf-als
10.162,cf-als
10.517,cf-als
10.3134,cf-als
10.5572,cf-als
10.6402,cf-als
10.0975,cf-als
10.4737,cf-als
10.5345,cf-als
10.5319,cf-als
10.5039,cf-als
10.5428,cf-als
10.4674,cf-als
10.3488,cf-als
10.4735,cf-als
10.5369,cf-als
10.4007,cf-als
10.4636,cf-als
10.3996,cf-als
10.1064,cf-als
10.4987,cf-als
10.3646,cf-als
10.5189,cf-als
10.3574,cf-als
10.3502,cf-als
10.3334,cf-als
10.4388,cf-als
10.4517,cf-als
10.3921,cf-als
10.3967,cf-als
10.4562,cf-als
10.4603,cf-als
10.1952,cf-als
10.563,cf-als
10.5073,cf-als
10.6043,cf-als
10.3649,cf-als
10.5461,cf-als
10.4169,cf-als
10.4127,cf-als
10.3286,cf-als
10.3359,cf-als
10.423,cf-als
10.3397,cf-als
10.4633,cf-als
10.4,cf-als
10.2682,cf-als
10.5447,cf-als
10.4898,cf-als
10.4356,cf-als
10.3922,cf-als
10.1393,cf-als
10.4093,cf-als
10.4247,cf-als
10.3325,cf-als
10.1941,cf-als
10.3137,cf-als
10.5037,cf-als
10.6479,cf-als
10.6449,cf-als
10.4512,cf-als
10.4045,cf-als
10.5434,cf-als
10.5387,cf-als
10.3095,cf-als
10.6273,cf-als
10.4819,cf-als
10.455,cf-als
10.2818,cf-als
10.39,cf-als
10.38,cf-als
10.3298,cf-als
10.4315,cf-als
10.4523,cf-als
10.5068,cf-als
