length,approach
5.537,cf*-als
5.5148,cf*-als
5.7153,cf*-als
5.5779,cf*-als
5.5715,cf*-als
5.8119,cf*-als
5.6399,cf*-als
5.444,cf*-als
5.5048,cf*-als
5.6033,cf*-als
5.6559,cf*-als
5.5694,cf*-als
5.5896,cf*-als
5.5937,cf*-als
5.5836,cf*-als
5.6652,cf*-als
5.5146,cf*-als
5.6893,cf*-als
5.5537,cf*-als
5.6828,cf*-als
5.5265,cf*-als
5.5071,cf*-als
5.6824,cf*-als
5.5517,cf*-als
5.5521,cf*-als
5.6006,cf*-als
5.6542,cf*-als
5.6597,cf*-als
5.6894,cf*-als
5.4847,cf*-als
5.6631,cf*-als
5.5999,cf*-als
5.6656,cf*-als
5.5726,cf*-als
5.5283,cf*-als
5.7244,cf*-als
5.534,cf*-als
5.6211,cf*-als
5.6141,cf*-als
5.646,cf*-als
5.7255,cf*-als
5.5155,cf*-als
5.5853,cf*-als
5.6641,cf*-als
5.6785,cf*-als
5.8404,cf*-als
5.512,cf*-als
5.7063,cf*-als
5.583,cf*-als
5.7234,cf*-als
5.5672,cf*-als
5.6443,cf*-als
5.5749,cf*-als
5.6682,cf*-als
5.5372,cf*-als
5.5076,cf*-als
5.7246,cf*-als
5.6155,cf*-als
5.6132,cf*-als
5.6853,cf*-als
5.4672,cf*-als
5.5148,cf*-als
5.5773,cf*-als
5.5481,cf*-als
5.68,cf*-als
5.7139,cf*-als
5.6611,cf*-als
5.5827,cf*-als
5.7184,cf*-als
5.6192,cf*-als
5.6349,cf*-als
5.7203,cf*-als
5.7096,cf*-als
5.5412,cf*-als
5.6747,cf*-als
5.6337,cf*-als
5.4791,cf*-als
5.6076,cf*-als
5.6774,cf*-als
5.7453,cf*-als
5.5787,cf*-als
5.7168,cf*-als
5.6658,cf*-als
5.7895,cf*-als
5.6968,cf*-als
5.579,cf*-als
5.6113,cf*-als
5.8171,cf*-als
5.5427,cf*-als
5.5377,cf*-als
5.6382,cf*-als
5.5337,cf*-als
5.5241,cf*-als
5.5116,cf*-als
5.7259,cf*-als
5.6685,cf*-als
5.6389,cf*-als
5.7246,cf*-als
5.6026,cf*-als
5.5204,cf*-als
5.5905,cf-als
5.472,cf-als
5.5975,cf-als
5.5186,cf-als
5.6448,cf-als
5.6996,cf-als
5.7028,cf-als
5.5345,cf-als
5.4407,cf-als
5.5557,cf-als
5.5732,cf-als
5.6302,cf-als
5.4932,cf-als
5.5417,cf-als
5.508,cf-als
5.4377,cf-als
5.4607,cf-als
5.5283,cf-als
5.4996,cf-als
5.6035,cf-als
5.5404,cf-als
5.4867,cf-als
5.5411,cf-als
5.6033,cf-als
5.4613,cf-als
5.4594,cf-als
5.5322,cf-als
5.6359,cf-als
5.5252,cf-als
5.5296,cf-als
5.6126,cf-als
5.559,cf-als
5.6653,cf-als
5.5082,cf-als
5.598,cf-als
5.6533,cf-als
5.4932,cf-als
5.5703,cf-als
5.5087,cf-als
5.5838,cf-als
5.5705,cf-als
5.5288,cf-als
5.6572,cf-als
5.6448,cf-als
5.5702,cf-als
5.6842,cf-als
5.4245,cf-als
5.5751,cf-als
5.5958,cf-als
5.59,cf-als
5.4959,cf-als
5.4592,cf-als
5.5916,cf-als
5.5454,cf-als
5.4325,cf-als
5.4791,cf-als
5.6161,cf-als
5.5291,cf-als
5.5535,cf-als
5.5626,cf-als
5.5179,cf-als
5.4527,cf-als
5.4946,cf-als
5.5463,cf-als
5.6591,cf-als
5.5713,cf-als
5.5602,cf-als
5.6209,cf-als
5.6781,cf-als
5.5484,cf-als
5.58,cf-als
5.5965,cf-als
5.6408,cf-als
5.5644,cf-als
5.6462,cf-als
5.5497,cf-als
5.4498,cf-als
5.5445,cf-als
5.6505,cf-als
5.5825,cf-als
5.6087,cf-als
5.5707,cf-als
5.6283,cf-als
5.7191,cf-als
5.6816,cf-als
5.623,cf-als
5.63,cf-als
5.5668,cf-als
5.6041,cf-als
5.5302,cf-als
5.5669,cf-als
5.5454,cf-als
5.5459,cf-als
5.5356,cf-als
5.7019,cf-als
5.48,cf-als
5.6594,cf-als
5.5633,cf-als
5.5515,cf-als
5.5484,cf-als
