length,approach
3.8242,cf*-cvx
3.8122,cf*-cvx
3.8137,cf*-cvx
3.7697,cf*-cvx
3.8212,cf*-cvx
3.8383,cf*-cvx
3.8654,cf*-cvx
3.7709,cf*-cvx
3.7991,cf*-cvx
3.7896,cf*-cvx
3.8404,cf*-cvx
3.8309,cf*-cvx
3.8352,cf*-cvx
3.7915,cf*-cvx
3.8183,cf*-cvx
3.8401,cf*-cvx
3.814,cf*-cvx
3.755,cf*-cvx
3.8421,cf*-cvx
3.8187,cf*-cvx
3.8135,cf*-cvx
3.811,cf*-cvx
3.8288,cf*-cvx
3.8537,cf*-cvx
3.823,cf*-cvx
3.8408,cf*-cvx
3.8181,cf*-cvx
3.799,cf*-cvx
3.8189,cf*-cvx
3.7842,cf*-cvx
3.7812,cf*-cvx
3.8276,cf*-cvx
3.782,cf*-cvx
3.7691,cf*-cvx
3.7642,cf*-cvx
3.8048,cf*-cvx
3.7633,cf*-cvx
3.8236,cf*-cvx
3.8561,cf*-cvx
3.8308,cf*-cvx
3.7984,cf*-cvx
3.7891,cf*-cvx
3.782,cf*-cvx
3.856,cf*-cvx
3.8288,cf*-cvx
3.7892,cf*-cvx
3.8056,cf*-cvx
3.8254,cf*-cvx
3.8107,cf*-cvx
3.7804,cf*-cvx
3.8018,cf*-cvx
3.8311,cf*-cvx
3.7986,cf*-cvx
3.7421,cf*-cvx
3.7932,cf*-cvx
3.765,cf*-cvx
3.8287,cf*-cvx
3.8138,cf*-cvx
3.7897,cf*-cvx
3.8597,cf*-cvx
3.7796,cf*-cvx
3.7992,cf*-cvx
3.8258,cf*-cvx
3.771,cf*-cvx
3.7816,cf*-cvx
3.7719,cf*-cvx
3.825,cf*-cvx
3.8425,cf*-cvx
3.7752,cf*-cvx
3.8003,cf*-cvx
3.8411,cf*-cvx
3.7813,cf*-cvx
3.7808,cf*-cvx
3.8108,cf*-cvx
3.8015,cf*-cvx
3.7993,cf*-cvx
3.8395,cf*-cvx
3.7458,cf*-cvx
3.8535,cf*-cvx
3.788,cf*-cvx
3.7827,cf*-cvx
3.8342,cf*-cvx
3.7872,cf*-cvx
3.7796,cf*-cvx
3.7576,cf*-cvx
3.8274,cf*-cvx
3.7906,cf*-cvx
3.7925,cf*-cvx
3.8269,cf*-cvx
3.7821,cf*-cvx
3.837,cf*-cvx
3.7532,cf*-cvx
3.8333,cf*-cvx
3.8169,cf*-cvx
3.7808,cf*-cvx
3.7898,cf*-cvx
3.8118,cf*-cvx
3.832,cf*-cvx
3.7855,cf*-cvx
3.8261,cf*-cvx
4.0031,cf*-als
4.0026,cf*-als
3.9781,cf*-als
3.962,cf*-als
3.9429,cf*-als
4.0355,cf*-als
4.0252,cf*-als
3.9575,cf*-als
3.9858,cf*-als
3.9455,cf*-als
4.0256,cf*-als
3.9625,cf*-als
3.9737,cf*-als
4.0022,cf*-als
3.9434,cf*-als
3.9975,cf*-als
3.9607,cf*-als
4.0084,cf*-als
4.0123,cf*-als
3.9705,cf*-als
4.0096,cf*-als
3.987,cf*-als
3.9931,cf*-als
3.9877,cf*-als
3.9925,cf*-als
3.9853,cf*-als
4.036,cf*-als
3.9787,cf*-als
3.9723,cf*-als
3.9228,cf*-als
3.9443,cf*-als
3.9809,cf*-als
3.9671,cf*-als
3.9584,cf*-als
3.9851,cf*-als
3.9896,cf*-als
3.9753,cf*-als
3.9583,cf*-als
3.9702,cf*-als
4.013,cf*-als
4.0141,cf*-als
3.9833,cf*-als
3.9683,cf*-als
3.9811,cf*-als
3.9503,cf*-als
3.9662,cf*-als
3.969,cf*-als
4.0003,cf*-als
4.0468,cf*-als
3.9743,cf*-als
3.9453,cf*-als
4.002,cf*-als
3.9117,cf*-als
3.9777,cf*-als
4.0085,cf*-als
3.9442,cf*-als
3.9832,cf*-als
3.9931,cf*-als
3.9479,cf*-als
3.9909,cf*-als
4.0058,cf*-als
3.907,cf*-als
4.026,cf*-als
3.9513,cf*-als
4.0036,cf*-als
3.9434,cf*-als
4.0089,cf*-als
3.9842,cf*-als
3.93,cf*-als
3.9868,cf*-als
4.0381,cf*-als
3.9893,cf*-als
3.979,cf*-als
4.0187,cf*-als
4.0093,cf*-als
3.9745,cf*-als
4.046,cf*-als
3.9248,cf*-als
3.9886,cf*-als
4.002,cf*-als
3.9647,cf*-als
3.9588,cf*-als
3.9963,cf*-als
3.942,cf*-als
3.9692,cf*-als
4.0084,cf*-als
3.9925,cf*-als
3.9553,cf*-als
3.9854,cf*-als
3.9297,cf*-als
4.0064,cf*-als
3.955,cf*-als
4.0163,cf*-als
4.0286,cf*-als
3.9697,cf*-als
3.965,cf*-als
4.0005,cf*-als
3.9571,cf*-als
3.9984,cf*-als
3.995,cf*-als
3.8029,cf-cvx
3.7465,cf-cvx
3.7967,cf-cvx
3.7597,cf-cvx
3.7875,cf-cvx
3.8302,cf-cvx
3.8018,cf-cvx
3.8085,cf-cvx
3.8539,cf-cvx
3.8142,cf-cvx
3.7982,cf-cvx
3.8256,cf-cvx
3.8032,cf-cvx
3.7847,cf-cvx
3.8029,cf-cvx
3.7635,cf-cvx
3.8689,cf-cvx
3.8177,cf-cvx
3.7746,cf-cvx
3.8007,cf-cvx
3.8186,cf-cvx
3.8399,cf-cvx
3.8396,cf-cvx
3.8178,cf-cvx
3.8642,cf-cvx
3.7777,cf-cvx
3.8277,cf-cvx
3.8003,cf-cvx
3.7739,cf-cvx
3.8079,cf-cvx
3.7339,cf-cvx
3.8109,cf-cvx
3.7642,cf-cvx
3.761,cf-cvx
3.8014,cf-cvx
3.7815,cf-cvx
3.7577,cf-cvx
3.7947,cf-cvx
3.8179,cf-cvx
3.8675,cf-cvx
3.7469,cf-cvx
3.7941,cf-cvx
3.78,cf-cvx
3.8488,cf-cvx
3.7642,cf-cvx
3.8119,cf-cvx
3.7519,cf-cvx
3.8487,cf-cvx
3.8569,cf-cvx
3.7993,cf-cvx
3.8875,cf-cvx
3.7577,cf-cvx
3.7887,cf-cvx
3.7688,cf-cvx
3.8115,cf-cvx
3.8059,cf-cvx
3.8139,cf-cvx
3.7645,cf-cvx
3.7732,cf-cvx
3.759,cf-cvx
3.7805,cf-cvx
3.7646,cf-cvx
3.8089,cf-cvx
3.7766,cf-cvx
3.8146,cf-cvx
3.7666,cf-cvx
3.7767,cf-cvx
3.8005,cf-cvx
3.7809,cf-cvx
3.785,cf-cvx
3.7994,cf-cvx
3.7738,cf-cvx
3.8385,cf-cvx
3.8317,cf-cvx
3.7727,cf-cvx
3.7988,cf-cvx
3.7884,cf-cvx
3.7522,cf-cvx
3.835,cf-cvx
3.8244,cf-cvx
3.8431,cf-cvx
3.8221,cf-cvx
3.7906,cf-cvx
3.8129,cf-cvx
3.7966,cf-cvx
3.8403,cf-cvx
3.8203,cf-cvx
3.7935,cf-cvx
3.7774,cf-cvx
3.7563,cf-cvx
3.8016,cf-cvx
3.7725,cf-cvx
3.814,cf-cvx
3.8027,cf-cvx
3.8084,cf-cvx
3.7517,cf-cvx
3.8114,cf-cvx
3.7704,cf-cvx
3.8173,cf-cvx
3.8562,cf-cvx
3.9576,cf-als
4.0005,cf-als
3.9796,cf-als
3.9729,cf-als
3.9644,cf-als
3.9993,cf-als
3.9934,cf-als
3.9975,cf-als
4.0009,cf-als
3.9674,cf-als
3.9955,cf-als
3.9903,cf-als
3.979,cf-als
3.9238,cf-als
3.9492,cf-als
3.9578,cf-als
4.0036,cf-als
3.9628,cf-als
3.9389,cf-als
3.9696,cf-als
3.9756,cf-als
4.0064,cf-als
3.9501,cf-als
3.9951,cf-als
3.9524,cf-als
3.9485,cf-als
4.0564,cf-als
3.9889,cf-als
3.9765,cf-als
3.9989,cf-als
3.981,cf-als
4.0243,cf-als
3.9606,cf-als
3.9599,cf-als
3.9662,cf-als
4.0308,cf-als
3.9692,cf-als
3.9868,cf-als
4.0134,cf-als
3.987,cf-als
4.0159,cf-als
3.9531,cf-als
3.9837,cf-als
3.9867,cf-als
3.987,cf-als
3.9649,cf-als
3.995,cf-als
4.0264,cf-als
4.0298,cf-als
3.9752,cf-als
3.9662,cf-als
3.9551,cf-als
3.977,cf-als
3.9774,cf-als
3.9986,cf-als
3.9624,cf-als
4.0078,cf-als
3.9659,cf-als
3.9417,cf-als
3.9715,cf-als
3.9755,cf-als
3.9475,cf-als
4.0108,cf-als
3.9837,cf-als
3.9618,cf-als
3.972,cf-als
4.0087,cf-als
4.0163,cf-als
3.9809,cf-als
3.9835,cf-als
3.9668,cf-als
3.9883,cf-als
3.9779,cf-als
4.0119,cf-als
4.012,cf-als
4.0219,cf-als
4.009,cf-als
3.9556,cf-als
3.9471,cf-als
3.9798,cf-als
3.9941,cf-als
3.9582,cf-als
4.0321,cf-als
3.9382,cf-als
3.9709,cf-als
3.9351,cf-als
3.9806,cf-als
3.9382,cf-als
3.9391,cf-als
3.9718,cf-als
4.0211,cf-als
3.9419,cf-als
4.0086,cf-als
4.0116,cf-als
3.9911,cf-als
3.9746,cf-als
3.9732,cf-als
3.9779,cf-als
4.0139,cf-als
4.0263,cf-als
