length,approach
4.1249,cf*-als
4.1922,cf*-als
4.1572,cf*-als
4.093,cf*-als
4.1362,cf*-als
4.1582,cf*-als
4.1098,cf*-als
4.1563,cf*-als
4.1508,cf*-als
4.1178,cf*-als
4.0867,cf*-als
4.1855,cf*-als
4.1434,cf*-als
4.1719,cf*-als
4.1366,cf*-als
4.095,cf*-als
4.1637,cf*-als
4.1141,cf*-als
4.1365,cf*-als
4.1072,cf*-als
4.18,cf*-als
4.1238,cf*-als
4.1197,cf*-als
4.1052,cf*-als
4.1212,cf*-als
4.1409,cf*-als
4.1878,cf*-als
4.1257,cf*-als
4.1659,cf*-als
4.1563,cf*-als
4.0839,cf*-als
4.1519,cf*-als
4.147,cf*-als
4.1417,cf*-als
4.0756,cf*-als
4.1642,cf*-als
4.1551,cf*-als
4.1452,cf*-als
4.1446,cf*-als
4.154,cf*-als
4.1578,cf*-als
4.1401,cf*-als
4.1621,cf*-als
4.1091,cf*-als
4.1859,cf*-als
4.0951,cf*-als
4.1677,cf*-als
4.121,cf*-als
4.1505,cf*-als
4.1489,cf*-als
4.1681,cf*-als
4.1102,cf*-als
4.1387,cf*-als
4.118,cf*-als
4.1258,cf*-als
4.1576,cf*-als
4.1726,cf*-als
4.1508,cf*-als
4.1987,cf*-als
4.1294,cf*-als
4.142,cf*-als
4.1166,cf*-als
4.1151,cf*-als
4.1454,cf*-als
4.0599,cf*-als
4.1776,cf*-als
4.1729,cf*-als
4.1261,cf*-als
4.1312,cf*-als
4.0998,cf*-als
4.1412,cf*-als
4.1403,cf*-als
4.1841,cf*-als
4.1356,cf*-als
4.1303,cf*-als
4.1533,cf*-als
4.1144,cf*-als
4.1574,cf*-als
4.0946,cf*-als
4.081,cf*-als
4.1548,cf*-als
4.1966,cf*-als
4.1175,cf*-als
4.1003,cf*-als
4.1255,cf*-als
4.2006,cf*-als
4.1675,cf*-als
4.1468,cf*-als
4.1182,cf*-als
4.1615,cf*-als
4.1661,cf*-als
4.1407,cf*-als
4.1242,cf*-als
4.1596,cf*-als
4.1834,cf*-als
4.1075,cf*-als
4.1477,cf*-als
4.1349,cf*-als
4.1228,cf*-als
4.1719,cf*-als
4.0413,cf-als
4.1494,cf-als
4.1334,cf-als
4.0491,cf-als
4.1009,cf-als
4.098,cf-als
4.085,cf-als
4.0568,cf-als
4.091,cf-als
4.0829,cf-als
4.0934,cf-als
4.0938,cf-als
4.0815,cf-als
4.1016,cf-als
4.0511,cf-als
4.0997,cf-als
4.1092,cf-als
4.0482,cf-als
4.1153,cf-als
4.0802,cf-als
4.0895,cf-als
4.0911,cf-als
4.1111,cf-als
4.0618,cf-als
4.0465,cf-als
4.073,cf-als
4.1069,cf-als
4.1137,cf-als
4.105,cf-als
4.1271,cf-als
4.0342,cf-als
4.0539,cf-als
4.069,cf-als
4.1177,cf-als
4.1297,cf-als
4.0822,cf-als
4.0877,cf-als
4.0425,cf-als
4.0304,cf-als
4.1083,cf-als
4.121,cf-als
4.0724,cf-als
4.0626,cf-als
4.1266,cf-als
4.0342,cf-als
4.0419,cf-als
4.0692,cf-als
4.0662,cf-als
4.0627,cf-als
4.0491,cf-als
4.1122,cf-als
4.0329,cf-als
4.066,cf-als
4.0611,cf-als
4.0946,cf-als
4.0629,cf-als
4.0922,cf-als
4.0629,cf-als
4.1189,cf-als
4.1137,cf-als
4.073,cf-als
4.0819,cf-als
4.1412,cf-als
4.056,cf-als
4.0753,cf-als
4.1003,cf-als
4.1089,cf-als
4.0781,cf-als
4.0607,cf-als
4.0575,cf-als
4.0772,cf-als
4.1197,cf-als
4.0774,cf-als
4.0325,cf-als
4.0608,cf-als
4.0986,cf-als
4.0519,cf-als
4.0601,cf-als
4.021,cf-als
4.0785,cf-als
4.1192,cf-als
4.0955,cf-als
4.0444,cf-als
4.0213,cf-als
4.0553,cf-als
4.1058,cf-als
4.0739,cf-als
4.123,cf-als
4.1289,cf-als
4.0801,cf-als
4.1827,cf-als
4.1452,cf-als
4.1068,cf-als
4.1061,cf-als
4.1021,cf-als
4.1005,cf-als
4.1145,cf-als
4.1172,cf-als
4.0424,cf-als
4.1086,cf-als
