length,approach
3.5501,cf-cvx
3.5609,cf-cvx
3.5508,cf-cvx
3.5508,cf-cvx
3.5414,cf-cvx
3.5598,cf-cvx
3.5451,cf-cvx
3.5847,cf-cvx
3.5456,cf-cvx
3.5538,cf-cvx
3.5539,cf-cvx
3.5672,cf-cvx
3.567,cf-cvx
3.5412,cf-cvx
3.5593,cf-cvx
3.5632,cf-cvx
3.5527,cf-cvx
3.5885,cf-cvx
3.579,cf-cvx
3.5971,cf-cvx
3.5197,cf-cvx
3.5447,cf-cvx
3.578,cf-cvx
3.5465,cf-cvx
3.5548,cf-cvx
3.576,cf-cvx
3.5502,cf-cvx
3.5672,cf-cvx
3.5594,cf-cvx
3.547,cf-cvx
3.5729,cf-cvx
3.5669,cf-cvx
3.5762,cf-cvx
3.5824,cf-cvx
3.5787,cf-cvx
3.579,cf-cvx
3.5911,cf-cvx
3.5514,cf-cvx
3.5755,cf-cvx
3.5543,cf-cvx
3.551,cf-cvx
3.5597,cf-cvx
3.5591,cf-cvx
3.5314,cf-cvx
3.562,cf-cvx
3.5602,cf-cvx
3.5753,cf-cvx
3.5592,cf-cvx
3.5597,cf-cvx
3.5786,cf-cvx
3.5928,cf-cvx
3.5713,cf-cvx
3.5838,cf-cvx
3.5637,cf-cvx
3.556,cf-cvx
3.5483,cf-cvx
3.5388,cf-cvx
3.5654,cf-cvx
3.5739,cf-cvx
3.5382,cf-cvx
3.5765,cf-cvx
3.5591,cf-cvx
3.576,cf-cvx
3.5712,cf-cvx
3.5578,cf-cvx
3.5644,cf-cvx
3.5549,cf-cvx
3.5789,cf-cvx
3.588,cf-cvx
3.6049,cf-cvx
3.5348,cf-cvx
3.5785,cf-cvx
3.5723,cf-cvx
3.5602,cf-cvx
3.5775,cf-cvx
3.5533,cf-cvx
3.5627,cf-cvx
3.5802,cf-cvx
3.5502,cf-cvx
3.5859,cf-cvx
3.501,cf-cvx
3.5619,cf-cvx
3.5682,cf-cvx
3.5521,cf-cvx
3.5471,cf-cvx
3.5589,cf-cvx
3.5619,cf-cvx
3.5706,cf-cvx
3.5753,cf-cvx
3.6036,cf-cvx
3.572,cf-cvx
3.5736,cf-cvx
3.5578,cf-cvx
3.5834,cf-cvx
3.5666,cf-cvx
3.5698,cf-cvx
3.5801,cf-cvx
3.5924,cf-cvx
3.5745,cf-cvx
3.556,cf-cvx
3.7468,cf-als
3.7327,cf-als
3.7331,cf-als
3.7439,cf-als
3.7456,cf-als
3.7652,cf-als
3.7562,cf-als
3.7535,cf-als
3.7663,cf-als
3.7457,cf-als
3.7148,cf-als
3.7188,cf-als
3.7279,cf-als
3.7348,cf-als
3.7657,cf-als
3.7464,cf-als
3.7537,cf-als
3.7307,cf-als
3.7878,cf-als
3.7352,cf-als
3.7554,cf-als
3.7524,cf-als
3.7711,cf-als
3.7464,cf-als
3.7609,cf-als
3.7586,cf-als
3.7407,cf-als
3.7909,cf-als
3.7104,cf-als
3.751,cf-als
3.7622,cf-als
3.7317,cf-als
3.7576,cf-als
3.7646,cf-als
3.7541,cf-als
3.7132,cf-als
3.7356,cf-als
3.741,cf-als
3.7669,cf-als
3.7658,cf-als
3.7314,cf-als
3.7468,cf-als
3.743,cf-als
3.7425,cf-als
3.7175,cf-als
3.7639,cf-als
3.7523,cf-als
3.762,cf-als
3.7539,cf-als
3.7286,cf-als
3.7315,cf-als
3.7519,cf-als
3.7341,cf-als
3.7568,cf-als
3.7227,cf-als
3.7404,cf-als
3.7206,cf-als
3.7465,cf-als
3.7619,cf-als
3.7455,cf-als
3.735,cf-als
3.7741,cf-als
3.7235,cf-als
3.7425,cf-als
3.7383,cf-als
3.7396,cf-als
3.7276,cf-als
3.7445,cf-als
3.7505,cf-als
3.7415,cf-als
3.7282,cf-als
3.7671,cf-als
3.7514,cf-als
3.7595,cf-als
3.7563,cf-als
3.7205,cf-als
3.7603,cf-als
3.7499,cf-als
3.7535,cf-als
3.7694,cf-als
3.7252,cf-als
3.727,cf-als
3.7627,cf-als
3.7756,cf-als
3.7515,cf-als
3.7371,cf-als
3.738,cf-als
3.7486,cf-als
3.7419,cf-als
3.7612,cf-als
3.7541,cf-als
3.774,cf-als
3.7447,cf-als
3.7417,cf-als
3.7396,cf-als
3.7464,cf-als
3.7531,cf-als
3.7654,cf-als
3.7307,cf-als
3.7666,cf-als
3.721,cvx
3.6953,cvx
3.7117,cvx
3.707,cvx
3.7067,cvx
3.7138,cvx
3.7017,cvx
3.708,cvx
3.7147,cvx
3.7046,cvx
3.6968,cvx
3.7072,cvx
3.7036,cvx
3.7103,cvx
3.7141,cvx
3.7191,cvx
3.7215,cvx
3.7149,cvx
3.7205,cvx
3.725,cvx
3.7057,cvx
3.7204,cvx
3.7115,cvx
3.7062,cvx
3.7192,cvx
3.7206,cvx
3.7138,cvx
3.7137,cvx
3.6998,cvx
3.7099,cvx
3.7124,cvx
3.6938,cvx
3.7023,cvx
3.7328,cvx
3.7327,cvx
3.7137,cvx
3.7117,cvx
3.7121,cvx
3.7211,cvx
3.7131,cvx
3.7033,cvx
3.7066,cvx
3.7098,cvx
3.6965,cvx
3.7195,cvx
3.7091,cvx
3.7053,cvx
3.6936,cvx
3.7038,cvx
3.6992,cvx
3.7175,cvx
3.7051,cvx
3.7143,cvx
3.6992,cvx
3.7049,cvx
3.7146,cvx
3.7133,cvx
3.712,cvx
3.7094,cvx
3.7071,cvx
3.7172,cvx
3.7226,cvx
3.7199,cvx
3.7089,cvx
3.7054,cvx
3.7,cvx
3.7068,cvx
3.6956,cvx
3.7054,cvx
3.7129,cvx
3.7008,cvx
3.7257,cvx
3.7217,cvx
3.7138,cvx
3.716,cvx
3.7159,cvx
3.7169,cvx
3.7152,cvx
3.7086,cvx
3.7132,cvx
3.698,cvx
3.7025,cvx
3.7267,cvx
3.706,cvx
3.7087,cvx
3.7079,cvx
3.7014,cvx
3.7045,cvx
3.7077,cvx
3.7209,cvx
3.7045,cvx
3.722,cvx
3.7129,cvx
3.7181,cvx
3.7251,cvx
3.7002,cvx
3.7113,cvx
3.7115,cvx
3.7181,cvx
3.7135,cvx
3.1605,als
3.1466,als
3.1578,als
3.1511,als
3.1423,als
3.1548,als
3.1449,als
3.1453,als
3.1513,als
3.1499,als
3.1415,als
3.1508,als
3.1503,als
3.1503,als
3.1569,als
3.1588,als
3.1529,als
3.155,als
3.1606,als
3.1568,als
3.156,als
3.1613,als
3.1522,als
3.1582,als
3.1587,als
3.1525,als
3.1539,als
3.1587,als
3.1476,als
3.151,als
3.1576,als
3.1446,als
3.1565,als
3.1675,als
3.157,als
3.154,als
3.1564,als
3.1502,als
3.1636,als
3.1538,als
3.1456,als
3.155,als
3.1439,als
3.1391,als
3.1534,als
3.1511,als
3.1459,als
3.1515,als
3.1514,als
3.1447,als
3.1571,als
3.1588,als
3.1421,als
3.1486,als
3.1442,als
3.1496,als
3.1433,als
3.1482,als
3.1517,als
3.1518,als
3.1538,als
3.1545,als
3.1554,als
3.1492,als
3.1445,als
3.1501,als
3.148,als
3.1444,als
3.1598,als
3.1488,als
3.1446,als
3.1548,als
3.1577,als
3.1494,als
3.159,als
3.1553,als
3.1598,als
3.1547,als
3.1475,als
3.163,als
3.1438,als
3.1507,als
3.1577,als
3.1496,als
3.1475,als
3.1478,als
3.1529,als
3.1489,als
3.1467,als
3.1524,als
3.146,als
3.1589,als
3.1496,als
3.1508,als
3.1552,als
3.1524,als
3.1563,als
3.1508,als
3.15,als
3.1552,als
