length,approach
3.417,cf-cvx
3.3908,cf-cvx
3.0994,cf-cvx
3.0739,cf-cvx
3.0871,cf-cvx
3.261,cf-cvx
3.3047,cf-cvx
3.0921,cf-cvx
3.3807,cf-cvx
2.9992,cf-cvx
3.1753,cf-cvx
3.0799,cf-cvx
3.1798,cf-cvx
3.0827,cf-cvx
3.0901,cf-cvx
3.2419,cf-cvx
3.2301,cf-cvx
3.1989,cf-cvx
3.2355,cf-cvx
3.2814,cf-cvx
3.3932,cf-cvx
3.1419,cf-cvx
3.0532,cf-cvx
3.4275,cf-cvx
3.1342,cf-cvx
3.1858,cf-cvx
3.1531,cf-cvx
3.2314,cf-cvx
3.108,cf-cvx
3.3467,cf-cvx
3.2947,cf-cvx
3.223,cf-cvx
3.2977,cf-cvx
3.307,cf-cvx
3.1828,cf-cvx
3.1504,cf-cvx
3.2647,cf-cvx
3.3046,cf-cvx
3.236,cf-cvx
3.2574,cf-cvx
3.2952,cf-cvx
3.3051,cf-cvx
3.412,cf-cvx
3.42,cf-cvx
3.2046,cf-cvx
3.3855,cf-cvx
3.3207,cf-cvx
2.8719,cf-cvx
3.1921,cf-cvx
3.1448,cf-cvx
3.1584,cf-cvx
3.2894,cf-cvx
3.2054,cf-cvx
3.2809,cf-cvx
3.3138,cf-cvx
3.231,cf-cvx
3.1838,cf-cvx
3.1027,cf-cvx
3.3269,cf-cvx
3.1392,cf-cvx
3.3809,cf-cvx
3.2466,cf-cvx
3.1747,cf-cvx
3.1568,cf-cvx
3.2389,cf-cvx
3.3316,cf-cvx
3.2361,cf-cvx
3.3273,cf-cvx
3.1257,cf-cvx
3.2279,cf-cvx
3.1542,cf-cvx
3.1879,cf-cvx
3.3749,cf-cvx
3.1792,cf-cvx
3.1798,cf-cvx
3.2982,cf-cvx
3.2966,cf-cvx
3.1527,cf-cvx
3.1736,cf-cvx
3.3164,cf-cvx
3.6252,cf-cvx
3.2585,cf-cvx
3.1704,cf-cvx
3.1848,cf-cvx
3.3269,cf-cvx
3.3186,cf-cvx
3.1587,cf-cvx
3.2059,cf-cvx
3.2928,cf-cvx
3.1752,cf-cvx
2.9144,cf-cvx
3.3436,cf-cvx
3.2912,cf-cvx
3.3755,cf-cvx
3.3135,cf-cvx
3.2084,cf-cvx
3.0208,cf-cvx
3.2127,cf-cvx
3.3495,cf-cvx
3.2544,cf-cvx
1.8802,cf-als
1.8658,cf-als
1.8648,cf-als
1.8701,cf-als
1.8547,cf-als
1.8362,cf-als
1.8797,cf-als
1.8821,cf-als
1.8757,cf-als
1.8593,cf-als
1.8737,cf-als
1.8651,cf-als
1.8725,cf-als
1.871,cf-als
1.8698,cf-als
1.8769,cf-als
1.8719,cf-als
1.8548,cf-als
1.8869,cf-als
1.8457,cf-als
1.8634,cf-als
1.8906,cf-als
1.8661,cf-als
1.8404,cf-als
1.8749,cf-als
1.8462,cf-als
1.8617,cf-als
1.8729,cf-als
1.884,cf-als
1.8679,cf-als
1.866,cf-als
1.8661,cf-als
1.8681,cf-als
1.8708,cf-als
1.8997,cf-als
1.8679,cf-als
1.8671,cf-als
1.8771,cf-als
1.8864,cf-als
1.8497,cf-als
1.8775,cf-als
1.8406,cf-als
1.884,cf-als
1.8801,cf-als
1.87,cf-als
1.8813,cf-als
1.8553,cf-als
1.8488,cf-als
1.8656,cf-als
1.8577,cf-als
1.8764,cf-als
1.8857,cf-als
1.8612,cf-als
1.8721,cf-als
1.8833,cf-als
1.8817,cf-als
1.8655,cf-als
1.8717,cf-als
1.8638,cf-als
1.8837,cf-als
1.8707,cf-als
1.8466,cf-als
1.8897,cf-als
1.8922,cf-als
1.8591,cf-als
1.8541,cf-als
1.8634,cf-als
1.8684,cf-als
1.8682,cf-als
1.8762,cf-als
1.8651,cf-als
1.919,cf-als
1.8389,cf-als
1.868,cf-als
1.8634,cf-als
1.8743,cf-als
1.8733,cf-als
1.868,cf-als
1.8803,cf-als
1.8734,cf-als
1.889,cf-als
1.8647,cf-als
1.8789,cf-als
1.8693,cf-als
1.8709,cf-als
1.8734,cf-als
1.8764,cf-als
1.8511,cf-als
1.8784,cf-als
1.8819,cf-als
1.9175,cf-als
1.8679,cf-als
1.8933,cf-als
1.8766,cf-als
1.8616,cf-als
1.8704,cf-als
1.8802,cf-als
1.8963,cf-als
1.8903,cf-als
1.8733,cf-als
3.8549,cvx
3.8174,cvx
3.7658,cvx
3.852,cvx
3.8267,cvx
3.8285,cvx
3.8455,cvx
3.811,cvx
3.8102,cvx
3.8304,cvx
3.8572,cvx
3.8265,cvx
3.8421,cvx
3.8484,cvx
3.7672,cvx
3.7782,cvx
3.8724,cvx
3.8595,cvx
3.7739,cvx
3.8074,cvx
3.7651,cvx
3.9228,cvx
3.873,cvx
3.8384,cvx
3.6897,cvx
3.8447,cvx
3.7987,cvx
3.9144,cvx
3.8087,cvx
3.7738,cvx
3.7702,cvx
3.8528,cvx
3.813,cvx
3.8679,cvx
3.7703,cvx
3.83,cvx
3.8003,cvx
3.8299,cvx
3.7935,cvx
3.832,cvx
3.7772,cvx
3.8284,cvx
