length,approach
2.2199,cf-als
2.1874,cf-als
2.24,cf-als
2.2144,cf-als
2.193,cf-als
2.1741,cf-als
2.1574,cf-als
2.2233,cf-als
2.2001,cf-als
2.1733,cf-als
2.2412,cf-als
2.2224,cf-als
2.1912,cf-als
2.1947,cf-als
2.2,cf-als
2.2131,cf-als
2.2303,cf-als
2.2145,cf-als
2.2229,cf-als
2.2064,cf-als
2.251,cf-als
2.2309,cf-als
2.2271,cf-als
2.2439,cf-als
2.2462,cf-als
2.2504,cf-als
2.2261,cf-als
2.1714,cf-als
2.1488,cf-als
2.1834,cf-als
2.1926,cf-als
2.2059,cf-als
2.2388,cf-als
2.2254,cf-als
2.1703,cf-als
2.2273,cf-als
2.2085,cf-als
2.1807,cf-als
2.235,cf-als
2.1958,cf-als
2.1669,cf-als
2.2268,cf-als
2.2423,cf-als
2.1701,cf-als
2.1677,cf-als
2.2061,cf-als
2.1451,cf-als
2.2032,cf-als
2.1795,cf-als
2.2094,cf-als
2.2018,cf-als
2.2585,cf-als
2.226,cf-als
2.1939,cf-als
2.2021,cf-als
2.2191,cf-als
2.1731,cf-als
2.2427,cf-als
2.2078,cf-als
2.2199,cf-als
2.2142,cf-als
2.2269,cf-als
2.2249,cf-als
2.1806,cf-als
2.1467,cf-als
2.1713,cf-als
2.1808,cf-als
2.2342,cf-als
2.2046,cf-als
2.2064,cf-als
2.1845,cf-als
2.2233,cf-als
2.2368,cf-als
2.2014,cf-als
2.2376,cf-als
2.2607,cf-als
2.1767,cf-als
2.1995,cf-als
2.2251,cf-als
2.2346,cf-als
2.2314,cf-als
2.2192,cf-als
2.2106,cf-als
2.1958,cf-als
2.203,cf-als
2.1982,cf-als
2.1845,cf-als
2.1989,cf-als
2.2686,cf-als
2.2065,cf-als
2.1818,cf-als
2.2339,cf-als
2.1947,cf-als
2.2161,cf-als
2.2196,cf-als
2.1827,cf-als
2.1933,cf-als
2.2021,cf-als
2.2185,cf-als
2.1791,cf-als
1.4897,als
1.4965,als
1.5065,als
1.4912,als
1.5001,als
1.5015,als
1.5032,als
1.4901,als
1.4876,als
1.4983,als
1.4927,als
1.4805,als
1.4871,als
1.4859,als
1.4877,als
1.4968,als
1.4779,als
1.4929,als
1.5,als
1.4875,als
1.4923,als
1.5032,als
1.5012,als
1.4997,als
1.4942,als
1.4863,als
1.5001,als
1.5014,als
1.4959,als
1.5036,als
1.4912,als
1.4916,als
1.5028,als
1.4932,als
1.5007,als
1.4937,als
1.4941,als
1.4882,als
1.4918,als
1.4948,als
1.4885,als
1.5038,als
1.4893,als
1.4925,als
1.4932,als
1.4884,als
1.4815,als
1.4918,als
1.4904,als
1.4812,als
1.5006,als
1.5071,als
1.5004,als
1.4955,als
1.4864,als
1.4902,als
1.4873,als
1.496,als
1.5006,als
1.511,als
1.4962,als
1.5117,als
1.5029,als
1.4935,als
1.4979,als
1.4931,als
1.5163,als
1.4928,als
1.4908,als
1.5058,als
1.4982,als
1.4901,als
1.5129,als
1.4861,als
1.4974,als
1.4805,als
1.5118,als
1.4883,als
1.4883,als
1.5098,als
1.4896,als
1.504,als
1.4859,als
1.5011,als
1.501,als
1.4937,als
1.4934,als
1.5016,als
1.488,als
1.4968,als
1.4935,als
1.4965,als
1.5027,als
1.5003,als
1.5059,als
1.4923,als
1.5073,als
1.4961,als
1.4937,als
1.5088,als
