length,approach
4.1695,cf*-als
4.2741,cf*-als
4.1996,cf*-als
4.1864,cf*-als
4.2711,cf*-als
4.2023,cf*-als
4.2345,cf*-als
4.2503,cf*-als
4.2831,cf*-als
4.2524,cf*-als
4.2609,cf*-als
4.2204,cf*-als
4.2777,cf*-als
4.2523,cf*-als
4.3389,cf*-als
4.2203,cf*-als
4.2205,cf*-als
4.2524,cf*-als
4.3328,cf*-als
4.2633,cf*-als
4.274,cf*-als
4.2532,cf*-als
4.2829,cf*-als
4.2062,cf*-als
4.2747,cf*-als
4.2572,cf*-als
4.2931,cf*-als
4.2538,cf*-als
4.3038,cf*-als
4.2213,cf*-als
4.2298,cf*-als
4.2335,cf*-als
4.1969,cf*-als
4.2775,cf*-als
4.2542,cf*-als
4.2475,cf*-als
4.2662,cf*-als
4.2781,cf*-als
4.2733,cf*-als
4.2733,cf*-als
4.216,cf*-als
4.2994,cf*-als
4.1873,cf*-als
4.2571,cf*-als
4.2373,cf*-als
4.2551,cf*-als
4.2256,cf*-als
4.2103,cf*-als
4.26,cf*-als
4.253,cf*-als
4.3174,cf*-als
4.2674,cf*-als
4.1938,cf*-als
4.2545,cf*-als
4.3046,cf*-als
4.2675,cf*-als
4.2166,cf*-als
4.2343,cf*-als
4.2427,cf*-als
4.2326,cf*-als
4.1884,cf*-als
4.2656,cf*-als
4.2629,cf*-als
4.2535,cf*-als
4.2245,cf*-als
4.2497,cf*-als
4.2692,cf*-als
4.2435,cf*-als
4.2687,cf*-als
4.2873,cf*-als
4.2264,cf*-als
4.2428,cf*-als
4.1616,cf*-als
4.2293,cf*-als
4.2805,cf*-als
4.2123,cf*-als
4.2663,cf*-als
4.2805,cf*-als
4.2372,cf*-als
4.2475,cf*-als
4.2792,cf*-als
4.2633,cf*-als
4.259,cf*-als
4.2863,cf*-als
4.2752,cf*-als
4.2649,cf*-als
4.273,cf*-als
4.2665,cf*-als
4.2452,cf*-als
4.2646,cf*-als
4.2755,cf*-als
4.1901,cf*-als
4.2017,cf*-als
4.2153,cf*-als
4.2928,cf*-als
4.2055,cf*-als
4.3035,cf*-als
4.2059,cf*-als
4.2724,cf*-als
4.23,cf*-als
4.1161,cf-als
4.1618,cf-als
4.1453,cf-als
4.1633,cf-als
4.194,cf-als
4.1299,cf-als
4.2137,cf-als
4.2024,cf-als
4.1626,cf-als
4.2157,cf-als
4.1491,cf-als
4.1707,cf-als
4.184,cf-als
4.2025,cf-als
4.2435,cf-als
4.1859,cf-als
4.2359,cf-als
4.2177,cf-als
4.2263,cf-als
4.2535,cf-als
4.1731,cf-als
4.1743,cf-als
4.2049,cf-als
4.2058,cf-als
4.2609,cf-als
4.1603,cf-als
4.2671,cf-als
4.1392,cf-als
4.1927,cf-als
4.1584,cf-als
4.2271,cf-als
4.1339,cf-als
4.1197,cf-als
4.22,cf-als
4.2194,cf-als
4.2065,cf-als
4.1891,cf-als
4.1972,cf-als
4.2327,cf-als
4.1646,cf-als
4.1972,cf-als
4.1618,cf-als
4.1639,cf-als
4.209,cf-als
4.1952,cf-als
4.2237,cf-als
4.1967,cf-als
4.1555,cf-als
4.163,cf-als
4.2149,cf-als
4.2292,cf-als
4.2201,cf-als
4.2113,cf-als
4.1639,cf-als
4.2056,cf-als
4.1552,cf-als
4.1634,cf-als
4.1904,cf-als
4.2021,cf-als
4.2046,cf-als
4.1539,cf-als
4.1696,cf-als
4.1817,cf-als
4.1511,cf-als
4.1207,cf-als
4.1532,cf-als
4.2093,cf-als
4.1532,cf-als
4.1865,cf-als
4.2443,cf-als
4.1627,cf-als
4.1373,cf-als
4.1512,cf-als
4.1795,cf-als
4.1751,cf-als
4.1635,cf-als
4.1833,cf-als
4.1685,cf-als
4.1663,cf-als
4.1748,cf-als
4.1879,cf-als
4.1825,cf-als
4.1615,cf-als
4.2527,cf-als
4.2182,cf-als
4.2157,cf-als
4.1759,cf-als
4.2038,cf-als
4.1578,cf-als
4.1734,cf-als
4.2209,cf-als
4.1336,cf-als
4.1412,cf-als
4.2027,cf-als
4.2107,cf-als
4.2153,cf-als
4.2248,cf-als
4.2034,cf-als
4.2306,cf-als
4.1727,cf-als
