length,approach
2.2458,cf-als
2.2252,cf-als
2.2252,cf-als
2.2253,cf-als
2.2309,cf-als
2.2286,cf-als
2.2322,cf-als
2.2129,cf-als
2.2233,cf-als
2.2277,cf-als
2.2333,cf-als
2.2383,cf-als
2.2222,cf-als
2.2323,cf-als
2.2207,cf-als
2.222,cf-als
2.2332,cf-als
2.2192,cf-als
2.2192,cf-als
2.2409,cf-als
2.2344,cf-als
2.2196,cf-als
2.232,cf-als
2.2177,cf-als
2.2155,cf-als
2.2332,cf-als
2.2351,cf-als
2.2269,cf-als
2.2183,cf-als
2.2336,cf-als
2.2094,cf-als
2.2305,cf-als
2.2114,cf-als
2.2183,cf-als
2.2085,cf-als
2.2311,cf-als
2.2272,cf-als
2.2302,cf-als
2.2356,cf-als
2.2295,cf-als
2.2246,cf-als
2.2328,cf-als
2.2087,cf-als
2.2273,cf-als
2.2141,cf-als
2.2324,cf-als
2.2344,cf-als
2.2348,cf-als
2.2276,cf-als
2.2265,cf-als
2.2376,cf-als
2.2323,cf-als
2.2211,cf-als
2.2144,cf-als
2.2244,cf-als
2.2324,cf-als
2.233,cf-als
2.2102,cf-als
2.2435,cf-als
2.2302,cf-als
2.2276,cf-als
2.2195,cf-als
2.2253,cf-als
2.2237,cf-als
2.2334,cf-als
2.2373,cf-als
2.2271,cf-als
2.2184,cf-als
2.2153,cf-als
2.2166,cf-als
2.2359,cf-als
2.2274,cf-als
2.2203,cf-als
2.2207,cf-als
2.2246,cf-als
2.22,cf-als
2.2177,cf-als
2.2233,cf-als
2.2337,cf-als
2.214,cf-als
2.2448,cf-als
2.204,cf-als
2.2241,cf-als
2.2334,cf-als
2.2162,cf-als
2.2251,cf-als
2.2359,cf-als
2.2242,cf-als
2.2299,cf-als
2.2266,cf-als
2.2232,cf-als
2.2349,cf-als
2.2189,cf-als
2.226,cf-als
2.2149,cf-als
2.2103,cf-als
2.2224,cf-als
2.2358,cf-als
2.2155,cf-als
2.2172,cf-als
2.4886,als
2.4838,als
2.4799,als
2.5045,als
2.4918,als
2.4892,als
2.5025,als
2.5012,als
2.4931,als
2.5033,als
2.4998,als
2.494,als
2.5034,als
2.4886,als
2.4933,als
2.4847,als
2.4998,als
2.4825,als
2.4814,als
2.5163,als
2.4966,als
2.5076,als
2.5007,als
2.5072,als
2.4965,als
2.4931,als
2.5011,als
2.4937,als
2.4911,als
2.4765,als
2.5002,als
2.5017,als
2.479,als
2.4877,als
2.4812,als
2.4917,als
2.506,als
2.5035,als
2.498,als
2.4853,als
2.5053,als
2.507,als
2.4949,als
2.4868,als
2.4957,als
2.4852,als
2.4818,als
2.5043,als
2.4892,als
2.4869,als
2.4896,als
2.4952,als
2.5028,als
2.5082,als
2.5056,als
2.4986,als
2.5233,als
2.4923,als
2.5055,als
2.4947,als
2.4977,als
2.4891,als
2.4981,als
2.5041,als
2.4951,als
2.4855,als
2.4891,als
2.4956,als
2.4841,als
2.4922,als
2.4938,als
2.5024,als
2.4924,als
2.5002,als
2.475,als
2.4988,als
2.4877,als
2.4789,als
2.4909,als
2.503,als
2.5134,als
2.4892,als
2.4932,als
2.4893,als
2.495,als
2.4996,als
2.5086,als
2.494,als
2.4871,als
2.4956,als
2.5123,als
2.4957,als
2.5091,als
2.4988,als
2.508,als
2.4979,als
2.5051,als
2.5053,als
2.4968,als
2.4953,als
