length,approach
3.8035,cf*-cvx
3.8233,cf*-cvx
3.7861,cf*-cvx
3.88,cf*-cvx
3.8428,cf*-cvx
3.7879,cf*-cvx
3.8091,cf*-cvx
3.7908,cf*-cvx
3.8234,cf*-cvx
3.8128,cf*-cvx
3.8133,cf*-cvx
3.8111,cf*-cvx
3.7524,cf*-cvx
3.8449,cf*-cvx
3.753,cf*-cvx
3.86,cf*-cvx
3.8182,cf*-cvx
3.8182,cf*-cvx
3.7938,cf*-cvx
3.8258,cf*-cvx
3.8524,cf*-cvx
3.8036,cf*-cvx
3.813,cf*-cvx
3.8146,cf*-cvx
3.806,cf*-cvx
3.7852,cf*-cvx
3.8289,cf*-cvx
3.8335,cf*-cvx
3.7913,cf*-cvx
3.8093,cf*-cvx
3.81,cf*-cvx
3.8112,cf*-cvx
3.7765,cf*-cvx
3.8232,cf*-cvx
3.8455,cf*-cvx
3.7969,cf*-cvx
3.8202,cf*-cvx
3.794,cf*-cvx
3.8841,cf*-cvx
3.8188,cf*-cvx
3.7842,cf*-cvx
3.7942,cf*-cvx
3.8533,cf*-cvx
3.8837,cf*-cvx
3.8369,cf*-cvx
3.8035,cf*-cvx
3.7162,cf*-cvx
3.7962,cf*-cvx
3.8144,cf*-cvx
3.7933,cf*-cvx
3.8521,cf*-cvx
3.8433,cf*-cvx
3.8161,cf*-cvx
3.8392,cf*-cvx
3.8876,cf*-cvx
3.8381,cf*-cvx
3.8,cf*-cvx
3.8486,cf*-cvx
3.7438,cf*-cvx
3.8123,cf*-cvx
3.8195,cf*-cvx
3.8743,cf*-cvx
3.7658,cf*-cvx
3.7624,cf*-cvx
3.7902,cf*-cvx
3.8005,cf*-cvx
3.8429,cf*-cvx
3.7703,cf*-cvx
3.8338,cf*-cvx
3.7622,cf*-cvx
3.8417,cf*-cvx
3.8094,cf*-cvx
3.8524,cf*-cvx
3.8015,cf*-cvx
3.8603,cf*-cvx
3.8172,cf*-cvx
3.8149,cf*-cvx
3.7939,cf*-cvx
3.7956,cf*-cvx
3.8496,cf*-cvx
3.795,cf*-cvx
3.7953,cf*-cvx
3.8511,cf*-cvx
3.7973,cf*-cvx
3.8169,cf*-cvx
3.7893,cf*-cvx
3.7774,cf*-cvx
3.8778,cf*-cvx
3.8076,cf*-cvx
3.7911,cf*-cvx
3.8197,cf*-cvx
3.8082,cf*-cvx
3.8164,cf*-cvx
3.8272,cf*-cvx
3.7902,cf*-cvx
3.8601,cf*-cvx
3.8157,cf*-cvx
3.8011,cf*-cvx
3.8937,cf*-cvx
3.8762,cf*-cvx
3.9454,cf*-als
3.9627,cf*-als
3.9634,cf*-als
3.9557,cf*-als
3.9846,cf*-als
3.951,cf*-als
3.9341,cf*-als
3.9349,cf*-als
3.99,cf*-als
