length,approach
3.5688,cf*-cvx
3.5191,cf*-cvx
3.5779,cf*-cvx
3.5654,cf*-cvx
3.5645,cf*-cvx
3.5187,cf*-cvx
3.5578,cf*-cvx
3.5522,cf*-cvx
3.5549,cf*-cvx
3.542,cf*-cvx
3.566,cf*-cvx
3.5814,cf*-cvx
3.5756,cf*-cvx
3.5795,cf*-cvx
3.5816,cf*-cvx
3.5868,cf*-cvx
3.5713,cf*-cvx
3.6023,cf*-cvx
3.5309,cf*-cvx
3.5472,cf*-cvx
3.5637,cf*-cvx
3.5646,cf*-cvx
3.5993,cf*-cvx
3.5382,cf*-cvx
3.568,cf*-cvx
3.5595,cf*-cvx
3.5763,cf*-cvx
3.5856,cf*-cvx
3.5596,cf*-cvx
3.5387,cf*-cvx
3.5461,cf*-cvx
3.5435,cf*-cvx
3.5465,cf*-cvx
3.5598,cf*-cvx
3.5789,cf*-cvx
3.583,cf*-cvx
3.5746,cf*-cvx
3.5672,cf*-cvx
3.5348,cf*-cvx
3.5899,cf*-cvx
3.5612,cf*-cvx
3.6107,cf*-cvx
3.5705,cf*-cvx
3.5262,cf*-cvx
3.6046,cf*-cvx
3.5723,cf*-cvx
3.5705,cf*-cvx
3.5299,cf*-cvx
3.5524,cf*-cvx
3.5544,cf*-cvx
3.547,cf*-cvx
3.5267,cf*-cvx
3.5404,cf*-cvx
3.5265,cf*-cvx
3.5528,cf*-cvx
3.5903,cf*-cvx
3.5783,cf*-cvx
3.5801,cf*-cvx
3.5624,cf*-cvx
3.5743,cf*-cvx
3.6087,cf*-cvx
3.5652,cf*-cvx
3.5566,cf*-cvx
3.5654,cf*-cvx
3.57,cf*-cvx
3.5626,cf*-cvx
3.5745,cf*-cvx
3.5672,cf*-cvx
3.5494,cf*-cvx
3.5634,cf*-cvx
3.5488,cf*-cvx
3.546,cf*-cvx
3.5201,cf*-cvx
3.5794,cf*-cvx
3.5896,cf*-cvx
3.5802,cf*-cvx
3.5646,cf*-cvx
3.5375,cf*-cvx
3.5669,cf*-cvx
3.5446,cf*-cvx
3.5567,cf*-cvx
3.5654,cf*-cvx
3.5596,cf*-cvx
3.5747,cf*-cvx
3.5638,cf*-cvx
3.5707,cf*-cvx
3.569,cf*-cvx
3.5644,cf*-cvx
3.5751,cf*-cvx
3.5814,cf*-cvx
3.5399,cf*-cvx
3.577,cf*-cvx
3.5554,cf*-cvx
3.5903,cf*-cvx
3.6024,cf*-cvx
3.5319,cf*-cvx
3.5492,cf*-cvx
3.5889,cf*-cvx
3.5401,cf*-cvx
3.5723,cf*-cvx
3.5905,cf*-als
3.56,cf*-als
3.5425,cf*-als
3.6162,cf*-als
3.5997,cf*-als
3.5799,cf*-als
3.5262,cf*-als
3.5853,cf*-als
3.5762,cf*-als
3.6082,cf*-als
3.5769,cf*-als
3.6205,cf*-als
3.6112,cf*-als
3.5871,cf*-als
3.5848,cf*-als
3.5943,cf*-als
3.5961,cf*-als
3.567,cf*-als
3.5785,cf*-als
3.5587,cf*-als
3.58,cf*-als
3.5796,cf*-als
3.6109,cf*-als
3.5894,cf*-als
3.5855,cf*-als
3.5738,cf*-als
3.5746,cf*-als
3.6131,cf*-als
3.6045,cf*-als
3.6096,cf*-als
3.6051,cf*-als
3.6189,cf*-als
3.5829,cf*-als
3.5821,cf*-als
3.5992,cf*-als
3.569,cf*-als
3.6152,cf*-als
3.5852,cf*-als
3.6049,cf*-als
3.6027,cf*-als
3.5761,cf*-als
3.5812,cf*-als
3.5691,cf*-als
3.6194,cf*-als
3.5524,cf*-als
3.5744,cf*-als
3.5896,cf*-als
3.6001,cf*-als
3.5686,cf*-als
3.5845,cf*-als
3.6013,cf*-als
3.5875,cf*-als
3.59,cf*-als
3.6279,cf*-als
3.5962,cf*-als
3.5944,cf*-als
3.6092,cf*-als
3.5804,cf*-als
3.6105,cf*-als
3.5561,cf*-als
3.5759,cf*-als
3.581,cf*-als
3.6061,cf*-als
3.5643,cf*-als
3.5737,cf*-als
3.5797,cf*-als
3.597,cf*-als
3.5982,cf*-als
3.5753,cf*-als
3.627,cf*-als
3.5874,cf*-als
3.5943,cf*-als
3.5683,cf*-als
3.6106,cf*-als
3.5516,cf*-als
3.6013,cf*-als
3.6098,cf*-als
3.5546,cf*-als
3.6114,cf*-als
3.6264,cf*-als
3.5969,cf*-als
3.6267,cf*-als
3.6041,cf*-als
3.592,cf*-als
3.5694,cf*-als
3.5988,cf*-als
3.5902,cf*-als
3.5978,cf*-als
3.5819,cf*-als
3.5919,cf*-als
3.5829,cf*-als
3.6219,cf*-als
3.5913,cf*-als
3.6001,cf*-als
3.5804,cf*-als
3.575,cf*-als
3.5612,cf*-als
3.5747,cf*-als
3.5884,cf*-als
3.5904,cf*-als
3.5591,cf-cvx
3.5615,cf-cvx
3.564,cf-cvx
3.5077,cf-cvx
3.5653,cf-cvx
3.5835,cf-cvx
3.5738,cf-cvx
3.55,cf-cvx
3.5517,cf-cvx
3.5598,cf-cvx
3.5673,cf-cvx
3.5358,cf-cvx
3.5899,cf-cvx
3.5711,cf-cvx
3.5594,cf-cvx
3.5738,cf-cvx
3.5716,cf-cvx
3.5866,cf-cvx
3.5652,cf-cvx
3.5738,cf-cvx
3.5459,cf-cvx
3.6094,cf-cvx
3.5624,cf-cvx
3.5683,cf-cvx
3.5487,cf-cvx
3.554,cf-cvx
3.5745,cf-cvx
3.6264,cf-cvx
3.5744,cf-cvx
3.5604,cf-cvx
3.5324,cf-cvx
3.5872,cf-cvx
3.5523,cf-cvx
3.5696,cf-cvx
3.5244,cf-cvx
3.5384,cf-cvx
3.5651,cf-cvx
3.5884,cf-cvx
3.5823,cf-cvx
3.5857,cf-cvx
3.5304,cf-cvx
3.5542,cf-cvx
3.5842,cf-cvx
3.5439,cf-cvx
3.5937,cf-cvx
3.582,cf-cvx
3.5456,cf-cvx
3.5883,cf-cvx
3.5734,cf-cvx
3.54,cf-cvx
3.5793,cf-cvx
3.5407,cf-cvx
3.5754,cf-cvx
3.5547,cf-cvx
3.5765,cf-cvx
3.5968,cf-cvx
3.5632,cf-cvx
3.5387,cf-cvx
3.5386,cf-cvx
3.4909,cf-cvx
3.5651,cf-cvx
3.5937,cf-cvx
3.5658,cf-cvx
3.5494,cf-cvx
3.5637,cf-cvx
3.5661,cf-cvx
3.5298,cf-cvx
3.585,cf-cvx
3.583,cf-cvx
3.5584,cf-cvx
3.5673,cf-cvx
3.5837,cf-cvx
3.5459,cf-cvx
3.5921,cf-cvx
3.569,cf-cvx
3.5592,cf-cvx
3.5678,cf-cvx
3.5646,cf-cvx
3.5678,cf-cvx
3.5212,cf-cvx
3.5903,cf-cvx
3.5171,cf-cvx
3.5493,cf-cvx
3.5553,cf-cvx
3.5833,cf-cvx
