length,approach
1.7023,cf-als
1.6957,cf-als
1.6939,cf-als
1.7006,cf-als
1.7002,cf-als
1.7099,cf-als
1.7111,cf-als
1.7095,cf-als
1.7001,cf-als
1.7037,cf-als
1.7003,cf-als
1.7108,cf-als
1.7059,cf-als
1.7093,cf-als
1.696,cf-als
1.721,cf-als
1.7026,cf-als
1.7254,cf-als
1.7019,cf-als
1.6945,cf-als
1.7288,cf-als
1.7099,cf-als
1.7,cf-als
1.7062,cf-als
1.7108,cf-als
1.7,cf-als
1.7192,cf-als
1.717,cf-als
1.7208,cf-als
1.7075,cf-als
1.6958,cf-als
1.7031,cf-als
1.6982,cf-als
1.7037,cf-als
1.6904,cf-als
1.704,cf-als
1.7129,cf-als
1.7028,cf-als
1.7255,cf-als
1.7107,cf-als
1.7175,cf-als
1.6934,cf-als
1.704,cf-als
1.7044,cf-als
1.7119,cf-als
1.7028,cf-als
1.6934,cf-als
1.7031,cf-als
1.6987,cf-als
1.7025,cf-als
1.6866,cf-als
1.7033,cf-als
1.6988,cf-als
1.7056,cf-als
1.7027,cf-als
1.705,cf-als
1.699,cf-als
1.7086,cf-als
1.6983,cf-als
1.7059,cf-als
1.7012,cf-als
1.7133,cf-als
1.7075,cf-als
1.6951,cf-als
1.6956,cf-als
1.7108,cf-als
1.7026,cf-als
1.6901,cf-als
1.7004,cf-als
1.6925,cf-als
1.7039,cf-als
1.7001,cf-als
1.7007,cf-als
1.7169,cf-als
1.7036,cf-als
1.7164,cf-als
1.7086,cf-als
1.7063,cf-als
1.7053,cf-als
1.7085,cf-als
1.7016,cf-als
1.7035,cf-als
1.6953,cf-als
1.7027,cf-als
1.7112,cf-als
1.713,cf-als
1.7132,cf-als
1.6969,cf-als
1.7104,cf-als
1.7239,cf-als
1.7012,cf-als
1.7146,cf-als
1.697,cf-als
1.7165,cf-als
1.7071,cf-als
1.7238,cf-als
1.7081,cf-als
1.709,cf-als
1.7075,cf-als
1.7269,cf-als
1.7255,als
1.7132,als
1.7233,als
1.7268,als
1.7307,als
1.7254,als
1.7286,als
1.7258,als
1.7223,als
1.7245,als
1.7228,als
1.7203,als
1.7209,als
1.7231,als
1.724,als
1.7261,als
1.7254,als
1.7591,als
1.7229,als
1.7238,als
1.7607,als
1.7502,als
1.7216,als
1.7282,als
1.7335,als
1.7235,als
1.7311,als
1.7257,als
1.7266,als
1.7265,als
1.7223,als
1.7231,als
1.734,als
1.7185,als
1.7309,als
1.72,als
1.7212,als
1.7181,als
1.734,als
1.717,als
1.7309,als
1.7172,als
1.7482,als
1.7202,als
1.7242,als
1.7271,als
1.7224,als
1.7238,als
1.7213,als
1.7588,als
1.7144,als
1.7303,als
1.7211,als
1.7254,als
1.7268,als
1.7251,als
1.7221,als
1.7316,als
1.7212,als
1.7162,als
1.728,als
1.7331,als
1.729,als
1.7292,als
1.7235,als
1.7277,als
1.7261,als
1.7194,als
1.7222,als
1.7236,als
1.7162,als
1.7224,als
1.7457,als
1.7271,als
1.7254,als
1.7323,als
1.7387,als
1.7303,als
1.7205,als
1.7216,als
1.7195,als
1.7494,als
1.7302,als
1.7229,als
1.7438,als
1.7219,als
1.7298,als
1.7233,als
1.7235,als
1.7278,als
1.7496,als
1.7327,als
1.7184,als
1.742,als
1.7292,als
1.7362,als
1.7285,als
1.7304,als
1.7225,als
1.7331,als
