length,approach
4.3229,cf-als
4.241,cf-als
4.6718,cf-als
4.4462,cf-als
4.4912,cf-als
4.6002,cf-als
5.2018,cf-als
4.7617,cf-als
4.7469,cf-als
9.3458,cf-als
4.9855,cf-als
4.6401,cf-als
4.4757,cf-als
5.1301,cf-als
4.6563,cf-als
4.2856,cf-als
4.3597,cf-als
4.2743,cf-als
4.8557,cf-als
4.6397,cf-als
4.4252,cf-als
4.7691,cf-als
5.1896,cf-als
4.5752,cf-als
4.665,cf-als
5.8365,cf-als
9.0536,cf-als
4.5478,cf-als
4.5032,cf-als
4.6256,cf-als
4.9638,cf-als
5.3571,cf-als
4.2469,cf-als
4.3662,cf-als
4.8988,cf-als
5.0591,cf-als
4.5727,cf-als
4.6384,cf-als
4.9128,cf-als
4.8799,cf-als
5.0312,cf-als
5.1995,cf-als
4.3661,cf-als
5.1151,cf-als
5.113,cf-als
4.8008,cf-als
3.8378,cf-als
4.8243,cf-als
4.3064,cf-als
4.6271,cf-als
4.5135,cf-als
4.6821,cf-als
4.4122,cf-als
5.6538,cf-als
4.9883,cf-als
5.8601,cf-als
4.6973,cf-als
4.1593,cf-als
4.6817,cf-als
4.8051,cf-als
5.2982,cf-als
4.3531,cf-als
4.331,cf-als
4.4443,cf-als
4.341,cf-als
5.0637,cf-als
4.5739,cf-als
4.5593,cf-als
4.1544,cf-als
5.2751,cf-als
4.368,cf-als
4.6481,cf-als
4.2949,cf-als
5.1442,cf-als
4.3194,cf-als
4.3944,cf-als
4.7183,cf-als
4.6953,cf-als
4.8215,cf-als
4.2515,cf-als
4.5089,cf-als
4.5958,cf-als
4.8391,cf-als
7.4785,cf-als
4.6072,cf-als
4.7994,cf-als
4.541,cf-als
4.5634,cf-als
5.6997,cf-als
4.9914,cf-als
4.6164,cf-als
5.2875,cf-als
5.0443,cf-als
4.3346,cf-als
4.4172,cf-als
4.4091,cf-als
4.7664,cf-als
4.1434,cf-als
4.7786,cf-als
4.502,cf-als
8.8261,als
8.8634,als
9.9892,als
9.4358,als
9.074,als
9.5984,als
10.7728,als
10.279,als
9.4268,als
10.1313,als
10.2996,als
9.7062,als
9.4095,als
9.8401,als
8.4975,als
9.7005,als
8.7935,als
9.4666,als
10.7113,als
11.2954,als
8.8178,als
9.8704,als
9.5093,als
10.0036,als
9.0022,als
11.2056,als
31.8007,als
9.7671,als
9.0345,als
9.4762,als
10.2799,als
11.1504,als
9.4532,als
9.8688,als
9.4914,als
10.7228,als
9.1471,als
10.25,als
10.9281,als
10.225,als
10.1498,als
10.707,als
9.0764,als
10.2337,als
11.3475,als
10.5801,als
8.3161,als
10.3817,als
8.9068,als
8.9598,als
9.5572,als
9.5402,als
9.1009,als
10.6258,als
10.8324,als
12.0996,als
11.1597,als
9.0288,als
9.9966,als
10.1098,als
11.0571,als
8.9219,als
9.6082,als
9.5767,als
9.4689,als
10.8935,als
10.4201,als
10.2785,als
9.5318,als
11.3078,als
9.7715,als
9.3175,als
9.7913,als
10.0673,als
9.122,als
9.8065,als
10.5164,als
9.6182,als
9.8289,als
9.3087,als
9.9455,als
9.6971,als
9.7935,als
13.1884,als
10.4158,als
10.3505,als
9.5474,als
10.039,als
11.7598,als
9.7592,als
8.7936,als
11.6614,als
10.7167,als
9.2378,als
9.1955,als
10.472,als
9.7434,als
9.4922,als
9.7853,als
10.0143,als
