length,approach
5.2697,cf-cvx
5.1074,cf-cvx
5.1522,cf-cvx
5.2477,cf-cvx
4.1745,cf-cvx
4.297,cf-cvx
4.7747,cf-cvx
5.0453,cf-cvx
4.9128,cf-cvx
5.0595,cf-cvx
4.4699,cf-cvx
4.734,cf-cvx
5.222,cf-cvx
3.9836,cf-cvx
5.0121,cf-cvx
4.5147,cf-cvx
5.2966,cf-cvx
3.9579,cf-cvx
5.248,cf-cvx
5.149,cf-cvx
5.1856,cf-cvx
5.0843,cf-cvx
5.4378,cf-cvx
4.8345,cf-cvx
4.5166,cf-cvx
5.1606,cf-cvx
4.8441,cf-cvx
4.5277,cf-cvx
5.296,cf-cvx
4.7908,cf-cvx
5.0128,cf-cvx
4.9157,cf-cvx
4.9372,cf-cvx
4.4385,cf-cvx
3.9849,cf-cvx
4.2848,cf-cvx
4.8659,cf-cvx
5.0396,cf-cvx
5.1368,cf-cvx
4.3655,cf-cvx
5.0139,cf-cvx
4.1945,cf-cvx
5.0688,cf-cvx
4.9781,cf-cvx
4.5827,cf-cvx
5.3614,cf-cvx
4.9113,cf-cvx
4.3677,cf-cvx
4.4653,cf-cvx
5.1111,cf-cvx
4.9854,cf-cvx
4.887,cf-cvx
4.9289,cf-cvx
5.1151,cf-cvx
5.0307,cf-cvx
5.3336,cf-cvx
5.1091,cf-cvx
5.3206,cf-cvx
5.2452,cf-cvx
4.8241,cf-cvx
4.3974,cf-cvx
5.2971,cf-cvx
4.6476,cf-cvx
5.1754,cf-cvx
5.4594,cf-cvx
5.2291,cf-cvx
4.6923,cf-cvx
5.5426,cf-cvx
4.1014,cf-cvx
4.4321,cf-cvx
4.9967,cf-cvx
4.7223,cf-cvx
4.4144,cf-cvx
5.3858,cf-cvx
5.0987,cf-cvx
5.5921,cf-cvx
5.3426,cf-cvx
4.45,cf-cvx
5.1451,cf-cvx
4.3846,cf-cvx
5.293,cf-cvx
4.2415,cf-cvx
4.5515,cf-cvx
5.1352,cf-cvx
5.187,cf-cvx
4.8907,cf-cvx
4.5651,cf-cvx
5.2476,cf-cvx
5.0289,cf-cvx
4.9645,cf-cvx
5.1561,cf-cvx
4.9903,cf-cvx
4.8405,cf-cvx
5.3621,cf-cvx
5.5423,cf-cvx
4.7044,cf-cvx
5.0611,cf-cvx
4.901,cf-cvx
5.1849,cf-cvx
4.6905,cf-cvx
1.915,cf-als
1.9222,cf-als
1.9489,cf-als
1.9502,cf-als
1.9281,cf-als
1.959,cf-als
1.9355,cf-als
1.9174,cf-als
1.9604,cf-als
1.9591,cf-als
1.8923,cf-als
1.9418,cf-als
1.9529,cf-als
1.9244,cf-als
1.9248,cf-als
1.9365,cf-als
1.9291,cf-als
1.8971,cf-als
1.9327,cf-als
1.9163,cf-als
1.9273,cf-als
1.9263,cf-als
1.9158,cf-als
1.938,cf-als
1.9443,cf-als
1.9818,cf-als
1.914,cf-als
1.9824,cf-als
1.9207,cf-als
1.9035,cf-als
1.9154,cf-als
1.9231,cf-als
1.9673,cf-als
1.9583,cf-als
1.9364,cf-als
1.9445,cf-als
1.9395,cf-als
1.9194,cf-als
1.9419,cf-als
1.9527,cf-als
1.9415,cf-als
1.9215,cf-als
1.9428,cf-als
1.9262,cf-als
1.9329,cf-als
1.923,cf-als
1.9605,cf-als
1.9639,cf-als
1.9446,cf-als
1.9298,cf-als
1.9256,cf-als
1.948,cf-als
1.9206,cf-als
1.9564,cf-als
1.9548,cf-als
1.9185,cf-als
1.9098,cf-als
1.9517,cf-als
1.9576,cf-als
1.948,cf-als
1.9856,cf-als
1.9411,cf-als
1.9752,cf-als
1.9508,cf-als
1.9714,cf-als
1.9526,cf-als
1.9038,cf-als
1.917,cf-als
1.9259,cf-als
1.9637,cf-als
1.9122,cf-als
1.9603,cf-als
1.919,cf-als
1.9658,cf-als
1.932,cf-als
1.9232,cf-als
1.9628,cf-als
1.9458,cf-als
1.9475,cf-als
1.9644,cf-als
1.931,cf-als
1.9684,cf-als
1.9288,cf-als
1.9369,cf-als
1.9248,cf-als
1.9612,cf-als
1.9109,cf-als
1.9176,cf-als
1.942,cf-als
1.9491,cf-als
1.9467,cf-als
1.9057,cf-als
1.9374,cf-als
1.9283,cf-als
1.9419,cf-als
1.9073,cf-als
1.9554,cf-als
1.9507,cf-als
1.9091,cf-als
1.9199,cf-als
6.3115,cvx
6.3906,cvx
6.5941,cvx
6.2962,cvx
6.5596,cvx
6.4871,cvx
6.5449,cvx
6.5443,cvx
6.1615,cvx
6.1376,cvx
6.1602,cvx
6.5455,cvx
6.2255,cvx
6.3108,cvx
6.3478,cvx
6.4171,cvx
6.2824,cvx
6.4126,cvx
6.3849,cvx
6.1234,cvx
6.4323,cvx
6.3267,cvx
6.6,cvx
6.5296,cvx
6.474,cvx
6.6561,cvx
6.2134,cvx
6.4326,cvx
6.4906,cvx
6.2663,cvx
6.206,cvx
6.4548,cvx
6.234,cvx
6.5409,cvx
6.5955,cvx
6.7554,cvx
6.4465,cvx
6.4671,cvx
6.3129,cvx
6.4877,cvx
6.1958,cvx
5.9684,cvx
6.5233,cvx
6.5083,cvx
6.5849,cvx
6.2932,cvx
6.2289,cvx
6.7472,cvx
6.2392,cvx
6.3855,cvx
6.4211,cvx
6.3821,cvx
6.3217,cvx
6.1442,cvx
6.3973,cvx
6.3051,cvx
6.4723,cvx
6.3648,cvx
6.4764,cvx
6.0754,cvx
6.439,cvx
6.3405,cvx
6.4456,cvx
6.2287,cvx
6.4872,cvx
6.209,cvx
6.479,cvx
6.5539,cvx
6.225,cvx
6.5124,cvx
6.352,cvx
6.2033,cvx
6.3272,cvx
6.2958,cvx
6.3598,cvx
6.4149,cvx
6.4969,cvx
6.3062,cvx
6.2088,cvx
6.4932,cvx
6.2688,cvx
6.2112,cvx
6.2204,cvx
6.5306,cvx
6.5184,cvx
6.5268,cvx
6.3434,cvx
6.3678,cvx
5.9028,cvx
6.4455,cvx
6.4387,cvx
6.4743,cvx
6.2269,cvx
6.1629,cvx
6.3984,cvx
6.5672,cvx
6.0813,cvx
6.5118,cvx
6.4727,cvx
6.4302,cvx
1.934,als
1.9366,als
1.95,als
1.94,als
1.9495,als
1.9389,als
1.9592,als
1.9384,als
1.9617,als
1.9334,als
1.9526,als
1.9444,als
1.94,als
1.9376,als
1.9527,als
1.9399,als
1.9174,als
1.9365,als
1.951,als
1.9514,als
1.9533,als
1.9437,als
1.9568,als
1.9273,als
1.9492,als
1.9554,als
1.9386,als
1.9367,als
1.9566,als
1.9397,als
1.9611,als
1.9298,als
1.9684,als
1.9483,als
1.9503,als
1.9523,als
1.9589,als
1.9318,als
1.9331,als
1.9395,als
1.9326,als
1.9284,als
1.9271,als
1.9592,als
1.948,als
1.9489,als
1.9483,als
1.9546,als
1.9455,als
1.9687,als
1.9325,als
1.9335,als
1.9377,als
1.9366,als
1.9691,als
1.9454,als
1.9424,als
1.9506,als
1.9527,als
1.9357,als
1.9564,als
1.9407,als
1.9514,als
1.9533,als
1.9541,als
1.9254,als
1.9228,als
1.9292,als
1.9489,als
1.9534,als
1.9404,als
1.9315,als
1.9355,als
1.9322,als
1.9503,als
1.9391,als
1.9534,als
1.9382,als
1.9432,als
1.951,als
1.9466,als
1.9619,als
1.9373,als
1.9596,als
1.9362,als
1.9508,als
1.9328,als
1.9506,als
1.9385,als
1.9692,als
1.9695,als
1.9569,als
1.9287,als
1.9351,als
1.948,als
1.9321,als
1.9423,als
1.9381,als
1.9538,als
1.9352,als
