length,approach
2.0763,cf-als
2.0756,cf-als
2.0672,cf-als
2.0718,cf-als
2.0628,cf-als
2.0848,cf-als
2.1054,cf-als
2.0909,cf-als
2.079,cf-als
2.0867,cf-als
2.0774,cf-als
2.0645,cf-als
2.0684,cf-als
2.0935,cf-als
2.0701,cf-als
2.0742,cf-als
2.0656,cf-als
2.0928,cf-als
2.111,cf-als
2.0946,cf-als
2.0567,cf-als
2.0586,cf-als
2.0812,cf-als
2.094,cf-als
2.0697,cf-als
2.0797,cf-als
2.0996,cf-als
2.0757,cf-als
2.0875,cf-als
2.0987,cf-als
2.0726,cf-als
2.0707,cf-als
2.0868,cf-als
2.0948,cf-als
2.0598,cf-als
2.0788,cf-als
2.0981,cf-als
2.0949,cf-als
2.0332,cf-als
2.1088,cf-als
2.0699,cf-als
2.0629,cf-als
2.1077,cf-als
2.09,cf-als
2.1018,cf-als
2.0914,cf-als
2.0764,cf-als
2.0894,cf-als
2.0727,cf-als
2.0626,cf-als
2.1206,cf-als
2.0746,cf-als
2.1006,cf-als
2.0714,cf-als
2.0893,cf-als
2.0919,cf-als
2.0826,cf-als
2.0573,cf-als
2.0867,cf-als
2.0633,cf-als
2.0702,cf-als
2.073,cf-als
2.0984,cf-als
2.0925,cf-als
2.0649,cf-als
2.092,cf-als
2.0894,cf-als
2.1009,cf-als
2.0934,cf-als
2.0939,cf-als
2.0662,cf-als
2.077,cf-als
2.0858,cf-als
2.0646,cf-als
2.0468,cf-als
2.0815,cf-als
2.0683,cf-als
2.0911,cf-als
2.0771,cf-als
2.1018,cf-als
2.101,cf-als
2.0766,cf-als
2.0915,cf-als
2.0845,cf-als
2.0736,cf-als
2.0631,cf-als
2.1102,cf-als
2.0735,cf-als
2.0807,cf-als
2.0936,cf-als
2.1096,cf-als
2.0625,cf-als
2.0749,cf-als
2.0659,cf-als
2.0762,cf-als
2.0791,cf-als
2.081,cf-als
2.0759,cf-als
2.0707,cf-als
2.0815,cf-als
1.4317,als
1.4319,als
1.4349,als
1.4393,als
1.424,als
1.4338,als
1.4325,als
1.4437,als
1.4338,als
1.4309,als
1.4339,als
1.4349,als
1.4295,als
1.4357,als
1.4275,als
1.4388,als
1.4336,als
1.4213,als
1.4303,als
1.4287,als
1.4382,als
1.4202,als
1.4267,als
1.4427,als
1.4435,als
1.4286,als
1.4362,als
1.4237,als
1.4324,als
1.4242,als
1.4361,als
1.4212,als
1.4221,als
1.4324,als
1.4311,als
1.4341,als
1.4302,als
1.4321,als
1.4273,als
1.4333,als
1.4366,als
1.4255,als
1.4296,als
1.4257,als
1.4314,als
1.4205,als
1.431,als
1.4337,als
1.4371,als
1.4335,als
1.4291,als
1.4306,als
1.433,als
1.4229,als
1.4294,als
1.4387,als
1.4277,als
1.421,als
1.4246,als
1.4264,als
1.4334,als
1.4251,als
1.4318,als
1.4394,als
1.4473,als
1.4274,als
1.4361,als
1.434,als
1.43,als
1.4298,als
1.4275,als
1.4373,als
1.4273,als
1.4381,als
1.43,als
1.4314,als
1.4226,als
1.4313,als
1.4385,als
1.4219,als
1.4247,als
1.4411,als
1.4319,als
1.4225,als
1.428,als
1.437,als
1.4244,als
1.4365,als
1.4366,als
1.4328,als
1.4354,als
1.4291,als
1.4413,als
1.4375,als
1.4244,als
1.434,als
1.4291,als
1.4384,als
1.4273,als
1.4312,als
