length,approach
3.6871,cf*-als
3.6431,cf*-als
3.6653,cf*-als
3.7194,cf*-als
3.6778,cf*-als
3.6838,cf*-als
3.6858,cf*-als
3.7035,cf*-als
3.658,cf*-als
3.6871,cf*-als
3.6896,cf*-als
3.7327,cf*-als
3.7119,cf*-als
3.665,cf*-als
3.6958,cf*-als
3.693,cf*-als
3.6963,cf*-als
3.6873,cf*-als
3.6802,cf*-als
3.6534,cf*-als
3.7003,cf*-als
3.6883,cf*-als
3.6968,cf*-als
3.671,cf*-als
3.7238,cf*-als
3.6947,cf*-als
3.6599,cf*-als
3.6894,cf*-als
3.7038,cf*-als
3.6782,cf*-als
3.7032,cf*-als
3.7217,cf*-als
3.6788,cf*-als
3.6807,cf*-als
3.6804,cf*-als
3.6804,cf*-als
3.6765,cf*-als
3.7218,cf*-als
3.714,cf*-als
3.6876,cf*-als
3.6929,cf*-als
3.7038,cf*-als
3.696,cf*-als
3.7009,cf*-als
3.679,cf*-als
3.6577,cf*-als
3.6599,cf*-als
3.6925,cf*-als
3.6843,cf*-als
3.6499,cf*-als
3.7029,cf*-als
3.6934,cf*-als
3.6929,cf*-als
3.6536,cf*-als
3.6588,cf*-als
3.7222,cf*-als
3.6834,cf*-als
3.7149,cf*-als
3.6959,cf*-als
3.6913,cf*-als
3.6708,cf*-als
3.6772,cf*-als
3.6675,cf*-als
3.6519,cf*-als
3.6887,cf*-als
3.7023,cf*-als
3.6659,cf*-als
3.7149,cf*-als
3.6703,cf*-als
3.6097,cf*-als
3.7167,cf*-als
3.6674,cf*-als
3.6923,cf*-als
3.6607,cf*-als
3.6782,cf*-als
3.7094,cf*-als
3.6965,cf*-als
3.6599,cf*-als
3.6932,cf*-als
3.745,cf*-als
3.6872,cf*-als
3.6737,cf*-als
3.6933,cf*-als
3.6676,cf*-als
3.7119,cf*-als
3.6918,cf*-als
3.7164,cf*-als
3.6829,cf*-als
3.6789,cf*-als
3.7045,cf*-als
3.6851,cf*-als
3.7044,cf*-als
3.6202,cf*-als
3.6478,cf*-als
3.7091,cf*-als
3.6828,cf*-als
3.6692,cf*-als
3.7655,cf*-als
3.7171,cf*-als
3.6709,cf*-als
3.6694,cf-als
3.6718,cf-als
3.6869,cf-als
3.6944,cf-als
3.6654,cf-als
3.7148,cf-als
3.6732,cf-als
3.6759,cf-als
3.6498,cf-als
3.6773,cf-als
3.7126,cf-als
3.668,cf-als
3.6656,cf-als
3.6557,cf-als
3.7182,cf-als
3.6733,cf-als
3.6885,cf-als
3.6595,cf-als
3.678,cf-als
3.659,cf-als
3.6588,cf-als
3.7012,cf-als
3.6578,cf-als
3.676,cf-als
3.6399,cf-als
3.6692,cf-als
3.6619,cf-als
3.6593,cf-als
3.6961,cf-als
3.6761,cf-als
3.6815,cf-als
3.6989,cf-als
3.6927,cf-als
3.6865,cf-als
3.7282,cf-als
3.6718,cf-als
3.6712,cf-als
3.6547,cf-als
3.7045,cf-als
3.6802,cf-als
3.6812,cf-als
3.7291,cf-als
3.6995,cf-als
3.6873,cf-als
3.6755,cf-als
3.6831,cf-als
3.6967,cf-als
3.6792,cf-als
3.6876,cf-als
3.6712,cf-als
3.6942,cf-als
3.6274,cf-als
3.6822,cf-als
3.6613,cf-als
3.6698,cf-als
3.678,cf-als
3.6751,cf-als
3.6808,cf-als
3.6732,cf-als
3.7227,cf-als
3.7137,cf-als
3.6724,cf-als
3.6733,cf-als
3.6652,cf-als
3.6889,cf-als
3.6793,cf-als
3.678,cf-als
3.7103,cf-als
3.6689,cf-als
3.6387,cf-als
3.6761,cf-als
3.6851,cf-als
3.6395,cf-als
3.6679,cf-als
3.69,cf-als
3.7017,cf-als
3.6755,cf-als
3.6682,cf-als
3.6266,cf-als
3.6938,cf-als
3.6512,cf-als
3.6496,cf-als
3.6708,cf-als
3.6692,cf-als
3.7061,cf-als
3.6557,cf-als
3.7005,cf-als
3.6897,cf-als
3.6671,cf-als
3.6861,cf-als
3.6427,cf-als
3.7252,cf-als
3.6588,cf-als
3.665,cf-als
3.6834,cf-als
3.6815,cf-als
3.6481,cf-als
3.6941,cf-als
3.6832,cf-als
3.6696,cf-als
