length,approach
7.1669,cf-cvx
6.9453,cf-cvx
7.1952,cf-cvx
7.1818,cf-cvx
7.0528,cf-cvx
7.0535,cf-cvx
7.0462,cf-cvx
7.1236,cf-cvx
7.0236,cf-cvx
7.0983,cf-cvx
7.1212,cf-cvx
7.0182,cf-cvx
7.0587,cf-cvx
7.1395,cf-cvx
7.1045,cf-cvx
7.1092,cf-cvx
7.0932,cf-cvx
6.9538,cf-cvx
7.0513,cf-cvx
7.004,cf-cvx
7.1512,cf-cvx
7.1214,cf-cvx
7.1172,cf-cvx
7.1185,cf-cvx
7.0276,cf-cvx
7.0858,cf-cvx
7.1435,cf-cvx
6.9936,cf-cvx
7.1753,cf-cvx
7.2198,cf-cvx
7.1254,cf-cvx
7.2531,cf-cvx
6.9809,cf-cvx
7.0879,cf-cvx
7.0176,cf-cvx
7.1149,cf-cvx
7.1303,cf-cvx
7.1785,cf-cvx
7.1061,cf-cvx
7.0102,cf-cvx
6.9577,cf-cvx
7.1082,cf-cvx
6.9764,cf-cvx
7.0978,cf-cvx
7.0443,cf-cvx
7.0348,cf-cvx
7.1602,cf-cvx
7.0453,cf-cvx
7.0854,cf-cvx
6.9744,cf-cvx
7.1387,cf-cvx
7.0461,cf-cvx
7.101,cf-cvx
7.1181,cf-cvx
6.9957,cf-cvx
7.0943,cf-cvx
7.1117,cf-cvx
7.0932,cf-cvx
7.0234,cf-cvx
7.1434,cf-cvx
7.0571,cf-cvx
7.1163,cf-cvx
7.1093,cf-cvx
7.1928,cf-cvx
7.1275,cf-cvx
7.1278,cf-cvx
7.0599,cf-cvx
7.2072,cf-cvx
7.1714,cf-cvx
7.0054,cf-cvx
7.1539,cf-cvx
6.9831,cf-cvx
7.0547,cf-cvx
6.9597,cf-cvx
7.0982,cf-cvx
7.0132,cf-cvx
7.1016,cf-cvx
7.0874,cf-cvx
7.2792,cf-cvx
7.0665,cf-cvx
7.0788,cf-cvx
6.9468,cf-cvx
7.035,cf-cvx
