length,approach
2.3065,cf-als
2.3468,cf-als
2.2916,cf-als
2.3799,cf-als
2.3203,cf-als
2.276,cf-als
2.3326,cf-als
2.2571,cf-als
2.347,cf-als
2.3405,cf-als
2.3317,cf-als
2.3475,cf-als
2.3132,cf-als
2.3275,cf-als
2.2842,cf-als
2.304,cf-als
2.2813,cf-als
2.3037,cf-als
2.3453,cf-als
2.2796,cf-als
2.3434,cf-als
2.3011,cf-als
2.335,cf-als
2.2653,cf-als
2.2983,cf-als
2.3133,cf-als
2.3144,cf-als
2.314,cf-als
2.2868,cf-als
2.3033,cf-als
2.3269,cf-als
2.2854,cf-als
2.3615,cf-als
2.32,cf-als
2.2665,cf-als
2.2993,cf-als
2.254,cf-als
2.2999,cf-als
2.279,cf-als
2.3222,cf-als
2.3763,cf-als
2.3395,cf-als
2.2689,cf-als
2.3006,cf-als
2.3285,cf-als
2.3064,cf-als
2.2957,cf-als
2.2997,cf-als
2.2811,cf-als
2.3526,cf-als
2.3042,cf-als
2.2941,cf-als
2.3051,cf-als
2.2992,cf-als
2.3555,cf-als
2.3035,cf-als
2.2885,cf-als
2.2934,cf-als
2.2917,cf-als
2.3383,cf-als
2.2946,cf-als
2.2534,cf-als
2.33,cf-als
2.2682,cf-als
2.2674,cf-als
2.3988,cf-als
2.3142,cf-als
2.2921,cf-als
2.3249,cf-als
2.2933,cf-als
2.3178,cf-als
2.323,cf-als
2.3761,cf-als
2.3088,cf-als
2.3458,cf-als
2.3095,cf-als
2.2406,cf-als
2.3457,cf-als
2.3229,cf-als
2.329,cf-als
2.3141,cf-als
2.3064,cf-als
2.3098,cf-als
2.2832,cf-als
2.3342,cf-als
2.3248,cf-als
2.3062,cf-als
2.3086,cf-als
2.2504,cf-als
2.3427,cf-als
2.3338,cf-als
2.2695,cf-als
2.3291,cf-als
2.285,cf-als
2.322,cf-als
2.2472,cf-als
2.3262,cf-als
2.3366,cf-als
2.2959,cf-als
2.3423,cf-als
1.4343,als
1.4375,als
1.4327,als
1.4291,als
1.4387,als
1.4415,als
1.4393,als
1.4401,als
1.432,als
1.4389,als
1.4261,als
1.4423,als
1.438,als
1.4481,als
1.4417,als
1.44,als
1.4397,als
1.436,als
1.4428,als
1.4362,als
1.4271,als
1.4305,als
1.4223,als
1.4413,als
1.4371,als
1.4275,als
1.4297,als
1.4248,als
1.4379,als
1.4255,als
1.4378,als
1.4389,als
1.4387,als
1.431,als
1.4427,als
1.4333,als
1.4425,als
1.442,als
1.4323,als
1.4394,als
1.4346,als
1.441,als
1.4403,als
1.427,als
1.4251,als
1.4402,als
1.4419,als
1.4542,als
1.4351,als
1.4349,als
1.4398,als
1.4423,als
1.4497,als
1.4333,als
1.4388,als
1.4362,als
1.4297,als
1.4295,als
1.436,als
1.4299,als
1.4324,als
1.4368,als
1.4344,als
1.4415,als
1.4476,als
1.4258,als
1.4462,als
1.4527,als
1.4262,als
1.4465,als
1.4303,als
1.4406,als
1.4341,als
1.4275,als
1.4432,als
1.4328,als
1.4491,als
1.4278,als
1.4558,als
1.4441,als
1.4446,als
1.4448,als
1.4399,als
1.447,als
1.4405,als
1.4567,als
1.4334,als
1.4361,als
1.4388,als
1.433,als
1.4343,als
1.4334,als
1.4448,als
1.4421,als
1.4512,als
1.4288,als
1.4304,als
1.4393,als
1.4293,als
1.4347,als
