length,approach
4.3741,cf*-als
4.4105,cf*-als
4.4493,cf*-als
4.4157,cf*-als
4.3845,cf*-als
4.3805,cf*-als
4.3969,cf*-als
4.404,cf*-als
4.4872,cf*-als
4.4583,cf*-als
4.3949,cf*-als
4.412,cf*-als
4.3454,cf*-als
4.4442,cf*-als
4.3559,cf*-als
4.392,cf*-als
4.4087,cf*-als
4.4448,cf*-als
4.4175,cf*-als
4.478,cf*-als
4.4453,cf*-als
4.4072,cf*-als
4.4923,cf*-als
4.4367,cf*-als
4.3969,cf*-als
4.4399,cf*-als
4.4073,cf*-als
4.4352,cf*-als
4.4201,cf*-als
4.4338,cf*-als
4.446,cf*-als
4.4266,cf*-als
4.4301,cf*-als
4.4428,cf*-als
4.4056,cf*-als
4.3752,cf*-als
4.4582,cf*-als
4.489,cf*-als
4.4041,cf*-als
4.4257,cf*-als
4.4204,cf*-als
4.4329,cf*-als
4.3691,cf*-als
4.3972,cf*-als
4.3823,cf*-als
4.4047,cf*-als
4.369,cf*-als
4.3697,cf*-als
4.4369,cf*-als
4.4105,cf*-als
4.4764,cf*-als
4.4311,cf*-als
4.3913,cf*-als
4.4643,cf*-als
4.3858,cf*-als
4.3958,cf*-als
4.416,cf*-als
4.3916,cf*-als
4.3753,cf*-als
4.3962,cf*-als
4.4067,cf*-als
4.425,cf*-als
4.4501,cf*-als
4.4372,cf*-als
4.4016,cf*-als
4.4559,cf*-als
4.4118,cf*-als
4.3593,cf*-als
4.4,cf*-als
4.4312,cf*-als
4.4006,cf*-als
4.3951,cf*-als
4.4615,cf*-als
4.4075,cf*-als
4.4581,cf*-als
4.4222,cf*-als
4.4484,cf*-als
4.4153,cf*-als
4.4266,cf*-als
4.3758,cf*-als
4.3835,cf*-als
4.4523,cf*-als
4.3853,cf*-als
4.4471,cf*-als
4.4817,cf*-als
4.3791,cf*-als
4.4448,cf*-als
4.4124,cf*-als
4.3469,cf*-als
4.3869,cf*-als
4.4143,cf*-als
4.3725,cf*-als
4.4304,cf*-als
4.4244,cf*-als
4.4087,cf*-als
4.4261,cf*-als
4.4039,cf*-als
4.4253,cf*-als
4.4195,cf*-als
4.4092,cf*-als
4.3231,cf-als
4.4299,cf-als
4.434,cf-als
4.3882,cf-als
4.4081,cf-als
4.3531,cf-als
4.3912,cf-als
4.3709,cf-als
4.431,cf-als
4.4065,cf-als
4.4012,cf-als
4.3999,cf-als
4.3964,cf-als
4.4038,cf-als
4.4436,cf-als
4.3963,cf-als
4.3804,cf-als
4.3898,cf-als
4.4655,cf-als
4.3751,cf-als
4.3689,cf-als
4.4011,cf-als
4.4151,cf-als
4.4014,cf-als
4.387,cf-als
4.3655,cf-als
4.3893,cf-als
4.3737,cf-als
4.3385,cf-als
4.4249,cf-als
4.4083,cf-als
4.3546,cf-als
4.4245,cf-als
4.4223,cf-als
4.3863,cf-als
4.4025,cf-als
4.3885,cf-als
4.3842,cf-als
4.418,cf-als
4.4077,cf-als
4.4289,cf-als
4.3436,cf-als
4.369,cf-als
4.3736,cf-als
4.424,cf-als
4.3888,cf-als
4.3722,cf-als
4.3335,cf-als
4.4408,cf-als
4.4056,cf-als
4.4721,cf-als
4.4219,cf-als
4.3893,cf-als
4.3947,cf-als
4.3888,cf-als
4.4245,cf-als
4.3993,cf-als
4.3537,cf-als
4.378,cf-als
4.3767,cf-als
4.3868,cf-als
4.3797,cf-als
4.4195,cf-als
4.4657,cf-als
4.3581,cf-als
4.4536,cf-als
4.4211,cf-als
4.3505,cf-als
4.3945,cf-als
4.3596,cf-als
4.4069,cf-als
4.3798,cf-als
4.4235,cf-als
4.3843,cf-als
4.4035,cf-als
4.369,cf-als
4.4593,cf-als
4.3471,cf-als
4.3843,cf-als
4.3963,cf-als
4.3972,cf-als
4.4092,cf-als
4.3871,cf-als
4.3653,cf-als
4.3945,cf-als
4.388,cf-als
4.3939,cf-als
4.4082,cf-als
4.3391,cf-als
4.3593,cf-als
4.4299,cf-als
4.3337,cf-als
4.3958,cf-als
4.3481,cf-als
4.3717,cf-als
4.3119,cf-als
4.387,cf-als
4.3718,cf-als
4.3866,cf-als
4.3382,cf-als
