length,approach
3.8713,cf-cvx
3.9229,cf-cvx
3.9686,cf-cvx
3.8704,cf-cvx
3.9207,cf-cvx
3.9122,cf-cvx
3.7046,cf-cvx
3.8307,cf-cvx
3.9483,cf-cvx
3.8323,cf-cvx
4.0063,cf-cvx
3.9168,cf-cvx
4.0299,cf-cvx
3.7833,cf-cvx
4.1494,cf-cvx
3.7628,cf-cvx
3.85,cf-cvx
4.0475,cf-cvx
3.6962,cf-cvx
3.833,cf-cvx
3.6779,cf-cvx
3.9656,cf-cvx
3.9701,cf-cvx
3.9155,cf-cvx
3.9228,cf-cvx
3.7406,cf-cvx
3.8866,cf-cvx
3.7461,cf-cvx
3.7771,cf-cvx
3.8268,cf-cvx
3.8449,cf-cvx
3.873,cf-cvx
3.7385,cf-cvx
3.862,cf-cvx
3.8348,cf-cvx
3.83,cf-cvx
3.9243,cf-cvx
3.7911,cf-cvx
3.8067,cf-cvx
3.8433,cf-cvx
3.9106,cf-cvx
3.8822,cf-cvx
3.8389,cf-cvx
3.7748,cf-cvx
3.8062,cf-cvx
4.0044,cf-cvx
3.9379,cf-cvx
3.7248,cf-cvx
3.6811,cf-cvx
3.857,cf-cvx
3.9988,cf-cvx
3.9001,cf-cvx
3.7573,cf-cvx
3.8412,cf-cvx
3.868,cf-cvx
3.9188,cf-cvx
4.1181,cf-cvx
3.9463,cf-cvx
3.9867,cf-cvx
3.9597,cf-cvx
3.7656,cf-cvx
3.7838,cf-cvx
3.8283,cf-cvx
3.9079,cf-cvx
3.9756,cf-cvx
3.7513,cf-cvx
3.8521,cf-cvx
3.6688,cf-cvx
3.8987,cf-cvx
3.8061,cf-cvx
3.7369,cf-cvx
3.7978,cf-cvx
3.8349,cf-cvx
3.7338,cf-cvx
3.9202,cf-cvx
3.9331,cf-cvx
3.9515,cf-cvx
3.7368,cf-cvx
3.6716,cf-cvx
3.8129,cf-cvx
3.8168,cf-cvx
3.7189,cf-cvx
3.9406,cf-cvx
3.8085,cf-cvx
4.0737,cf-cvx
3.8394,cf-cvx
3.9716,cf-cvx
3.7281,cf-cvx
3.8067,cf-cvx
3.9741,cf-cvx
3.8882,cf-cvx
3.8391,cf-cvx
3.6605,cf-cvx
3.8964,cf-cvx
3.8382,cf-cvx
3.7148,cf-cvx
4.1571,cf-cvx
4.0204,cf-cvx
3.8739,cf-cvx
3.9279,cf-cvx
3.5399,cf-als
3.4921,cf-als
3.5108,cf-als
3.5513,cf-als
3.4535,cf-als
3.4581,cf-als
3.4822,cf-als
3.4939,cf-als
3.423,cf-als
3.4882,cf-als
3.5422,cf-als
3.5103,cf-als
3.4909,cf-als
3.5405,cf-als
3.5526,cf-als
3.4753,cf-als
3.4645,cf-als
3.4575,cf-als
3.4598,cf-als
3.5128,cf-als
3.5139,cf-als
3.5217,cf-als
3.4935,cf-als
3.5239,cf-als
3.4991,cf-als
3.4643,cf-als
3.4895,cf-als
3.4164,cf-als
3.4639,cf-als
3.5555,cf-als
3.4742,cf-als
3.4928,cf-als
3.5046,cf-als
3.4656,cf-als
3.4566,cf-als
3.4765,cf-als
3.4372,cf-als
3.5421,cf-als
3.4901,cf-als
3.4353,cf-als
3.4996,cf-als
3.4579,cf-als
3.465,cf-als
3.4513,cf-als
3.4733,cf-als
3.4572,cf-als
3.4612,cf-als
3.4512,cf-als
3.4292,cf-als
3.5197,cf-als
3.4404,cf-als
3.8798,cf-als
3.4408,cf-als
3.4997,cf-als
3.4761,cf-als
3.5152,cf-als
3.5367,cf-als
3.5088,cf-als
3.4545,cf-als
3.476,cf-als
3.7514,cf-als
3.4972,cf-als
3.5262,cf-als
3.5071,cf-als
3.5029,cf-als
3.5629,cf-als
3.5137,cf-als
3.4525,cf-als
3.6093,cf-als
3.477,cf-als
3.4481,cf-als
3.4972,cf-als
3.4674,cf-als
3.4884,cf-als
3.4963,cf-als
3.4613,cf-als
3.4569,cf-als
3.4736,cf-als
3.4911,cf-als
3.4915,cf-als
3.5491,cf-als
3.4975,cf-als
3.4899,cf-als
3.4451,cf-als
3.4246,cf-als
3.4904,cf-als
3.5311,cf-als
3.46,cf-als
3.4323,cf-als
3.5869,cf-als
3.5358,cf-als
3.5406,cf-als
3.4434,cf-als
3.4259,cf-als
3.5027,cf-als
3.4256,cf-als
3.6212,cf-als
3.4956,cf-als
3.4849,cf-als
3.4979,cf-als
4.4281,cvx
5.2853,cvx
5.8495,cvx
4.0831,cvx
4.2272,cvx
4.2054,cvx
4.7242,cvx
5.7687,cvx
4.3854,cvx
5.1204,cvx
5.4755,cvx
5.4328,cvx
5.3316,cvx
4.6422,cvx
4.0914,cvx
5.2798,cvx
3.6615,cvx
4.3856,cvx
3.595,cvx
4.3929,cvx
3.9842,cvx
5.0386,cvx
6.8321,cvx
6.3498,cvx
4.3149,cvx
3.6677,cvx
5.6706,cvx
4.0911,cvx
4.4927,cvx
6.4242,cvx
4.6823,cvx
6.3612,cvx
3.9624,cvx
3.7213,cvx
4.172,cvx
3.9255,cvx
5.6396,cvx
3.7293,cvx
5.4201,cvx
4.7387,cvx
5.3221,cvx
4.0547,cvx
4.1575,cvx
4.477,cvx
5.0612,cvx
4.8259,cvx
4.4048,cvx
3.6356,cvx
3.6915,cvx
4.9723,cvx
6.0083,cvx
6.8716,cvx
4.344,cvx
3.8554,cvx
3.7677,cvx
4.8289,cvx
4.2955,cvx
5.7148,cvx
5.3519,cvx
3.7655,cvx
4.7613,cvx
4.2583,cvx
5.048,cvx
4.8221,cvx
7.6964,cvx
4.1632,cvx
4.6039,cvx
3.8734,cvx
4.5832,cvx
3.9556,cvx
3.6423,cvx
5.0882,cvx
4.3033,cvx
3.8788,cvx
5.9962,cvx
5.2626,cvx
4.0623,cvx
3.8242,cvx
4.501,cvx
5.0281,cvx
5.344,cvx
3.884,cvx
5.4047,cvx
3.7247,cvx
4.7994,cvx
3.8761,cvx
7.1388,cvx
3.7999,cvx
3.8422,cvx
6.428,cvx
3.9819,cvx
4.6998,cvx
3.6497,cvx
4.4184,cvx
4.0184,cvx
3.8075,cvx
7.2879,cvx
5.3721,cvx
4.0157,cvx
5.1304,cvx
3.8103,als
3.2806,als
