length,approach
1.7507,cf-als
1.7319,cf-als
1.7408,cf-als
1.7367,cf-als
1.7335,cf-als
1.7424,cf-als
1.7235,cf-als
1.7307,cf-als
1.7562,cf-als
1.7344,cf-als
1.7254,cf-als
1.7503,cf-als
1.7309,cf-als
1.752,cf-als
1.746,cf-als
1.7299,cf-als
1.7338,cf-als
1.7356,cf-als
1.733,cf-als
1.7311,cf-als
1.7352,cf-als
1.7425,cf-als
1.7328,cf-als
1.7321,cf-als
1.7429,cf-als
1.7277,cf-als
1.734,cf-als
1.7361,cf-als
1.7377,cf-als
1.7499,cf-als
1.7422,cf-als
1.7468,cf-als
1.7439,cf-als
1.7405,cf-als
1.7321,cf-als
1.7429,cf-als
1.7336,cf-als
1.7391,cf-als
1.7323,cf-als
1.7426,cf-als
1.7191,cf-als
1.7256,cf-als
1.732,cf-als
1.7323,cf-als
1.734,cf-als
1.724,cf-als
1.7363,cf-als
1.7296,cf-als
1.737,cf-als
1.736,cf-als
1.7458,cf-als
1.7475,cf-als
1.7308,cf-als
1.7356,cf-als
1.735,cf-als
1.7413,cf-als
1.7449,cf-als
1.7472,cf-als
1.7323,cf-als
1.7453,cf-als
1.7218,cf-als
1.7134,cf-als
1.7451,cf-als
1.7272,cf-als
1.7279,cf-als
1.7334,cf-als
1.7193,cf-als
1.7382,cf-als
1.7496,cf-als
1.7332,cf-als
1.7448,cf-als
1.7361,cf-als
1.7389,cf-als
1.7399,cf-als
1.7364,cf-als
1.7346,cf-als
1.7364,cf-als
1.7277,cf-als
1.7323,cf-als
1.7379,cf-als
1.757,cf-als
1.7479,cf-als
1.7453,cf-als
1.7262,cf-als
1.7492,cf-als
1.7386,cf-als
1.7339,cf-als
1.7432,cf-als
1.7356,cf-als
1.7389,cf-als
1.7324,cf-als
1.7293,cf-als
1.7357,cf-als
1.7345,cf-als
1.7381,cf-als
1.7511,cf-als
1.7266,cf-als
1.7535,cf-als
1.7267,cf-als
1.7355,cf-als
1.5451,als
1.5488,als
1.5324,als
1.5402,als
1.5349,als
1.549,als
1.5373,als
1.5313,als
1.5328,als
1.5411,als
1.5353,als
1.5349,als
1.5367,als
1.5444,als
1.5407,als
1.5298,als
1.5426,als
1.5332,als
1.5396,als
1.537,als
1.5378,als
1.5389,als
1.5353,als
1.5297,als
1.5395,als
1.5335,als
1.5342,als
1.5428,als
1.5407,als
1.5444,als
1.5385,als
1.5389,als
1.538,als
1.5319,als
1.5312,als
1.5383,als
1.5329,als
1.5384,als
1.5416,als
1.5523,als
1.5452,als
1.5429,als
1.5373,als
1.5409,als
1.5316,als
1.5337,als
1.5438,als
1.5381,als
1.542,als
1.5314,als
1.5386,als
1.5451,als
1.541,als
1.5399,als
1.5375,als
1.5402,als
1.5352,als
1.5475,als
1.5376,als
1.5371,als
1.5343,als
1.5355,als
1.5395,als
1.5307,als
1.5926,als
1.5422,als
1.5278,als
1.5442,als
1.5399,als
1.5338,als
1.5351,als
1.5407,als
1.5377,als
1.5377,als
1.5417,als
1.5331,als
1.5345,als
1.5297,als
1.536,als
1.5349,als
1.5404,als
1.5365,als
1.5365,als
1.5373,als
1.5396,als
1.5375,als
1.5377,als
1.5362,als
1.5399,als
1.5402,als
1.5385,als
1.5342,als
1.5421,als
1.5311,als
1.5377,als
1.5433,als
1.5425,als
1.5366,als
1.5375,als
1.5433,als
