length,approach
3.6945,cf-als
3.7093,cf-als
3.7042,cf-als
3.649,cf-als
3.6796,cf-als
3.7479,cf-als
3.6974,cf-als
3.7078,cf-als
3.6673,cf-als
3.6684,cf-als
3.6673,cf-als
3.6954,cf-als
3.7189,cf-als
3.7396,cf-als
3.693,cf-als
3.6846,cf-als
3.7524,cf-als
3.6461,cf-als
3.7233,cf-als
3.7072,cf-als
3.6769,cf-als
3.666,cf-als
3.7366,cf-als
3.7386,cf-als
3.6826,cf-als
3.7086,cf-als
3.6592,cf-als
3.7198,cf-als
3.7035,cf-als
3.6919,cf-als
3.6959,cf-als
3.6878,cf-als
3.7076,cf-als
3.6971,cf-als
3.6574,cf-als
3.7188,cf-als
3.6799,cf-als
3.7168,cf-als
3.6828,cf-als
3.6995,cf-als
3.6764,cf-als
3.669,cf-als
3.7193,cf-als
3.6975,cf-als
3.6802,cf-als
3.6826,cf-als
3.7207,cf-als
3.6797,cf-als
3.7293,cf-als
3.6848,cf-als
3.7232,cf-als
3.6481,cf-als
3.6764,cf-als
3.6503,cf-als
3.664,cf-als
3.6778,cf-als
3.6644,cf-als
3.669,cf-als
3.6482,cf-als
3.7123,cf-als
3.7155,cf-als
3.7464,cf-als
3.7307,cf-als
3.7071,cf-als
3.7054,cf-als
3.701,cf-als
3.7387,cf-als
3.7116,cf-als
3.7332,cf-als
3.6615,cf-als
3.6928,cf-als
3.7132,cf-als
3.677,cf-als
3.6754,cf-als
3.7361,cf-als
3.7176,cf-als
3.7641,cf-als
3.6547,cf-als
3.7377,cf-als
3.6969,cf-als
3.6994,cf-als
3.7647,cf-als
3.6862,cf-als
3.6511,cf-als
3.7027,cf-als
3.6671,cf-als
3.675,cf-als
3.6757,cf-als
3.7185,cf-als
3.6926,cf-als
3.6866,cf-als
3.7201,cf-als
3.5913,cf-als
3.7038,cf-als
3.6317,cf-als
3.695,cf-als
3.7387,cf-als
3.6658,cf-als
3.7108,cf-als
3.7736,cf-als
3.2438,als
3.2309,als
3.2539,als
3.2418,als
3.2465,als
3.2451,als
3.2406,als
3.2412,als
3.2532,als
3.2373,als
3.2297,als
3.2692,als
3.253,als
3.2336,als
3.2417,als
3.2635,als
3.2562,als
3.2201,als
3.2367,als
3.2548,als
3.257,als
3.2415,als
3.2476,als
3.2578,als
3.2549,als
3.2526,als
3.2499,als
3.2496,als
3.2517,als
3.2408,als
3.2583,als
3.2575,als
3.2461,als
3.2507,als
3.236,als
3.2454,als
3.2508,als
3.236,als
3.2423,als
3.2395,als
3.2615,als
3.2372,als
3.2543,als
3.2618,als
3.2444,als
3.2545,als
3.2302,als
3.2359,als
3.244,als
3.2464,als
3.2694,als
3.2474,als
3.2568,als
3.2288,als
3.2385,als
3.2498,als
3.2294,als
3.2312,als
3.2333,als
3.2573,als
3.2379,als
3.2604,als
3.2621,als
3.2719,als
3.2427,als
3.2507,als
3.2537,als
3.2658,als
3.2548,als
3.2389,als
3.2201,als
3.2429,als
3.2589,als
3.2375,als
3.2671,als
3.2505,als
3.2614,als
3.2389,als
3.2441,als
3.2512,als
3.2318,als
3.247,als
3.2431,als
3.2511,als
3.2471,als
3.2424,als
3.245,als
3.2383,als
3.2475,als
3.2484,als
3.2433,als
3.2556,als
3.235,als
3.2375,als
3.2399,als
3.2527,als
3.2667,als
3.2385,als
3.2768,als
3.2786,als
