length,approach
5.2781,cf*-als
5.4448,cf*-als
5.5243,cf*-als
5.5324,cf*-als
5.5172,cf*-als
5.3936,cf*-als
5.3291,cf*-als
5.4063,cf*-als
5.3744,cf*-als
5.559,cf*-als
5.457,cf*-als
5.4435,cf*-als
5.2459,cf*-als
5.388,cf*-als
5.4058,cf*-als
5.352,cf*-als
5.2332,cf*-als
5.3567,cf*-als
5.4616,cf*-als
5.3728,cf*-als
5.4117,cf*-als
5.3772,cf*-als
5.5139,cf*-als
5.5607,cf*-als
5.3738,cf*-als
5.3338,cf*-als
5.3368,cf*-als
5.3772,cf*-als
5.4915,cf*-als
5.3073,cf*-als
5.4642,cf*-als
5.1878,cf*-als
5.369,cf*-als
5.2301,cf*-als
5.3612,cf*-als
5.5385,cf*-als
5.3472,cf*-als
5.4968,cf*-als
5.5057,cf*-als
5.518,cf*-als
5.3214,cf*-als
5.4308,cf*-als
5.3976,cf*-als
5.3016,cf*-als
5.4664,cf*-als
5.5293,cf*-als
5.4483,cf*-als
5.5276,cf*-als
5.3729,cf*-als
5.2556,cf*-als
5.4652,cf*-als
5.2528,cf*-als
5.3659,cf*-als
5.424,cf*-als
5.2888,cf*-als
5.3722,cf*-als
5.422,cf*-als
5.2273,cf*-als
5.6142,cf*-als
5.4677,cf*-als
5.445,cf*-als
5.3341,cf*-als
5.349,cf*-als
5.2611,cf*-als
5.3324,cf*-als
5.2222,cf*-als
5.313,cf*-als
5.3794,cf*-als
5.3998,cf*-als
5.2619,cf*-als
5.2985,cf*-als
5.4419,cf*-als
5.3698,cf*-als
5.2753,cf*-als
5.4117,cf*-als
5.3028,cf*-als
5.3087,cf*-als
5.2439,cf*-als
5.3376,cf*-als
5.4696,cf*-als
5.4131,cf*-als
5.4231,cf*-als
5.4753,cf*-als
5.3553,cf*-als
5.3685,cf*-als
5.6544,cf*-als
5.4257,cf*-als
5.2925,cf*-als
5.4625,cf*-als
5.3479,cf*-als
5.3725,cf*-als
5.5356,cf*-als
5.347,cf*-als
5.4827,cf*-als
5.4719,cf*-als
5.3992,cf*-als
5.4707,cf*-als
5.6083,cf*-als
5.225,cf*-als
5.2776,cf*-als
5.0364,cf-als
5.0963,cf-als
5.0485,cf-als
5.17,cf-als
5.2675,cf-als
5.0968,cf-als
5.0721,cf-als
5.0708,cf-als
5.1164,cf-als
5.1469,cf-als
5.1571,cf-als
5.0175,cf-als
4.9797,cf-als
4.9921,cf-als
5.1258,cf-als
5.1602,cf-als
5.0414,cf-als
5.0425,cf-als
4.9937,cf-als
4.9882,cf-als
5.0776,cf-als
4.9964,cf-als
5.2204,cf-als
5.0743,cf-als
5.0717,cf-als
4.9488,cf-als
4.9794,cf-als
5.0212,cf-als
4.9579,cf-als
5.1171,cf-als
5.1177,cf-als
5.005,cf-als
5.0485,cf-als
5.0214,cf-als
4.9775,cf-als
5.2211,cf-als
5.0463,cf-als
5.2485,cf-als
5.2067,cf-als
5.0875,cf-als
5.0242,cf-als
5.0514,cf-als
5.1309,cf-als
5.0249,cf-als
5.1604,cf-als
5.1151,cf-als
5.0839,cf-als
5.1133,cf-als
5.0967,cf-als
5.1074,cf-als
5.1382,cf-als
5.0053,cf-als
5.11,cf-als
5.0909,cf-als
5.0142,cf-als
5.045,cf-als
5.0691,cf-als
4.9215,cf-als
5.2909,cf-als
5.1027,cf-als
5.0741,cf-als
5.053,cf-als
4.9598,cf-als
5.0057,cf-als
5.107,cf-als
4.9276,cf-als
4.937,cf-als
4.9971,cf-als
5.1084,cf-als
4.9973,cf-als
5.0326,cf-als
5.1396,cf-als
4.956,cf-als
4.9905,cf-als
4.9911,cf-als
4.8751,cf-als
5.0584,cf-als
5.0946,cf-als
5.0352,cf-als
5.2948,cf-als
5.1383,cf-als
5.046,cf-als
5.2011,cf-als
5.0409,cf-als
5.1324,cf-als
5.2333,cf-als
5.0834,cf-als
4.943,cf-als
5.0932,cf-als
5.0444,cf-als
5.0928,cf-als
5.0419,cf-als
5.051,cf-als
5.079,cf-als
5.1295,cf-als
5.0683,cf-als
5.0969,cf-als
5.1593,cf-als
4.9758,cf-als
4.9971,cf-als
