length,approach
9.2312,cf-cvx
9.0319,cf-cvx
9.1942,cf-cvx
9.1624,cf-cvx
9.123,cf-cvx
9.1658,cf-cvx
9.2856,cf-cvx
9.1447,cf-cvx
9.1553,cf-cvx
9.233,cf-cvx
9.1916,cf-cvx
9.0293,cf-cvx
9.1442,cf-cvx
9.0977,cf-cvx
9.2138,cf-cvx
9.3004,cf-cvx
9.0842,cf-cvx
8.9365,cf-cvx
9.1373,cf-cvx
9.1205,cf-cvx
9.1006,cf-cvx
9.2178,cf-cvx
9.0795,cf-cvx
9.1266,cf-cvx
9.0519,cf-cvx
9.0968,cf-cvx
9.2242,cf-cvx
9.1523,cf-cvx
9.1028,cf-cvx
9.179,cf-cvx
9.0986,cf-cvx
9.2016,cf-cvx
9.1225,cf-cvx
9.017,cf-cvx
9.1748,cf-cvx
9.1826,cf-cvx
9.0857,cf-cvx
9.1869,cf-cvx
9.1705,cf-cvx
9.1469,cf-cvx
9.1146,cf-cvx
9.1729,cf-cvx
9.2234,cf-cvx
9.1669,cf-cvx
9.1285,cf-cvx
9.0448,cf-cvx
9.087,cf-cvx
9.0876,cf-cvx
9.058,cf-cvx
8.9827,cf-cvx
9.2128,cf-cvx
9.2544,cf-cvx
9.1862,cf-cvx
9.1858,cf-cvx
9.2862,cf-cvx
9.211,cf-cvx
9.1721,cf-cvx
9.1776,cf-cvx
9.198,cf-cvx
9.1338,cf-cvx
9.119,cf-cvx
9.0722,cf-cvx
9.151,cf-cvx
9.2161,cf-cvx
9.1504,cf-cvx
9.1925,cf-cvx
9.2184,cf-cvx
9.2366,cf-cvx
9.1822,cf-cvx
9.074,cf-cvx
9.2868,cf-cvx
9.1174,cf-cvx
9.2021,cf-cvx
9.2905,cf-cvx
9.1986,cf-cvx
9.1563,cf-cvx
9.2084,cf-cvx
9.2359,cf-cvx
9.2098,cf-cvx
9.19,cf-cvx
9.1454,cf-cvx
9.2472,cf-cvx
9.2155,cf-cvx
9.0665,cf-cvx
9.2243,cf-cvx
9.0445,cf-cvx
9.1582,cf-cvx
9.1887,cf-cvx
9.168,cf-cvx
9.1408,cf-cvx
9.1655,cf-cvx
9.3032,cf-cvx
9.2284,cf-cvx
9.1373,cf-cvx
9.1271,cf-cvx
9.1011,cf-cvx
9.0512,cf-cvx
9.0423,cf-cvx
9.1976,cf-cvx
9.0839,cf-cvx
9.5174,cf-als
9.4531,cf-als
9.4743,cf-als
9.6445,cf-als
9.433,cf-als
9.5704,cf-als
9.6847,cf-als
9.6033,cf-als
9.5289,cf-als
9.4528,cf-als
9.6175,cf-als
9.4988,cf-als
9.5365,cf-als
9.5533,cf-als
9.5419,cf-als
9.478,cf-als
9.5405,cf-als
9.401,cf-als
9.6709,cf-als
9.5351,cf-als
9.4855,cf-als
9.6745,cf-als
9.5461,cf-als
9.4792,cf-als
9.5073,cf-als
9.5289,cf-als
9.5038,cf-als
9.3707,cf-als
9.4283,cf-als
9.6248,cf-als
9.5296,cf-als
9.4393,cf-als
9.4817,cf-als
9.5541,cf-als
9.5193,cf-als
9.5263,cf-als
9.5175,cf-als
9.5155,cf-als
9.5271,cf-als
9.4918,cf-als
9.3337,cf-als
9.626,cf-als
9.5766,cf-als
9.5394,cf-als
9.5408,cf-als
9.4406,cf-als
9.5261,cf-als
9.4274,cf-als
9.5751,cf-als
9.4971,cf-als
9.5512,cf-als
9.4584,cf-als
9.6913,cf-als
9.6254,cf-als
9.454,cf-als
9.6237,cf-als
9.516,cf-als
9.6175,cf-als
9.5656,cf-als
9.4614,cf-als
9.5079,cf-als
9.6398,cf-als
9.4434,cf-als
9.5433,cf-als
9.6445,cf-als
9.4295,cf-als
9.455,cf-als
9.5466,cf-als
9.4559,cf-als
9.6426,cf-als
9.5119,cf-als
9.46,cf-als
9.4351,cf-als
9.4992,cf-als
9.3897,cf-als
9.6581,cf-als
9.5172,cf-als
9.6935,cf-als
9.6423,cf-als
9.4665,cf-als
9.38,cf-als
9.4557,cf-als
9.5773,cf-als
9.5252,cf-als
9.544,cf-als
9.5831,cf-als
9.5706,cf-als
9.5989,cf-als
9.4591,cf-als
9.4887,cf-als
9.4748,cf-als
9.5548,cf-als
9.657,cf-als
9.4375,cf-als
9.5465,cf-als
9.4459,cf-als
9.5116,cf-als
9.5187,cf-als
9.5834,cf-als
9.4857,cf-als
21.2039,cvx
28.3032,cvx
25.8982,cvx
24.2201,cvx
17.7995,cvx
21.1441,cvx
17.9849,cvx
26.3221,cvx
17.9996,cvx
25.4198,cvx
23.3271,cvx
19.4588,cvx
22.1701,cvx
18.1283,cvx
22.5425,cvx
112.26,cvx
22.1585,cvx
17.3809,cvx
18.4737,cvx
17.0691,cvx
27.0968,cvx
22.4298,cvx
19.4313,cvx
18.3957,cvx
21.6902,cvx
22.3625,cvx
20.9251,cvx
25.8211,cvx
23.0376,cvx
20.0077,cvx
21.7192,cvx
47.1048,cvx
27.0839,cvx
18.2564,cvx
26.9988,cvx
21.2908,cvx
23.3511,cvx
30.6219,cvx
25.4933,cvx
20.2765,cvx
52.404,cvx
19.228,cvx
21.8581,cvx
24.9018,cvx
23.1345,cvx
19.7464,cvx
23.5339,cvx
26.6856,cvx
19.7565,cvx
17.8608,cvx
19.8062,cvx
39.3628,cvx
19.0331,cvx
23.3186,cvx
30.0886,cvx
21.4788,cvx
17.0001,cvx
37.8432,cvx
28.4695,cvx
22.6334,cvx
24.7741,cvx
24.0245,cvx
27.377,cvx
24.4796,cvx
17.107,cvx
20.7878,cvx
25.6912,cvx
21.8742,cvx
23.1175,cvx
17.8116,cvx
24.5839,cvx
27.331,cvx
22.603,cvx
21.522,cvx
17.2053,cvx
22.1701,cvx
25.7311,cvx
27.1609,cvx
21.7431,cvx
22.3654,cvx
38.9509,cvx
31.622,cvx
21.1947,cvx
24.7873,cvx
24.9378,cvx
19.555,cvx
20.0176,cvx
19.2525,cvx
22.7798,cvx
20.6217,cvx
20.7569,cvx
26.3247,cvx
18.5602,cvx
22.0777,cvx
26.1199,cvx
20.1677,cvx
26.2993,cvx
20.2809,cvx
21.6221,cvx
21.8123,cvx
20.6599,als
26.8314,als
22.0449,als
22.9709,als
16.6235,als
18.5438,als
16.76,als
22.6581,als
16.8883,als
20.0231,als
20.0928,als
18.2799,als
18.1037,als
16.8676,als
19.5683,als
34.2549,als
20.2537,als
16.3227,als
16.9777,als
15.8578,als
21.1057,als
20.2314,als
17.8382,als
16.3103,als
18.7606,als
18.984,als
19.3935,als
20.4331,als
19.5691,als
17.1891,als
20.6868,als
18.7564,als
22.9358,als
16.5561,als
22.2039,als
16.4979,als
21.0791,als
24.4135,als
22.342,als
18.6399,als
28.9928,als
17.9057,als
19.6075,als
22.7248,als
20.3744,als
18.0566,als
19.7515,als
25.1854,als
17.7588,als
16.1275,als
16.7724,als
27.1223,als
17.9822,als
20.963,als
27.0842,als
19.2319,als
15.4142,als
25.6963,als
23.7681,als
20.345,als
21.5586,als
20.7487,als
23.1691,als
20.9571,als
15.8309,als
18.802,als
21.1632,als
19.2029,als
20.2437,als
16.4754,als
20.7289,als
22.9611,als
19.4484,als
20.4113,als
16.5335,als
19.7616,als
22.5396,als
23.8141,als
18.9484,als
19.7897,als
27.3823,als
30.1369,als
18.6081,als
21.179,als
20.2621,als
17.2448,als
17.9918,als
17.7104,als
21.8373,als
18.8833,als
18.7206,als
24.4198,als
17.1029,als
18.8672,als
22.2147,als
16.6445,als
22.0717,als
17.0434,als
20.09,als
20.8526,als
