length,approach
20.9568,cf-cvx
20.0557,cf-cvx
21.1772,cf-cvx
20.3747,cf-cvx
19.7219,cf-cvx
20.6052,cf-cvx
21.3156,cf-cvx
21.8241,cf-cvx
21.1067,cf-cvx
21.277,cf-cvx
21.5588,cf-cvx
20.4655,cf-cvx
20.9872,cf-cvx
20.1214,cf-cvx
19.0589,cf-cvx
21.8609,cf-cvx
20.9228,cf-cvx
21.08,cf-cvx
20.2642,cf-cvx
20.6469,cf-cvx
20.5307,cf-cvx
20.7375,cf-cvx
20.3358,cf-cvx
20.8825,cf-cvx
20.5594,cf-cvx
21.209,cf-cvx
21.7641,cf-cvx
21.9169,cf-cvx
20.9775,cf-cvx
20.928,cf-cvx
20.1183,cf-cvx
20.8708,cf-cvx
20.5255,cf-cvx
21.0764,cf-cvx
21.3828,cf-cvx
21.2474,cf-cvx
21.6003,cf-cvx
22.5068,cf-cvx
21.6749,cf-cvx
20.8573,cf-cvx
21.2811,cf-cvx
22.3485,cf-cvx
22.4525,cf-cvx
20.5913,cf-cvx
21.0515,cf-cvx
20.9416,cf-cvx
20.3246,cf-cvx
22.0724,cf-cvx
20.4222,cf-cvx
21.4148,cf-cvx
22.1716,cf-cvx
20.8763,cf-cvx
19.5694,cf-cvx
21.2458,cf-cvx
19.7156,cf-cvx
20.6126,cf-cvx
21.2555,cf-cvx
20.5936,cf-cvx
20.6125,cf-cvx
20.2542,cf-cvx
20.4926,cf-cvx
21.9633,cf-cvx
21.0145,cf-cvx
20.8224,cf-cvx
21.2085,cf-cvx
21.2067,cf-cvx
21.055,cf-cvx
21.5389,cf-cvx
20.713,cf-cvx
20.6334,cf-cvx
21.4936,cf-cvx
21.6529,cf-cvx
20.6743,cf-cvx
21.3359,cf-cvx
21.4311,cf-cvx
21.4033,cf-cvx
21.4774,cf-cvx
21.7238,cf-cvx
20.1234,cf-cvx
21.3383,cf-cvx
21.7022,cf-cvx
19.7651,cf-cvx
20.1023,cf-cvx
22.0485,cf-cvx
19.8473,cf-cvx
21.0554,cf-cvx
20.8613,cf-cvx
20.5524,cf-cvx
21.3659,cf-cvx
20.3331,cf-cvx
21.9121,cf-cvx
20.474,cf-cvx
20.1978,cf-cvx
20.6372,cf-cvx
20.8218,cf-cvx
20.9189,cf-cvx
21.7033,cf-cvx
21.3576,cf-cvx
20.7582,cf-cvx
20.3599,cf-cvx
2.5468,cf-als
2.5757,cf-als
2.5156,cf-als
2.5343,cf-als
2.5599,cf-als
2.551,cf-als
2.5639,cf-als
2.5703,cf-als
2.5161,cf-als
2.561,cf-als
2.5781,cf-als
2.5484,cf-als
2.5445,cf-als
2.4949,cf-als
2.4751,cf-als
2.6527,cf-als
2.5302,cf-als
2.5188,cf-als
2.4718,cf-als
2.528,cf-als
2.4943,cf-als
2.5661,cf-als
2.6005,cf-als
2.5627,cf-als
2.5309,cf-als
2.5656,cf-als
2.5047,cf-als
2.5277,cf-als
2.5271,cf-als
2.4943,cf-als
2.5008,cf-als
2.5362,cf-als
2.5602,cf-als
2.5874,cf-als
2.6485,cf-als
2.5176,cf-als
2.5701,cf-als
2.5408,cf-als
2.6335,cf-als
2.5865,cf-als
2.5183,cf-als
2.5309,cf-als
2.5735,cf-als
2.6043,cf-als
2.5163,cf-als
2.5293,cf-als
2.5332,cf-als
2.5626,cf-als
2.537,cf-als
2.5096,cf-als
2.5977,cf-als
2.5857,cf-als
2.5013,cf-als
2.5419,cf-als
2.5772,cf-als
2.5041,cf-als
2.5498,cf-als
2.5518,cf-als
2.5405,cf-als
2.5441,cf-als
2.5033,cf-als
2.497,cf-als
2.5082,cf-als
2.5282,cf-als
2.57,cf-als
2.5223,cf-als
2.5525,cf-als
2.514,cf-als
2.5229,cf-als
2.4939,cf-als
2.5646,cf-als
2.5274,cf-als
2.5437,cf-als
2.5963,cf-als
2.5871,cf-als
2.5018,cf-als
2.5313,cf-als
2.5841,cf-als
2.519,cf-als
2.5119,cf-als
2.5444,cf-als
2.4923,cf-als
2.4911,cf-als
2.5161,cf-als
2.5555,cf-als
2.5129,cf-als
2.5664,cf-als
2.4856,cf-als
2.5409,cf-als
2.5167,cf-als
2.5435,cf-als
2.48,cf-als
2.4983,cf-als
2.5375,cf-als
2.5546,cf-als
2.4848,cf-als
2.5077,cf-als
2.5481,cf-als
2.5778,cf-als
2.5334,cf-als
18.3422,cvx
17.718,cvx
17.1553,cvx
17.6297,cvx
17.9673,cvx
17.9754,cvx
18.0539,cvx
17.4849,cvx
17.5091,cvx
17.8235,cvx
17.8539,cvx
17.9067,cvx
17.0634,cvx
17.82,cvx
17.9392,cvx
17.2861,cvx
17.656,cvx
17.6828,cvx
17.4806,cvx
17.4188,cvx
17.9282,cvx
18.2775,cvx
18.2579,cvx
17.5461,cvx
18.0146,cvx
17.6993,cvx
17.3308,cvx
17.5799,cvx
17.987,cvx
18.0939,cvx
17.884,cvx
17.9444,cvx
17.8448,cvx
17.9465,cvx
17.6849,cvx
17.7529,cvx
18.0364,cvx
17.2782,cvx
17.979,cvx
17.6534,cvx
17.0228,cvx
17.1931,cvx
17.7587,cvx
17.5654,cvx
17.6356,cvx
17.7326,cvx
18.2872,cvx
17.9527,cvx
17.8377,cvx
17.5922,cvx
17.9715,cvx
17.8031,cvx
18.2492,cvx
17.498,cvx
17.8401,cvx
18.1037,cvx
17.1515,cvx
17.2572,cvx
17.1712,cvx
18.0821,cvx
17.632,cvx
17.4411,cvx
17.5836,cvx
17.8908,cvx
17.4771,cvx
17.6298,cvx
17.807,cvx
17.4016,cvx
17.8914,cvx
17.364,cvx
18.1416,cvx
17.7639,cvx
17.365,cvx
17.5385,cvx
17.383,cvx
17.2906,cvx
17.1284,cvx
17.9352,cvx
18.1561,cvx
17.603,cvx
17.4508,cvx
18.3102,cvx
17.626,cvx
17.0547,cvx
17.8132,cvx
17.7207,cvx
17.9178,cvx
17.9497,cvx
17.5893,cvx
17.6418,cvx
18.1165,cvx
17.7765,cvx
17.5804,cvx
17.5131,cvx
17.7495,cvx
17.9068,cvx
17.5015,cvx
17.2702,cvx
18.2028,cvx
17.6613,cvx
1.3336,als
1.3401,als
1.3346,als
1.3431,als
1.3408,als
1.3452,als
1.3392,als
1.3372,als
1.3207,als
1.3234,als
1.3286,als
1.3408,als
1.3291,als
1.3372,als
1.3473,als
1.3303,als
1.3322,als
1.3341,als
1.3495,als
1.3453,als
1.3343,als
1.3388,als
1.3418,als
1.3313,als
1.3363,als
1.33,als
1.3209,als
1.3339,als
1.3395,als
1.3343,als
1.3437,als
1.3304,als
1.3377,als
1.3374,als
1.3167,als
1.3323,als
1.3323,als
1.3292,als
1.3227,als
1.3473,als
1.3409,als
1.3406,als
1.3221,als
1.3369,als
1.3305,als
1.3272,als
1.3321,als
1.3329,als
1.3404,als
1.3444,als
1.3236,als
1.3479,als
1.3367,als
1.3357,als
1.3205,als
1.3351,als
1.3395,als
1.3511,als
1.3396,als
1.3318,als
1.349,als
1.3335,als
1.3186,als
1.3434,als
1.333,als
1.3359,als
1.3284,als
1.3348,als
1.3466,als
1.3388,als
1.3479,als
1.3302,als
1.3442,als
1.3475,als
1.3302,als
1.3313,als
1.3309,als
1.3453,als
1.3485,als
1.3222,als
1.3255,als
1.3375,als
1.351,als
1.3312,als
1.3391,als
1.3512,als
1.334,als
1.3438,als
1.332,als
1.33,als
1.3329,als
1.3295,als
1.3337,als
1.3309,als
1.3449,als
1.3283,als
1.3243,als
1.34,als
1.3286,als
1.3495,als
