length,approach
5.6778,cf*-cvx
5.5988,cf*-cvx
5.6487,cf*-cvx
5.7779,cf*-cvx
5.6226,cf*-cvx
5.636,cf*-cvx
5.5991,cf*-cvx
5.5752,cf*-cvx
5.6981,cf*-cvx
5.7345,cf*-cvx
5.652,cf*-cvx
5.6748,cf*-cvx
5.6472,cf*-cvx
5.6096,cf*-cvx
5.5913,cf*-cvx
5.5825,cf*-cvx
5.5915,cf*-cvx
5.6218,cf*-cvx
5.5916,cf*-cvx
5.6634,cf*-cvx
5.6047,cf*-cvx
5.6672,cf*-cvx
5.6605,cf*-cvx
5.6118,cf*-cvx
5.5767,cf*-cvx
5.6179,cf*-cvx
5.6778,cf*-cvx
5.6234,cf*-cvx
5.5887,cf*-cvx
5.7028,cf*-cvx
5.6925,cf*-cvx
5.668,cf*-cvx
5.6776,cf*-cvx
5.7716,cf*-cvx
5.6102,cf*-cvx
5.7328,cf*-cvx
5.7221,cf*-cvx
5.5193,cf*-cvx
5.7205,cf*-cvx
5.6476,cf*-cvx
5.7157,cf*-cvx
5.6795,cf*-cvx
5.6506,cf*-cvx
5.6581,cf*-cvx
5.6908,cf*-cvx
5.6636,cf*-cvx
5.5943,cf*-cvx
5.6964,cf*-cvx
5.6155,cf*-cvx
5.5897,cf*-cvx
5.6306,cf*-cvx
5.6214,cf*-cvx
5.7436,cf*-cvx
5.6914,cf*-cvx
5.6159,cf*-cvx
5.6805,cf*-cvx
5.6018,cf*-cvx
5.7236,cf*-cvx
5.687,cf*-cvx
5.6466,cf*-cvx
5.591,cf*-cvx
5.6634,cf*-cvx
5.6184,cf*-cvx
5.647,cf*-cvx
5.7424,cf*-cvx
5.658,cf*-cvx
5.7976,cf*-cvx
5.6054,cf*-cvx
5.6584,cf*-cvx
5.6928,cf*-cvx
5.6589,cf*-cvx
5.6155,cf*-cvx
5.6157,cf*-cvx
5.6628,cf*-cvx
5.6787,cf*-cvx
5.6639,cf*-cvx
5.5818,cf*-cvx
5.741,cf*-cvx
5.6073,cf*-cvx
5.6077,cf*-cvx
5.7113,cf*-cvx
5.6823,cf*-cvx
5.6064,cf*-cvx
5.6079,cf*-cvx
5.6557,cf*-cvx
5.5734,cf*-cvx
5.6557,cf*-cvx
5.71,cf*-cvx
5.6869,cf*-cvx
5.6524,cf*-cvx
5.5607,cf*-cvx
5.6241,cf*-cvx
5.6627,cf*-cvx
5.7386,cf*-cvx
5.6518,cf*-cvx
5.6217,cf*-cvx
5.7278,cf*-cvx
5.6334,cf*-cvx
5.7201,cf*-cvx
5.6298,cf*-cvx
5.7558,cf*-als
5.7521,cf*-als
5.7473,cf*-als
5.8254,cf*-als
5.747,cf*-als
5.7376,cf*-als
5.7525,cf*-als
5.8033,cf*-als
5.7179,cf*-als
5.6888,cf*-als
5.7166,cf*-als
5.7953,cf*-als
5.7501,cf*-als
5.7312,cf*-als
5.7996,cf*-als
5.6276,cf*-als
5.7547,cf*-als
5.7338,cf*-als
5.7302,cf*-als
5.7284,cf*-als
5.6752,cf*-als
5.7149,cf*-als
5.7433,cf*-als
5.7259,cf*-als
5.6841,cf*-als
5.7596,cf*-als
5.8486,cf*-als
5.8298,cf*-als
5.5951,cf*-als
5.7736,cf*-als
5.8548,cf*-als
5.7065,cf*-als
5.7566,cf*-als
5.7691,cf*-als
5.6674,cf*-als
5.7945,cf*-als
5.7724,cf*-als
5.68,cf*-als
5.771,cf*-als
5.7159,cf*-als
5.7099,cf*-als
5.8047,cf*-als
5.7721,cf*-als
5.7864,cf*-als
5.7092,cf*-als
5.8691,cf*-als
5.6669,cf*-als
5.7545,cf*-als
5.8089,cf*-als
5.7776,cf*-als
5.6746,cf*-als
5.7801,cf*-als
5.7321,cf*-als
5.6952,cf*-als
5.8435,cf*-als
5.6664,cf*-als
5.7303,cf*-als
5.7883,cf*-als
5.8029,cf*-als
5.7658,cf*-als
5.6644,cf*-als
5.6625,cf*-als
5.8271,cf*-als
5.6651,cf*-als
5.8232,cf*-als
5.8112,cf*-als
5.8028,cf*-als
5.6182,cf*-als
5.8268,cf*-als
5.7926,cf*-als
5.7582,cf*-als
5.7533,cf*-als
5.8205,cf*-als
5.773,cf*-als
5.705,cf*-als
5.6642,cf*-als
5.7281,cf*-als
5.7863,cf*-als
5.7398,cf*-als
5.7418,cf*-als
5.7453,cf*-als
5.6629,cf*-als
5.7252,cf*-als
5.7569,cf*-als
5.7693,cf*-als
5.7764,cf*-als
