length,approach
4.0542,cf*-cvx
4.0502,cf*-cvx
4.1388,cf*-cvx
4.1025,cf*-cvx
4.1395,cf*-cvx
4.0835,cf*-cvx
4.1413,cf*-cvx
4.1181,cf*-cvx
4.2491,cf*-cvx
4.1817,cf*-cvx
4.0469,cf*-cvx
4.1876,cf*-cvx
4.227,cf*-cvx
4.1812,cf*-cvx
4.2151,cf*-cvx
4.1484,cf*-cvx
4.1344,cf*-cvx
4.0643,cf*-cvx
4.1657,cf*-cvx
4.0079,cf*-cvx
4.1054,cf*-cvx
4.1457,cf*-cvx
4.0364,cf*-cvx
4.1109,cf*-cvx
4.2301,cf*-cvx
4.1656,cf*-cvx
4.0663,cf*-cvx
4.1959,cf*-cvx
4.0575,cf*-cvx
4.0078,cf*-cvx
4.0773,cf*-cvx
4.1714,cf*-cvx
4.0936,cf*-cvx
4.1348,cf*-cvx
4.1666,cf*-cvx
4.0902,cf*-cvx
4.1774,cf*-cvx
4.1395,cf*-cvx
4.1944,cf*-cvx
4.1617,cf*-cvx
4.0884,cf*-cvx
4.1257,cf*-cvx
4.0983,cf*-cvx
4.1528,cf*-cvx
4.154,cf*-cvx
4.0739,cf*-cvx
4.0985,cf*-cvx
4.1023,cf*-cvx
4.1223,cf*-cvx
4.033,cf*-cvx
4.1213,cf*-cvx
4.0913,cf*-cvx
4.0108,cf*-cvx
4.1091,cf*-cvx
4.1198,cf*-cvx
4.1434,cf*-cvx
4.1486,cf*-cvx
4.1201,cf*-cvx
4.1218,cf*-cvx
4.1556,cf*-cvx
4.0383,cf*-cvx
4.1278,cf*-cvx
4.1636,cf*-cvx
4.1509,cf*-cvx
4.1255,cf*-cvx
4.0758,cf*-cvx
4.1869,cf*-cvx
4.0974,cf*-cvx
4.2407,cf*-cvx
4.1998,cf*-cvx
4.0367,cf*-cvx
4.1006,cf*-cvx
4.128,cf*-cvx
4.1657,cf*-cvx
4.1837,cf*-cvx
4.1097,cf*-cvx
4.1431,cf*-cvx
4.0586,cf*-cvx
4.1894,cf*-cvx
4.1805,cf*-cvx
4.1413,cf*-cvx
4.1674,cf*-cvx
4.0515,cf*-cvx
4.1219,cf*-cvx
4.1777,cf*-cvx
4.1171,cf*-cvx
4.0008,cf*-cvx
4.1144,cf*-cvx
4.1188,cf*-cvx
4.1929,cf*-cvx
4.1057,cf*-cvx
4.1382,cf*-cvx
4.1386,cf*-cvx
4.0406,cf*-cvx
4.1562,cf*-cvx
4.1314,cf*-cvx
4.0743,cf*-cvx
4.1533,cf*-cvx
4.0751,cf*-cvx
4.1146,cf*-cvx
4.345,cf*-als
4.4216,cf*-als
4.4843,cf*-als
4.3662,cf*-als
4.46,cf*-als
4.4356,cf*-als
4.4026,cf*-als
4.4871,cf*-als
4.5185,cf*-als
4.5588,cf*-als
4.4178,cf*-als
4.4844,cf*-als
4.564,cf*-als
4.4715,cf*-als
4.5166,cf*-als
4.4775,cf*-als
4.3617,cf*-als
4.3665,cf*-als
4.5421,cf*-als
4.3445,cf*-als
4.5351,cf*-als
4.473,cf*-als
4.4361,cf*-als
4.377,cf*-als
4.524,cf*-als
4.5201,cf*-als
4.473,cf*-als
4.5238,cf*-als
4.5078,cf*-als
4.372,cf*-als
4.4284,cf*-als
4.4924,cf*-als
4.4736,cf*-als
4.4002,cf*-als
4.4649,cf*-als
4.4638,cf*-als
4.5063,cf*-als
4.6205,cf*-als
4.4011,cf*-als
4.428,cf*-als
4.4526,cf*-als
4.4625,cf*-als
4.4727,cf*-als
4.3643,cf*-als
4.4646,cf*-als
4.4672,cf*-als
4.3797,cf*-als
4.4962,cf*-als
4.4557,cf*-als
4.3749,cf*-als
4.4331,cf*-als
4.4507,cf*-als
4.3485,cf*-als
4.5653,cf*-als
4.4851,cf*-als
4.4626,cf*-als
4.4714,cf*-als
4.5067,cf*-als
4.5121,cf*-als
4.4871,cf*-als
4.4517,cf*-als
4.4464,cf*-als
