length,approach
6.8696,cf*-cvx
6.9278,cf*-cvx
6.9013,cf*-cvx
6.9573,cf*-cvx
6.8999,cf*-cvx
6.8864,cf*-cvx
6.9185,cf*-cvx
6.8883,cf*-cvx
6.8822,cf*-cvx
6.9343,cf*-cvx
6.9189,cf*-cvx
6.8624,cf*-cvx
6.903,cf*-cvx
6.9897,cf*-cvx
6.9475,cf*-cvx
6.9529,cf*-cvx
6.949,cf*-cvx
6.9025,cf*-cvx
6.8269,cf*-cvx
6.8447,cf*-cvx
6.8853,cf*-cvx
6.8621,cf*-cvx
6.8993,cf*-cvx
6.9349,cf*-cvx
6.9236,cf*-cvx
7.0068,cf*-cvx
6.9844,cf*-cvx
6.8296,cf*-cvx
6.9433,cf*-cvx
6.8793,cf*-cvx
6.9624,cf*-cvx
6.9918,cf*-cvx
6.9899,cf*-cvx
6.8677,cf*-cvx
6.8949,cf*-cvx
6.9086,cf*-cvx
6.8907,cf*-cvx
6.9375,cf*-cvx
6.9377,cf*-cvx
6.8557,cf*-cvx
6.9392,cf*-cvx
6.9312,cf*-cvx
6.8861,cf*-cvx
6.9445,cf*-cvx
6.9296,cf*-cvx
6.9629,cf*-cvx
6.8324,cf*-cvx
6.8383,cf*-cvx
6.8945,cf*-cvx
6.9111,cf*-cvx
6.863,cf*-cvx
6.8794,cf*-cvx
6.9743,cf*-cvx
6.8493,cf*-cvx
6.968,cf*-cvx
6.9384,cf*-cvx
6.886,cf*-cvx
6.9184,cf*-cvx
6.9215,cf*-cvx
6.969,cf*-cvx
6.8509,cf*-cvx
6.9327,cf*-cvx
6.9288,cf*-cvx
6.9213,cf*-cvx
6.9105,cf*-cvx
6.9023,cf*-cvx
6.9309,cf*-cvx
6.9028,cf*-cvx
6.9331,cf*-cvx
6.9125,cf*-cvx
6.9755,cf*-cvx
6.9276,cf*-cvx
6.9455,cf*-cvx
6.9247,cf*-cvx
6.9075,cf*-cvx
6.9647,cf*-cvx
6.8488,cf*-cvx
6.9693,cf*-cvx
6.9673,cf*-cvx
6.8693,cf*-cvx
6.8671,cf*-cvx
6.9301,cf*-cvx
6.8958,cf*-cvx
6.8914,cf*-cvx
6.9724,cf*-cvx
6.8961,cf*-cvx
6.9121,cf*-cvx
6.862,cf*-cvx
6.9172,cf*-cvx
6.8656,cf*-cvx
6.9181,cf*-cvx
6.8672,cf*-cvx
6.9232,cf*-cvx
6.9341,cf*-cvx
6.8537,cf*-cvx
6.8058,cf*-cvx
6.8191,cf*-cvx
6.9756,cf*-cvx
6.9324,cf*-cvx
6.9027,cf*-cvx
7.1095,cf*-als
6.9642,cf*-als
7.0974,cf*-als
7.0509,cf*-als
7.0438,cf*-als
7.0116,cf*-als
7.0625,cf*-als
7.0708,cf*-als
7.1042,cf*-als
7.0756,cf*-als
7.0655,cf*-als
7.0663,cf*-als
7.0424,cf*-als
7.0703,cf*-als
7.0718,cf*-als
6.9705,cf*-als
7.0248,cf*-als
7.0738,cf*-als
7.0018,cf*-als
6.8921,cf*-als
7.0025,cf*-als
7.0066,cf*-als
7.0433,cf*-als
7.0819,cf*-als
7.1364,cf*-als
7.0073,cf*-als
7.0728,cf*-als
7.0292,cf*-als
7.0167,cf*-als
7.0691,cf*-als
7.0126,cf*-als
7.0399,cf*-als
6.9795,cf*-als
7.0244,cf*-als
7.0716,cf*-als
7.005,cf*-als
7.0842,cf*-als
7.0332,cf*-als
7.0505,cf*-als
7.0108,cf*-als
6.9846,cf*-als
6.9869,cf*-als
6.9715,cf*-als
7.0563,cf*-als
7.0601,cf*-als
7.0632,cf*-als
7.0886,cf*-als
7.048,cf*-als
7.0455,cf*-als
7.0886,cf*-als
