length,approach
7.0102,cf*-cvx
6.8784,cf*-cvx
6.7977,cf*-cvx
6.9163,cf*-cvx
6.9466,cf*-cvx
6.9565,cf*-cvx
6.8978,cf*-cvx
6.9387,cf*-cvx
6.9512,cf*-cvx
6.8986,cf*-cvx
6.9204,cf*-cvx
6.9824,cf*-cvx
6.8368,cf*-cvx
6.9216,cf*-cvx
6.9299,cf*-cvx
6.8585,cf*-cvx
6.9264,cf*-cvx
6.8858,cf*-cvx
7.0063,cf*-cvx
6.9801,cf*-cvx
6.9007,cf*-cvx
6.9588,cf*-cvx
6.9695,cf*-cvx
6.8446,cf*-cvx
6.8917,cf*-cvx
6.9301,cf*-cvx
6.8183,cf*-cvx
6.9812,cf*-cvx
6.9943,cf*-cvx
6.8756,cf*-cvx
6.8807,cf*-cvx
6.9244,cf*-cvx
6.9075,cf*-cvx
6.9903,cf*-cvx
6.8872,cf*-cvx
6.904,cf*-cvx
6.9078,cf*-cvx
6.9371,cf*-cvx
6.9724,cf*-cvx
7.0267,cf*-cvx
6.8596,cf*-cvx
6.9617,cf*-cvx
6.849,cf*-cvx
6.945,cf*-cvx
6.9957,cf*-cvx
6.9546,cf*-cvx
6.9417,cf*-cvx
6.8791,cf*-cvx
6.8967,cf*-cvx
6.9498,cf*-cvx
6.8492,cf*-cvx
6.9624,cf*-cvx
6.9812,cf*-cvx
6.9764,cf*-cvx
6.9793,cf*-cvx
6.8894,cf*-cvx
6.9497,cf*-cvx
6.9045,cf*-cvx
6.8397,cf*-cvx
6.8912,cf*-cvx
6.9305,cf*-cvx
6.909,cf*-cvx
6.8964,cf*-cvx
6.9321,cf*-cvx
6.899,cf*-cvx
6.8194,cf*-cvx
6.9463,cf*-cvx
6.8487,cf*-cvx
6.9402,cf*-cvx
6.9309,cf*-cvx
6.9331,cf*-cvx
6.9601,cf*-cvx
6.8798,cf*-cvx
6.9578,cf*-cvx
6.9056,cf*-cvx
6.9715,cf*-cvx
6.959,cf*-cvx
6.8916,cf*-cvx
6.8616,cf*-cvx
6.8531,cf*-cvx
6.866,cf*-cvx
6.8606,cf*-cvx
6.9513,cf*-cvx
7.0632,cf*-cvx
6.8962,cf*-cvx
7.002,cf*-cvx
6.8758,cf*-cvx
7.0627,cf*-cvx
6.8993,cf*-cvx
6.9654,cf*-cvx
6.9233,cf*-cvx
6.8843,cf*-cvx
6.964,cf*-cvx
6.9236,cf*-cvx
6.911,cf*-cvx
6.9986,cf*-cvx
6.9247,cf*-cvx
6.9521,cf*-cvx
6.8118,cf*-cvx
6.9984,cf*-cvx
7.0083,cf*-als
7.05,cf*-als
7.0332,cf*-als
6.9387,cf*-als
7.0805,cf*-als
7.0406,cf*-als
6.9788,cf*-als
7.0429,cf*-als
7.0482,cf*-als
6.9839,cf*-als
6.9896,cf*-als
7.0579,cf*-als
6.9994,cf*-als
6.9798,cf*-als
6.9577,cf*-als
6.9979,cf*-als
7.0328,cf*-als
7.059,cf*-als
7.027,cf*-als
7.0662,cf*-als
7.0655,cf*-als
7.0544,cf*-als
7.0744,cf*-als
7.1047,cf*-als
6.9839,cf*-als
6.9969,cf*-als
7.0521,cf*-als
6.994,cf*-als
7.083,cf*-als
6.9583,cf*-als
6.9675,cf*-als
7.0244,cf*-als
7.0538,cf*-als
7.126,cf*-als
7.0582,cf*-als
7.0008,cf*-als
7.0336,cf*-als
7.1218,cf*-als
7.0656,cf*-als
6.965,cf*-als
7.1079,cf*-als
7.0334,cf*-als
6.9966,cf*-als
7.0606,cf*-als
7.0346,cf*-als
7.062,cf*-als
7.119,cf*-als
7.0988,cf*-als
7.0615,cf*-als
7.0466,cf*-als
7.0018,cf*-als
7.0687,cf*-als
7.1461,cf*-als
7.1158,cf*-als
7.0123,cf*-als
7.0208,cf*-als
7.0484,cf*-als
7.03,cf*-als
7.0623,cf*-als
7.0355,cf*-als
7.097,cf*-als
7.0863,cf*-als
6.98,cf*-als
7.0143,cf*-als
7.0651,cf*-als
7.0356,cf*-als
7.1023,cf*-als
6.977,cf*-als
7.1229,cf*-als
7.0039,cf*-als
6.9719,cf*-als
7.1166,cf*-als
7.0184,cf*-als
7.0481,cf*-als
7.0125,cf*-als
7.1027,cf*-als
7.0098,cf*-als
7.0562,cf*-als
7.0725,cf*-als
7.0703,cf*-als
7.1011,cf*-als
7.0541,cf*-als
7.065,cf*-als
6.9971,cf*-als
6.961,cf*-als
7.0345,cf*-als
7.0846,cf*-als
7.0252,cf*-als
7.0282,cf*-als
7.1017,cf*-als
7.0124,cf*-als
7.0723,cf*-als
6.9873,cf*-als
6.9865,cf*-als
7.0621,cf*-als
7.0353,cf*-als
6.987,cf*-als
7.1032,cf*-als
7.0669,cf*-als
7.0332,cf*-als
6.8993,cf-cvx
6.9381,cf-cvx
6.9423,cf-cvx
6.8251,cf-cvx
6.9266,cf-cvx
6.9359,cf-cvx
6.8942,cf-cvx
6.8776,cf-cvx
6.8771,cf-cvx
6.8381,cf-cvx
6.9102,cf-cvx
7.0016,cf-cvx
6.8576,cf-cvx
6.8873,cf-cvx
6.9363,cf-cvx
6.824,cf-cvx
6.8607,cf-cvx
6.9237,cf-cvx
6.8734,cf-cvx
6.9137,cf-cvx
6.9296,cf-cvx
6.9592,cf-cvx
6.9725,cf-cvx
6.878,cf-cvx
6.9196,cf-cvx
6.8553,cf-cvx
6.8078,cf-cvx
6.8696,cf-cvx
6.8827,cf-cvx
6.9026,cf-cvx
6.9025,cf-cvx
6.8601,cf-cvx
7.0188,cf-cvx
6.9195,cf-cvx
6.9372,cf-cvx
6.9355,cf-cvx
6.8391,cf-cvx
6.908,cf-cvx
6.9281,cf-cvx
6.8923,cf-cvx
6.8878,cf-cvx
6.9055,cf-cvx
6.9439,cf-cvx
6.9109,cf-cvx
6.9694,cf-cvx
6.8558,cf-cvx
6.8907,cf-cvx
6.9482,cf-cvx
6.7649,cf-cvx
6.8604,cf-cvx
6.9352,cf-cvx
6.8119,cf-cvx
6.9036,cf-cvx
6.932,cf-cvx
6.942,cf-cvx
6.9049,cf-cvx
6.9432,cf-cvx
6.9133,cf-cvx
6.8433,cf-cvx
6.9139,cf-cvx
6.966,cf-cvx
6.9015,cf-cvx
6.8942,cf-cvx
6.8461,cf-cvx
6.9494,cf-cvx
6.8784,cf-cvx
6.9143,cf-cvx
6.9732,cf-cvx
6.9386,cf-cvx
6.8263,cf-cvx
6.94,cf-cvx
6.9442,cf-cvx
6.8678,cf-cvx
6.8716,cf-cvx
6.8966,cf-cvx
6.9278,cf-cvx
6.8965,cf-cvx
6.956,cf-cvx
6.8617,cf-cvx
6.9297,cf-cvx
6.8454,cf-cvx
6.8736,cf-cvx
6.8859,cf-cvx
6.9234,cf-cvx
6.8922,cf-cvx
6.9565,cf-cvx
6.9422,cf-cvx
6.8738,cf-cvx
6.8543,cf-cvx
7.0299,cf-cvx
6.8193,cf-cvx
6.8605,cf-cvx
6.8356,cf-cvx
6.9944,cf-cvx
6.8879,cf-cvx
7.0128,cf-cvx
6.9277,cf-cvx
6.8963,cf-cvx
6.9185,cf-cvx
6.9056,cf-cvx
6.9556,cf-als
7.0863,cf-als
6.9273,cf-als
7.0214,cf-als
7.0728,cf-als
7.0555,cf-als
6.9489,cf-als
6.9927,cf-als
6.9789,cf-als
6.9667,cf-als
7.0373,cf-als
7.0413,cf-als
7.0847,cf-als
7.0043,cf-als
7.021,cf-als
7.0316,cf-als
7.0359,cf-als
7.0901,cf-als
